time_sec,mode,iq_cmd_amp_ideal,iq_cmd_requested_amp,iq_cmd_lsb,iq_cmd_amp,iq_lsb,iq_amp,iq_error_amp,speed_dps
0.30205762299920025,sin,0.0,0.0,0,0.0,-9,-0.14501953125,0.14501953125,0.0
0.3040571439996711,sin,0.0,0.0,0,0.0,-11,-0.17724609375,0.17724609375,0.0
0.3060584189988731,sin,0.0,0.0,0,0.0,-11,-0.17724609375,0.17724609375,0.0
0.3080579099987517,sin,0.0,0.0,0,0.0,-11,-0.17724609375,0.17724609375,0.0
0.31005850299879967,sin,0.0,0.0,0,0.0,-11,-0.17724609375,0.17724609375,0.0
0.3120578939997358,sin,0.0,0.0,0,0.0,-9,-0.14501953125,0.14501953125,0.0
0.3140578269994876,sin,0.0,0.0,0,0.0,-11,-0.17724609375,0.17724609375,0.0
0.3160580489984568,sin,0.0,0.0,0,0.0,-11,-0.17724609375,0.17724609375,0.0
0.3180577099992661,sin,0.0,0.0,0,0.0,-6,-0.0966796875,0.0966796875,0.0
0.32005769299939857,sin,0.0,0.0,0,0.0,-11,-0.17724609375,0.17724609375,0.0
0.322058746998664,sin,0.0,0.0,0,0.0,-9,-0.14501953125,0.14501953125,0.0
0.32405820899839455,sin,0.0,0.0,0,0.0,-9,-0.14501953125,0.14501953125,0.0
0.32605733899981715,sin,0.0,0.0,0,0.0,-9,-0.14501953125,0.14501953125,0.0
0.3280601869992097,sin,0.0,0.0,0,0.0,-11,-0.17724609375,0.17724609375,0.0
0.33005759399929957,sin,0.0,0.0,0,0.0,5,0.08056640625,-0.08056640625,0.0
0.3320574959998339,sin,0.0,0.0,0,0.0,5,0.08056640625,-0.08056640625,0.0
0.3340576880000299,sin,0.0,0.0,0,0.0,4,0.064453125,-0.064453125,0.0
0.3360652149985981,sin,0.0,0.0,0,0.0,4,0.064453125,-0.064453125,0.0
0.3380645259985613,sin,0.0,0.0,0,0.0,5,0.08056640625,-0.08056640625,0.0
0.34006509999926493,sin,0.0,0.0,0,0.0,6,0.0966796875,-0.0966796875,0.0
0.34206470099888975,sin,0.0,0.0,0,0.0,4,0.064453125,-0.064453125,0.0
0.34410754300006374,sin,0.0,0.0,0,0.0,5,0.08056640625,-0.08056640625,0.0
0.3460561689989845,sin,0.0,0.0,0,0.0,-9,-0.14501953125,0.14501953125,0.0
0.34806366599877947,sin,0.0,0.0,0,0.0,3,0.04833984375,-0.04833984375,0.0
0.3500705009992089,sin,0.0,0.0,0,0.0,5,0.08056640625,-0.08056640625,0.0
0.35205993299859983,sin,0.0,0.0,0,0.0,4,0.064453125,-0.064453125,0.0
0.3540602459997899,sin,0.0,0.0,0,0.0,5,0.08056640625,-0.08056640625,0.0
0.3560585750001337,sin,0.0,0.0,0,0.0,6,0.0966796875,-0.0966796875,0.0
