time_sec,hip_L_Joint_pos_rad,hip_R_Joint_pos_rad,thigh_L_Joint_pos_rad,thigh_R_Joint_pos_rad,knee_L_Joint_pos_rad,knee_R_Joint_pos_rad,wheel_L_Joint_pos_rad,wheel_R_Joint_pos_rad,hip_L_Joint_vel_rad/s,hip_R_Joint_vel_rad/s,thigh_L_Joint_vel_rad/s,thigh_R_Joint_vel_rad/s,knee_L_Joint_vel_rad/s,knee_R_Joint_vel_rad/s,wheel_L_Joint_vel_rad/s,wheel_R_Joint_vel_rad/s,hip_L_Joint_actual_torque,hip_R_Joint_actual_torque,thigh_L_Joint_actual_torque,thigh_R_Joint_actual_torque,knee_L_Joint_actual_torque,knee_R_Joint_actual_torque,wheel_L_Joint_actual_torque,wheel_R_Joint_actual_torque,hip_L_Joint_target_pos_rad
121133.860922462,-0.5096,-0.0109,-0.0008,0.0035,-0.0017,0.0004,1.1083,-0.2351,-0.5379,0.0,0.0,0.0,0.0,0.0,-0.0075,0.0009,-1.1574,0.0364,0.0026,0.0042,0.0049,-0.0094,0.0,0.0,-0.9476387008642394
121133.866178512,-0.5122,-0.0109,-0.0008,0.0035,-0.0017,0.0004,1.1083,-0.2351,-0.537,0.0,0.0,0.0,0.0,0.0,-0.0075,0.0009,-1.1606,0.0364,0.0028,0.0039,0.0048,-0.0093,0.0,0.0,-0.9512010916968221
121133.892448983,-0.5149,-0.0109,-0.0008,0.0035,-0.0017,0.0004,1.1082,-0.2351,-0.536,0.0,0.0,0.0,0.0,0.0,-0.0075,0.0009,-1.1637,0.0364,0.003,0.0037,0.0047,-0.0091,0.0,0.0,-0.954743864485121
121133.89813065,-0.5176,-0.0109,-0.0008,0.0035,-0.0017,0.0004,1.1082,-0.2351,-0.5349,0.0,0.0,0.0,0.0,0.0,-0.0076,0.0009,-1.1667,0.0364,0.0027,0.0041,0.0048,-0.0093,0.0,0.0,-0.9582669221022312
121133.903438048,-0.5203,-0.0109,-0.0008,0.0035,-0.0017,0.0004,1.1082,-0.2351,-0.5337,0.0,0.0,0.0,0.0,0.0,-0.0076,0.0009,-1.1698,0.0364,0.0029,0.0038,0.0047,-0.0092,0.0,0.0,-0.9617701679617481
121133.908860859,-0.5229,-0.0109,-0.0008,0.0035,-0.0017,0.0004,1.1081,-0.2351,-0.5324,0.0,0.0,0.0,0.0,0.0,-0.0076,0.0009,-1.1727,0.0364,0.0026,0.0041,0.0048,-0.0093,0.0,0.0,-0.9652535060204166
121133.932514235,-0.5256,-0.0109,-0.0008,0.0035,-0.0017,0.0004,1.1081,-0.2351,-0.531,0.0,0.0,0.0,0.0,0.0,-0.0076,0.0009,-1.1757,0.0364,0.0029,0.0038,0.0047,-0.0092,0.0,0.0,-0.968716840780765
121133.940909136,-0.5282,-0.0109,-0.0008,0.0035,-0.0017,0.0004,1.1081,-0.2351,-0.5294,0.0,0.0,0.0,0.0,0.0,-0.0076,0.0009,-1.1786,0.0364,0.0028,0.0039,0.0048,-0.0092,0.0,0.0,-0.9721600772937204
121133.9466058,-0.5309,-0.0109,-0.0008,0.0035,-0.0017,0.0004,1.108,-0.2351,-0.5278,0.0,0.0,0.0,0.0,0.0,-0.0076,0.0009,-1.1814,0.0364,0.0029,0.0037,0.0047,-0.0091,0.0,0.0,-0.9755831211612147
121133.974197951,-0.5335,-0.0109,-0.0008,0.0035,-0.0017,0.0004,1.108,-0.2351,-0.526,0.0,0.0,0.0,0.0,0.0,-0.0076,0.0009,-1.1846,0.0364,0.0025,0.0042,0.0048,-0.0094,0.0,0.0,-0.9789858785387716
121133.97945703,-0.5361,-0.0109,-0.0008,0.0035,-0.0017,0.0004,1.1079,-0.2351,-0.5241,0.0,0.0,0.0,0.0,0.0,-0.0076,0.0009,-1.1873,0.0364,0.0027,0.004,0.0048,-0.0093,0.0,0.0,-0.9823682561380787
121133.984875983,-0.5387,-0.0109,-0.0008,0.0035,-0.0017,0.0004,1.1079,-0.2351,-0.5221,0.0,0.0,0.0,0.0,0.0,-0.0076,0.0009,-1.1901,0.0364,0.003,0.0036,0.0046,-0.0091,0.0,0.0,-0.9857301612295446
121134.011248756,-0.5413,-0.0109,-0.0008,0.0035,-0.0017,0.0004,1.1079,-0.2351,-0.52,0.0,0.0,0.0,0.0,0.0,-0.0076,0.0009,-1.1928,0.0364,0.0029,0.0037,0.0047,-0.0092,0.0,0.0,-0.9890715016448436
121134.017105368,-0.5439,-0.0109,-0.0008,0.0035,-0.0017,0.0004,1.1078,-0.2351,-0.5178,0.0,0.0,0.0,0.0,0.0,-0.0076,0.0009,-1.1957,0.0364,0.0024,0.0044,0.0049,-0.0095,0.0,0.0,-0.9923921857794403
121134.022106816,-0.5465,-0.0109,-0.0008,0.0035,-0.0017,0.0004,1.1078,-0.2351,-0.5154,0.0,0.0,0.0,0.0,0.0,-0.0076,0.001,-1.1984,0.0364,0.0029,0.0037,0.0046,-0.0092,0.0,0.0,-0.9956921225951019
121134.027546317,-0.5491,-0.0109,-0.0008,0.0035,-0.0017,0.0004,1.1077,-0.2351,-0.513,0.0,0.0,0.0,0.0,0.0,-0.0077,0.001,-1.2012,0.0364,0.0029,0.0037,0.0046,-0.0091,0.0,0.0,-0.9989712216223938
121134.056722844,-0.5516,-0.0109,-0.0008,0.0035,-0.0017,0.0004,1.1077,-0.2351,-0.5104,0.0,0.0,0.0,0.0,0.0,-0.0077,0.001,-1.2037,0.0364,0.0025,0.0042,0.0048,-0.0094,0.0,0.0,-1.0022293929631592
121134.060994914,-0.5542,-0.0109,-0.0008,0.0035,-0.0017,0.0004,1.1077,-0.2351,-0.5077,0.0,0.0,0.0,0.0,0.0,-0.0077,0.001,-1.2065,0.0364,0.0029,0.0037,0.0046,-0.0091,0.0,0.0,-1.0054665472929853
121134.06693587,-0.5567,-0.0109,-0.0008,0.0035,-0.0017,0.0004,1.1076,-0.2351,-0.5049,0.0,0.0,0.0,0.0,0.0,-0.0077,0.001,-1.2093,0.0364,0.0027,0.004,0.0047,-0.0093,0.0,0.0,-1.0086825958636507
121134.093467929,-0.5592,-0.0109,-0.0008,0.0035,-0.0017,0.0004,1.1076,-0.2351,-0.502,0.0,0.0,0.0,0.0,0.0,-0.0077,0.001,-1.212,0.0364,0.0028,0.0038,0.0046,-0.0092,0.0,0.0,-1.0118774505055592
121134.098075934,-0.5617,-0.0109,-0.0008,0.0035,-0.0017,0.0004,1.1076,-0.235,-0.499,0.0,0.0,0.0,0.0,0.0,-0.0077,0.001,-1.2146,0.0364,0.0025,0.0041,0.0047,-0.0094,0.0,0.0,-1.0150510236301575
121134.103131731,-0.5642,-0.0109,-0.0008,0.0035,-0.0017,0.0004,1.1075,-0.235,-0.4959,0.0,0.0,0.0,0.0,0.0,-0.0077,0.001,-1.2172,0.0364,0.003,0.0036,0.0045,-0.0091,0.0,0.0,-1.018203228232335
121134.12949211,-0.5667,-0.0109,-0.0008,0.0035,-0.0017,0.0004,1.1075,-0.235,-0.4927,0.0,0.0,0.0,0.0,0.0,-0.0077,0.001,-1.2198,0.0364,0.0025,0.0042,0.0047,-0.0094,0.0,0.0,-1.0213339778928094
121134.134641484,-0.5691,-0.0109,-0.0008,0.0035,-0.0017,0.0004,1.1074,-0.235,-0.4894,0.0,0.0,0.0,0.0,0.0,-0.0077,0.001,-1.2223,0.0364,0.003,0.0036,0.0045,-0.0091,0.0,0.0,-1.024443186780498
121134.13990961,-0.5715,-0.0109,-0.0008,0.0035,-0.0017,0.0004,1.1074,-0.235,-0.4859,0.0,0.0,0.0,0.0,0.0,-0.0077,0.001,-1.2251,0.0364,0.0024,0.0042,0.0047,-0.0094,0.0,0.0,-1.0275307696548683
121134.145508389,-0.5739,-0.0109,-0.0008,0.0035,-0.0017,0.0004,1.1074,-0.235,-0.4824,0.0,0.0,0.0,0.0,0.0,-0.0077,0.001,-1.2275,0.0363,0.0028,0.0038,0.0046,-0.0092,0.0,0.0,-1.0305966418682766
121134.173405332,-0.5763,-0.0109,-0.0008,0.0035,-0.0017,0.0004,1.1073,-0.235,-0.4787,0.0,0.0,0.0,0.0,0.0,-0.0077,0.001,-1.2302,0.0364,0.0028,0.0038,0.0045,-0.0092,0.0,0.0,-1.0336407193682873
121134.17912029,-0.5787,-0.0109,-0.0008,0.0035,-0.0017,0.0004,1.1073,-0.235,-0.475,0.0,0.0,0.0,0.0,0.0,-0.0077,0.001,-1.2328,0.0364,0.0026,0.004,0.0046,-0.0093,0.0,0.0,-1.0366629186999776
121134.184596814,-0.5811,-0.0109,-0.0008,0.0035,-0.0017,0.0004,1.1073,-0.235,-0.4712,0.0,0.0,0.0,0.0,0.0,-0.0078,0.001,-1.2354,0.0364,0.0026,0.004,0.0046,-0.0093,0.0,0.0,-1.0396631570082269
121134.212931127,-0.5834,-0.0109,-0.0008,0.0035,-0.0017,0.0004,1.1072,-0.235,-0.4673,0.0,0.0,0.0,0.0,0.0,-0.0078,0.001,-1.2379,0.0364,0.0028,0.0038,0.0045,-0.0092,0.0,0.0,-1.0426413520399853
121134.217906737,-0.5857,-0.0109,-0.0008,0.0035,-0.0017,0.0004,1.1072,-0.235,-0.4632,0.0,0.0,0.0,0.0,0.0,-0.0078,0.001,-1.2404,0.0364,0.0026,0.004,0.0046,-0.0093,0.0,0.0,-1.0455974221465332
121134.223095482,-0.588,-0.0109,-0.0008,0.0035,-0.0017,0.0004,1.1071,-0.235,-0.4591,0.0,0.0,0.0,0.0,0.0,-0.0078,0.001,-1.2431,0.0363,0.0028,0.0038,0.0045,-0.0092,0.0,0.0,-1.0485312862857135
121134.247004594,-0.5903,-0.0109,-0.0008,0.0035,-0.0017,0.0004,1.1071,-0.235,-0.4549,0.0,0.0,0.0,0.0,0.0,-0.0078,0.001,-1.2458,0.0364,0.0024,0.0043,0.0047,-0.0094,0.0,0.0,-1.05144286402416
121134.254630273,-0.5926,-0.0109,-0.0008,0.0035,-0.0017,0.0004,1.1071,-0.235,-0.4507,0.0,0.0,0.0,0.0,0.0,-0.0078,0.001,-1.2484,0.0364,0.0032,0.0033,0.0043,-0.0089,0.0,0.0,-1.0543320755394978
121134.261626528,-0.5948,-0.0109,-0.0008,0.0035,-0.0017,0.0004,1.107,-0.235,-0.4463,0.0,0.0,0.0,0.0,0.0,-0.0078,0.001,-1.251,0.0363,0.0023,0.0043,0.0047,-0.0094,0.0,0.0,-1.057198841622534
121134.266979578,-0.597,-0.0109,-0.0008,0.0035,-0.0017,0.0004,1.107,-0.235,-0.4419,0.0,0.0,0.0,0.0,0.0,-0.0078,0.001,-1.2535,0.0363,0.0027,0.0039,0.0045,-0.0092,0.0,0.0,-1.0600430836794277
121134.293482649,-0.5992,-0.0109,-0.0008,0.0035,-0.0017,0.0004,1.1069,-0.235,-0.4374,0.0,0.0,0.0,0.0,0.0,-0.0078,0.001,-1.256,0.0363,0.0026,0.004,0.0046,-0.0093,0.0,0.0,-1.0628647237338469
121134.298801894,-0.6014,-0.0109,-0.0008,0.0035,-0.0017,0.0004,1.1069,-0.235,-0.4328,0.0,0.0,0.0,0.0,0.0,-0.0078,0.001,-1.2587,0.0364,0.0029,0.0036,0.0044,-0.0091,0.0,0.0,-1.0656636844291043
121134.303804061,-0.6035,-0.0109,-0.0008,0.0035,-0.0017,0.0004,1.1069,-0.235,-0.4281,0.0,0.0,0.0,0.0,0.0,-0.0078,0.001,-1.2613,0.0363,0.0024,0.0042,0.0046,-0.0094,0.0,0.0,-1.068439889030278
121134.333018958,-0.6056,-0.0109,-0.0008,0.0035,-0.0017,0.0004,1.1068,-0.2349,-0.4234,0.0,0.0,0.0,0.0,0.0,-0.0078,0.001,-1.2639,0.0364,0.0028,0.0037,0.0044,-0.0092,0.0,0.0,-1.0711932614263167
121134.337933425,-0.6077,-0.0109,-0.0008,0.0035,-0.0017,0.0004,1.1068,-0.2349,-0.4186,0.0,0.0,0.0,0.0,0.0,-0.0079,0.001,-1.2665,0.0363,0.0026,0.004,0.0045,-0.0093,0.0,0.0,-1.0739237261321248
121134.344073611,-0.6098,-0.0109,-0.0008,0.0035,-0.0017,0.0004,1.1068,-0.2349,-0.4137,0.0,0.0,0.0,0.0,0.0,-0.0079,0.001,-1.269,0.0363,0.0028,0.0037,0.0044,-0.0091,0.0,0.0,-1.076631208290634
121134.368189248,-0.6118,-0.0109,-0.0008,0.0035,-0.0017,0.0004,1.1067,-0.2349,-0.4088,0.0,0.0,0.0,0.0,0.0,-0.0079,0.001,-1.2717,0.0363,0.0023,0.0042,0.0046,-0.0094,0.0,0.0,-1.0793156336748522
121134.375495852,-0.6138,-0.0109,-0.0008,0.0035,-0.0017,0.0004,1.1067,-0.2349,-0.4039,0.0,0.0,0.0,0.0,0.0,-0.0079,0.001,-1.2744,0.0364,0.0029,0.0036,0.0044,-0.0091,0.0,0.0,-1.0819769286899028
121134.381212534,-0.6158,-0.0109,-0.0008,0.0035,-0.0017,0.0004,1.1066,-0.2349,-0.3988,0.0,0.0,0.0,0.0,0.0,-0.0079,0.001,-1.277,0.0363,0.0024,0.0041,0.0046,-0.0093,0.0,0.0,-1.084615020375037
121134.386564532,-0.6178,-0.0109,-0.0008,0.0035,-0.0017,0.0004,1.1066,-0.2349,-0.3938,0.0,0.0,0.0,0.0,0.0,-0.0079,0.001,-1.2796,0.0363,0.0028,0.0037,0.0044,-0.0091,0.0,0.0,-1.0872298364056396
121134.413296734,-0.6198,-0.0109,-0.0008,0.0035,-0.0017,0.0004,1.1066,-0.2349,-0.3886,0.0,0.0,0.0,0.0,0.0,-0.0079,0.001,-1.2824,0.0364,0.0025,0.004,0.0045,-0.0093,0.0,0.0,-1.0898213050952084
121134.419487619,-0.6217,-0.0109,-0.0008,0.0035,-0.0017,0.0004,1.1065,-0.2349,-0.3835,0.0,0.0,0.0,0.0,0.0,-0.0079,0.001,-1.2851,0.0363,0.0027,0.0038,0.0044,-0.0092,0.0,0.0,-1.0923893553973199
121134.424517227,-0.6236,-0.0109,-0.0008,0.0035,-0.0017,0.0004,1.1065,-0.2349,-0.3783,0.0,0.0,0.0,0.0,0.0,-0.0079,0.001,-1.2878,0.0363,0.0025,0.004,0.0045,-0.0093,0.0,0.0,-1.094933916907578
121134.44820671,-0.6254,-0.0109,-0.0008,0.0035,-0.0017,0.0004,1.1064,-0.2349,-0.373,0.0,0.0,0.0,0.0,0.0,-0.0079,0.001,-1.2904,0.0363,0.0027,0.0038,0.0044,-0.0092,0.0,0.0,-1.0974549198655432
121134.457299752,-0.6273,-0.0109,-0.0008,0.0035,-0.0017,0.0004,1.1064,-0.2349,-0.3678,0.0,0.0,0.0,0.0,0.0,-0.0079,0.001,-1.2933,0.0363,0.0024,0.0041,0.0045,-0.0093,0.0,0.0,-1.0999522951566463
121134.463061897,-0.6291,-0.0109,-0.0008,0.0035,-0.0017,0.0004,1.1064,-0.2349,-0.3625,0.0,0.0,0.0,0.0,0.0,-0.0079,0.001,-1.2961,0.0363,0.0028,0.0036,0.0043,-0.0091,0.0,0.0,-1.1024259743140816
121134.490576124,-0.6309,-0.0109,-0.0008,0.0035,-0.0017,0.0004,1.1063,-0.2349,-0.3571,0.0,0.0,0.0,0.0,0.0,-0.0079,0.001,-1.2988,0.0363,0.0025,0.004,0.0045,-0.0093,0.0,0.0,-1.1048758895206865
121134.497168637,-0.6326,-0.0109,-0.0008,0.0035,-0.0017,0.0004,1.1063,-0.2349,-0.3518,0.0,0.0,0.0,0.0,0.0,-0.008,0.001,-1.3014,0.0363,0.0027,0.0037,0.0043,-0.0091,0.0,0.0,-1.107301973610797
121134.502713438,-0.6344,-0.0109,-0.0008,0.0035,-0.0017,0.0004,1.1062,-0.2349,-0.3464,0.0,0.0,0.0,0.0,0.0,-0.008,0.001,-1.3041,0.0363,0.0023,0.0042,0.0045,-0.0094,0.0,0.0,-1.1097041600720927
121134.508895594,-0.6361,-0.0109,-0.0008,0.0035,-0.0017,0.0004,1.1062,-0.2349,-0.341,0.0,0.0,0.0,0.0,0.0,-0.008,0.001,-1.3069,0.0363,0.0029,0.0035,0.0042,-0.009,0.0,0.0,-1.1120823830474178
121134.532684842,-0.6378,-0.0109,-0.0008,0.0035,-0.0017,0.0004,1.1062,-0.2349,-0.3356,0.0,0.0,0.0,0.0,0.0,-0.008,0.0011,-1.3096,0.0363,0.0024,0.004,0.0044,-0.0093,0.0,0.0,-1.1144365773365883
121134.542585058,-0.6394,-0.0109,-0.0008,0.0035,-0.0017,0.0004,1.1061,-0.2348,-0.3302,0.0,0.0,0.0,0.0,0.0,-0.008,0.001,-1.3126,0.0363,0.0024,0.0041,0.0045,-0.0094,0.0,0.0,-1.1167666783981791
121134.548052572,-0.641,-0.0109,-0.0008,0.0035,-0.0017,0.0004,1.1061,-0.2348,-0.3247,0.0,0.0,0.0,0.0,0.0,-0.008,0.0011,-1.3153,0.0363,0.0026,0.0038,0.0043,-0.0092,0.0,0.0,-1.1190726223512926
121134.579369025,-0.6426,-0.0109,-0.0008,0.0035,-0.0017,0.0004,1.106,-0.2348,-0.3193,0.0,0.0,0.0,0.0,0.0,-0.008,0.0011,-1.3181,0.0363,0.0028,0.0036,0.0042,-0.0091,0.0,0.0,-1.1213543459773094
121134.584480015,-0.6442,-0.0109,-0.0008,0.0035,-0.0017,0.0004,1.106,-0.2348,-0.3139,0.0,0.0,0.0,0.0,0.0,-0.008,0.0011,-1.3209,0.0363,0.0024,0.0041,0.0045,-0.0093,0.0,0.0,-1.1236117867216247
121134.586054578,-0.6457,-0.0109,-0.0008,0.0035,-0.0017,0.0004,1.106,-0.2348,-0.3084,0.0,0.0,0.0,0.0,0.0,-0.008,0.0011,-1.3239,0.0363,0.0028,0.0037,0.0043,-0.0091,0.0,0.0,-1.1258448826953598
121134.611843492,-0.6473,-0.0109,-0.0008,0.0035,-0.0017,0.0004,1.1059,-0.2348,-0.303,0.0,0.0,0.0,0.0,0.0,-0.008,0.0011,-1.3266,0.0363,0.0022,0.0043,0.0045,-0.0094,0.0,0.0,-1.1280535726770609
121134.6170268,-0.6488,-0.0109,-0.0008,0.0035,-0.0017,0.0004,1.1059,-0.2348,-0.2976,0.0,0.0,0.0,0.0,0.0,-0.008,0.0011,-1.3294,0.0363,0.0029,0.0035,0.0042,-0.009,0.0,0.0,-1.1302377961143755
121134.622402476,-0.6502,-0.0109,-0.0008,0.0035,-0.0017,0.0004,1.1058,-0.2348,-0.2922,0.0,0.0,0.0,0.0,0.0,-0.008,0.0011,-1.3322,0.0363,0.0023,0.0042,0.0044,-0.0094,0.0,0.0,-1.1323974931257152
121134.627764696,-0.6517,-0.0109,-0.0008,0.0035,-0.0017,0.0004,1.1058,-0.2348,-0.2868,0.0,0.0,0.0,0.0,0.0,-0.008,0.0011,-1.3353,0.0363,0.0029,0.0035,0.0042,-0.0091,0.0,0.0,-1.1345326045018957
121134.654502426,-0.6531,-0.011,-0.0008,0.0035,-0.0017,0.0004,1.1057,-0.2348,-0.2814,0.0,0.0,0.0,0.0,0.0,-0.0081,0.0011,-1.3382,0.0363,0.0025,0.0039,0.0043,-0.0092,0.0,0.0,-1.1366430717077605
121134.660607411,-0.6544,-0.011,-0.0008,0.0035,-0.0017,0.0004,1.1057,-0.2348,-0.276,0.0,0.0,0.0,0.0,0.0,-0.0081,0.0011,-1.3411,0.0363,0.0024,0.0041,0.0044,-0.0093,0.0,0.0,-1.138728836883784
121134.665867862,-0.6558,-0.011,-0.0008,0.0035,-0.0017,0.0004,1.1057,-0.2348,-0.2707,0.0,0.0,0.0,0.0,0.0,-0.0081,0.0011,-1.3439,0.0363,0.0026,0.0038,0.0043,-0.0092,0.0,0.0,-1.1407898428476608
121134.692801436,-0.6571,-0.011,-0.0008,0.0035,-0.0017,0.0004,1.1056,-0.2348,-0.2654,0.0,0.0,0.0,0.0,0.0,-0.0081,0.0011,-1.3469,0.0363,0.0027,0.0037,0.0042,-0.0091,0.0,0.0,-1.1428260330958717
121134.698207208,-0.6584,-0.011,-0.0008,0.0035,-0.0017,0.0004,1.1056,-0.2348,-0.2601,0.0,0.0,0.0,0.0,0.0,-0.0081,0.0011,-1.3496,0.0363,0.0025,0.004,0.0043,-0.0093,0.0,0.0,-1.1448373518052315
121134.703395554,-0.6597,-0.011,-0.0008,0.0035,-0.0017,0.0004,1.1055,-0.2348,-0.2548,0.0,0.0,0.0,0.0,0.0,-0.0081,0.0011,-1.3525,0.0363,0.0025,0.0038,0.0043,-0.0092,0.0,0.0,-1.1468237438344229
121134.733537748,-0.6609,-0.011,-0.0008,0.0035,-0.0017,0.0004,1.1055,-0.2348,-0.2496,0.0,0.0,0.0,0.0,0.0,-0.0081,0.0011,-1.3556,0.0363,0.0026,0.004,0.0043,-0.0093,0.0,0.0,-1.148785154725504
121134.741049593,-0.6622,-0.011,-0.0008,0.0035,-0.0017,0.0004,1.1055,-0.2348,-0.2445,0.0,0.0,0.0,0.0,0.0,-0.0081,0.0011,-1.3583,0.0363,0.0027,0.0037,0.0042,-0.0091,0.0,0.0,-1.150721530705405
121134.747894346,-0.6634,-0.011,-0.0008,0.0035,-0.0017,0.0004,1.1054,-0.2348,-0.2393,0.0,0.0,0.0,0.0,0.0,-0.0081,0.0011,-1.3612,0.0363,0.0025,0.0039,0.0043,-0.0092,0.0,0.0,-1.1526328186874002
121134.753240777,-0.6645,-0.011,-0.0008,0.0035,-0.0017,0.0004,1.1054,-0.2347,-0.2342,0.0,0.0,0.0,0.0,0.0,-0.0081,0.0011,-1.3644,0.0363,0.0026,0.0038,0.0042,-0.0092,0.0,0.0,-1.1545189662725637
121134.781879338,-0.6657,-0.011,-0.0008,0.0035,-0.0017,0.0004,1.1053,-0.2347,-0.2292,0.0,0.0,0.0,0.0,0.0,-0.0081,0.0011,-1.3672,0.0363,0.0024,0.0041,0.0044,-0.0093,0.0,0.0,-1.1563799217512072
121134.785423952,-0.6668,-0.011,-0.0008,0.0035,-0.0017,0.0004,1.1053,-0.2347,-0.2242,0.0,0.0,0.0,0.0,0.0,-0.0081,0.0011,-1.3702,0.0363,0.0026,0.0038,0.0042,-0.0092,0.0,0.0,-1.158215634104296
121134.790621796,-0.6679,-0.011,-0.0008,0.0035,-0.0017,0.0004,1.1052,-0.2347,-0.2192,0.0,0.0,0.0,0.0,0.0,-0.0081,0.0011,-1.3731,0.0363,0.0026,0.0038,0.0042,-0.0092,0.0,0.0,-1.1600260530048483
121134.814057282,-0.669,-0.011,-0.0008,0.0035,-0.0017,0.0004,1.1052,-0.2347,-0.2143,0.0,0.0,0.0,0.0,0.0,-0.0082,0.0011,-1.3759,0.0363,0.0025,0.0038,0.0043,-0.0092,0.0,0.0,-1.1618111288193158
121134.822297606,-0.67,-0.011,-0.0008,0.0035,-0.0017,0.0004,1.1052,-0.2347,-0.2094,0.0,0.0,0.0,0.0,0.0,-0.0082,0.0011,-1.379,0.0363,0.0024,0.0041,0.0043,-0.0093,0.0,0.0,-1.1635708126089437
121134.829348843,-0.671,-0.011,-0.0008,0.0035,-0.0017,0.0004,1.1051,-0.2347,-0.2046,0.0,0.0,0.0,0.0,0.0,-0.0082,0.0011,-1.3817,0.0362,0.0027,0.0036,0.0042,-0.0091,0.0,0.0,-1.1653050561311113
121134.859184419,-0.672,-0.011,-0.0008,0.0035,-0.0017,0.0004,1.1051,-0.2347,-0.1999,0.0,0.0,0.0,0.0,0.0,-0.0082,0.0011,-1.3845,0.0364,0.0025,0.004,0.0043,-0.0093,0.0,0.0,-1.1670138118406568
121134.864636343,-0.673,-0.011,-0.0008,0.0035,-0.0017,0.0004,1.105,-0.2347,-0.1952,0.0,0.0,0.0,0.0,0.0,-0.0082,0.0011,-1.3877,0.0362,0.0026,0.0037,0.0042,-0.0092,0.0,0.0,-1.1686970328911785
121134.869753367,-0.674,-0.011,-0.0008,0.0035,-0.0017,0.0004,1.105,-0.2347,-0.1906,0.0,0.0,0.0,0.0,0.0,-0.0082,0.0011,-1.3904,0.0363,0.0026,0.0038,0.0042,-0.0092,0.0,0.0,-1.1703546731363224
121134.874831698,-0.6749,-0.011,-0.0008,0.0035,-0.0017,0.0004,1.1049,-0.2347,-0.186,0.0,0.0,0.0,0.0,0.0,-0.0082,0.0011,-1.3933,0.0362,0.0023,0.0042,0.0044,-0.0094,0.0,0.0,-1.1719866871310425
121134.89883366,-0.6758,-0.011,-0.0008,0.0035,-0.0017,0.0004,1.1049,-0.2347,-0.1815,0.0,0.0,0.0,0.0,0.0,-0.0082,0.0011,-1.3962,0.0363,0.0029,0.0034,0.0041,-0.009,0.0,0.0,-1.1735930301328514
121134.906160062,-0.6767,-0.011,-0.0008,0.0035,-0.0017,0.0004,1.1049,-0.2347,-0.1771,0.0,0.0,0.0,0.0,0.0,-0.0082,0.0011,-1.3989,0.0362,0.0022,0.0043,0.0044,-0.0094,0.0,0.0,-1.1751736581030443
121134.912841064,-0.6776,-0.011,-0.0008,0.0035,-0.0017,0.0004,1.1048,-0.2347,-0.1727,0.0,0.0,0.0,0.0,0.0,-0.0082,0.0011,-1.4019,0.0362,0.0027,0.0037,0.0041,-0.0091,0.0,0.0,-1.1767285277079067
121134.940992362,-0.6784,-0.011,-0.0008,0.0035,-0.0017,0.0004,1.1048,-0.2347,-0.1684,0.0,0.0,0.0,0.0,0.0,-0.0082,0.0011,-1.4048,0.0363,0.0024,0.004,0.0043,-0.0093,0.0,0.0,-1.178257596319903
121134.947181112,-0.6792,-0.011,-0.0008,0.0035,-0.0017,0.0004,1.1047,-0.2347,-0.1642,0.0,0.0,0.0,0.0,0.0,-0.0082,0.0011,-1.4076,0.0363,0.0028,0.0035,0.0041,-0.009,0.0,0.0,-1.1797608220188447
121134.952593286,-0.68,-0.011,-0.0008,0.0035,-0.0017,0.0004,1.1047,-0.2347,-0.1601,0.0,0.0,0.0,0.0,0.0,-0.0082,0.0011,-1.4103,0.0362,0.0022,0.0042,0.0044,-0.0094,0.0,0.0,-1.1812381635930405
121134.979215455,-0.6808,-0.011,-0.0008,0.0035,-0.0017,0.0004,1.1047,-0.2346,-0.156,0.0,0.0,0.0,0.0,0.0,-0.0082,0.0011,-1.413,0.0362,0.0025,0.0039,0.0042,-0.0092,0.0,0.0,-1.182689580540424
121134.984629938,-0.6816,-0.011,-0.0008,0.0035,-0.0017,0.0004,1.1046,-0.2346,-0.152,0.0,0.0,0.0,0.0,0.0,-0.0083,0.0011,-1.4158,0.0362,0.0024,0.004,0.0043,-0.0093,0.0,0.0,-1.1841150330696673
121134.989785945,-0.6823,-0.011,-0.0008,0.0035,-0.0017,0.0004,1.1046,-0.2346,-0.148,0.0,0.0,0.0,0.0,0.0,-0.0083,0.0011,-1.4186,0.0362,0.0027,0.0036,0.0041,-0.0091,0.0,0.0,-1.1855144821012682
121134.995315117,-0.683,-0.011,-0.0008,0.0035,-0.0017,0.0004,1.1045,-0.2346,-0.1441,0.0,0.0,0.0,0.0,0.0,-0.0083,0.0011,-1.4212,0.0362,0.0023,0.0041,0.0043,-0.0093,0.0,0.0,-1.1868878892686257
121135.022580068,-0.6837,-0.011,-0.0008,0.0035,-0.0017,0.0004,1.1045,-0.2346,-0.1403,0.0,0.0,0.0,0.0,0.0,-0.0083,0.0011,-1.4238,0.0362,0.0026,0.0037,0.0041,-0.0092,0.0,0.0,-1.1882352169190877
121135.028708306,-0.6844,-0.011,-0.0008,0.0035,-0.0017,0.0004,1.1044,-0.2346,-0.1366,0.0,0.0,0.0,0.0,0.0,-0.0083,0.0011,-1.4266,0.0363,0.0025,0.0038,0.0042,-0.0092,0.0,0.0,-1.1895564281149862
121135.034040461,-0.6851,-0.011,-0.0008,0.0035,-0.0017,0.0004,1.1044,-0.2346,-0.133,0.0,0.0,0.0,0.0,0.0,-0.0083,0.0011,-1.4293,0.0362,0.0025,0.0038,0.0042,-0.0092,0.0,0.0,-1.1908514866346493
