time_sec,hip_L_Joint_pos_rad,hip_R_Joint_pos_rad,thigh_L_Joint_pos_rad,thigh_R_Joint_pos_rad,knee_L_Joint_pos_rad,knee_R_Joint_pos_rad,wheel_L_Joint_pos_rad,wheel_R_Joint_pos_rad,hip_L_Joint_vel_rad/s,hip_R_Joint_vel_rad/s,thigh_L_Joint_vel_rad/s,thigh_R_Joint_vel_rad/s,knee_L_Joint_vel_rad/s,knee_R_Joint_vel_rad/s,wheel_L_Joint_vel_rad/s,wheel_R_Joint_vel_rad/s,hip_L_Joint_actual_torque,hip_R_Joint_actual_torque,thigh_L_Joint_actual_torque,thigh_R_Joint_actual_torque,knee_L_Joint_actual_torque,knee_R_Joint_actual_torque,wheel_L_Joint_actual_torque,wheel_R_Joint_actual_torque,hip_L_Joint_target_pos_rad,hip_L_Joint_target_torque
1062.699976246,0.211,-0.0112,-0.0005,0.0027,-0.0017,0.0004,0.9287,-0.2009,0.3307,0.0,0.0,0.0,0.0,0.0,-0.0255,0.0052,0.1249,0.0357,0.0042,0.0021,0.0049,-0.0084,0.0,0.0,0.28679888700919376,0.19273244
1062.704976246,0.2126,-0.0112,-0.0005,0.0027,-0.0017,0.0004,0.9286,-0.2009,0.3161,0.0,0.0,0.0,0.0,0.0,-0.0255,0.0052,0.1273,0.0357,0.0041,0.0022,0.005,-0.0085,0.0,0.0,0.28835294298850805,0.19432667
1062.709976246,0.2141,-0.0112,-0.0005,0.0027,-0.0017,0.0004,0.9284,-0.2009,0.3014,0.0,0.0,0.0,0.0,0.0,-0.0255,0.0052,0.1297,0.0357,0.0042,0.0021,0.005,-0.0085,0.0,0.0,0.2898125980065019,0.19564885
1062.714976246,0.2156,-0.0112,-0.0005,0.0027,-0.0017,0.0004,0.9283,-0.2008,0.2867,0.0,0.0,0.0,0.0,0.0,-0.0255,0.0052,0.1321,0.0358,0.0041,0.0022,0.005,-0.0085,0.0,0.0,0.2911774919151394,0.19699778
1062.719976246,0.2169,-0.0112,-0.0005,0.0027,-0.0017,0.0004,0.9282,-0.2008,0.272,0.0,0.0,0.0,0.0,0.0,-0.0255,0.0052,0.1346,0.0357,0.0043,0.002,0.0049,-0.0084,0.0,0.0,0.2924472879472734,0.19806248
1062.724976246,0.2182,-0.0112,-0.0005,0.0027,-0.0017,0.0004,0.928,-0.2008,0.2573,0.0,0.0,0.0,0.0,0.0,-0.0255,0.0052,0.1368,0.0357,0.0042,0.002,0.0049,-0.0084,0.0,0.0,0.2936216727997331,0.19944185
1062.729976246,0.2194,-0.0113,-0.0005,0.0027,-0.0017,0.0004,0.9279,-0.2007,0.2425,0.0,0.0,0.0,0.0,0.0,-0.0255,0.0052,0.139,0.0357,0.004,0.0023,0.005,-0.0086,0.0,0.0,0.29470035671062733,0.20053503
1062.734976246,0.2206,-0.0113,-0.0005,0.0027,-0.0017,0.0004,0.9278,-0.2007,0.2276,0.0,0.0,0.0,0.0,0.0,-0.0255,0.0052,0.1409,0.0357,0.0043,0.0019,0.0049,-0.0084,0.0,0.0,0.29568307353084333,0.20165105
1062.739976245,0.2216,-0.0113,-0.0005,0.0027,-0.0017,0.0004,0.9277,-0.2007,0.2128,0.0,0.0,0.0,0.0,0.0,-0.0255,0.0052,0.1432,0.0357,0.004,0.0023,0.005,-0.0086,0.0,0.0,0.29656958078970985,0.20248924
1062.744976245,0.2226,-0.0113,-0.0005,0.0027,-0.0017,0.0004,0.9275,-0.2007,0.1979,0.0,0.0,0.0,0.0,0.0,-0.0255,0.0052,0.1451,0.0357,0.004,0.0023,0.005,-0.0086,0.0,0.0,0.2973596597548256,0.20362875
1062.749976245,0.2235,-0.0113,-0.0005,0.0027,-0.0017,0.0004,0.9274,-0.2006,0.183,0.0,0.0,0.0,0.0,0.0,-0.0255,0.0052,0.1471,0.0357,0.0043,0.0019,0.0048,-0.0084,0.0,0.0,0.29805311548602903,0.204489
1062.754976245,0.2244,-0.0113,-0.0005,0.0027,-0.0017,0.0004,0.9273,-0.2006,0.1681,0.0,0.0,0.0,0.0,0.0,-0.0256,0.0052,0.1488,0.0357,0.0041,0.0022,0.005,-0.0085,0.0,0.0,0.29864977688349403,0.20535935
1062.759976245,0.2251,-0.0113,-0.0005,0.0027,-0.0017,0.0004,0.9272,-0.2006,0.1532,0.0,0.0,0.0,0.0,0.0,-0.0256,0.0052,0.1508,0.0357,0.0041,0.0021,0.0049,-0.0085,0.0,0.0,0.2991494967299488,0.20593934
1062.764976245,0.2258,-0.0113,-0.0005,0.0027,-0.0017,0.0004,0.927,-0.2006,0.1383,0.0,0.0,0.0,0.0,0.0,-0.0256,0.0052,0.1525,0.0357,0.0041,0.0022,0.005,-0.0085,0.0,0.0,0.29955215172699934,0.2068285
1062.769976245,0.2265,-0.0113,-0.0005,0.0027,-0.0017,0.0004,0.9269,-0.2005,0.1234,0.0,0.0,0.0,0.0,0.0,-0.0256,0.0052,0.1543,0.0356,0.0042,0.002,0.0049,-0.0084,0.0,0.0,0.29985764252554964,0.20742647
1062.774976245,0.227,-0.0113,-0.0005,0.0027,-0.0017,0.0004,0.9268,-0.2005,0.1085,0.0,0.0,0.0,0.0,0.0,-0.0256,0.0052,0.1557,0.0357,0.0041,0.0022,0.0049,-0.0085,0.0,0.0,0.30006589375031634,0.20773292
1062.779976245,0.2275,-0.0113,-0.0005,0.0027,-0.0017,0.0004,0.9266,-0.2005,0.0936,0.0,0.0,0.0,0.0,0.0,-0.0256,0.0052,0.1574,0.0356,0.004,0.0024,0.005,-0.0086,0.0,0.0,0.30017685401842614,0.2083477
1062.784976244,0.2279,-0.0113,-0.0005,0.0027,-0.0017,0.0004,0.9265,-0.2005,0.0788,0.0,0.0,0.0,0.0,0.0,-0.0256,0.0052,0.1589,0.0356,0.0044,0.0018,0.0048,-0.0083,0.0,0.0,0.3001904959520931,0.20867054
1062.789976244,0.2282,-0.0113,-0.0005,0.0027,-0.0017,0.0004,0.9264,-0.2004,0.0639,0.0,0.0,0.0,0.0,0.0,-0.0256,0.0052,0.16,0.0356,0.004,0.0023,0.005,-0.0086,0.0,0.0,0.3001068161853741,0.2089915
1062.794976244,0.2284,-0.0113,-0.0005,0.0027,-0.0017,0.0004,0.9263,-0.2004,0.0491,0.0,0.0,0.0,0.0,0.0,-0.0256,0.0052,0.1615,0.0356,0.0043,0.002,0.0049,-0.0084,0.0,0.0,0.2999258353649996,0.20933044
1062.799976244,0.2286,-0.0113,-0.0005,0.0027,-0.0017,0.0004,0.9261,-0.2004,0.0344,0.0,0.0,0.0,0.0,0.0,-0.0256,0.0052,0.1627,0.0356,0.004,0.0022,0.005,-0.0085,0.0,0.0,0.299647598145279,0.20966749
1062.804976244,0.2287,-0.0113,-0.0005,0.0027,-0.0017,0.0004,0.926,-0.2004,0.0196,0.0,0.0,0.0,0.0,0.0,-0.0256,0.0052,0.1638,0.0356,0.0041,0.0022,0.005,-0.0085,0.0,0.0,0.29927217317708255,0.2097028
1062.809976244,0.2287,-0.0113,-0.0005,0.0027,-0.0017,0.0004,0.9259,-0.2003,0.0,-0.0015,0.0,0.0,0.0,0.0,-0.0256,0.0052,0.0985,0.0382,0.0042,0.0023,0.0049,-0.0085,0.0,0.0,0.2987996530909039,0.20975652
1062.814976244,0.2287,-0.0113,-0.0005,0.0027,-0.0017,0.0004,0.9257,-0.2003,-0.0133,-0.0056,1e-04,-0.0003,0.0,-1e-04,-0.0256,0.0053,0.2653,0.0307,0.0047,0.0015,0.0049,-0.008,0.0,0.0,0.29823015447400403,0.21029897
1062.819976244,0.2286,-0.0113,-0.0005,0.0027,-0.0017,0.0004,0.9256,-0.2003,-0.0177,0.0,0.0,0.0,0.0,0.0,-0.0256,0.0052,0.2625,0.0374,0.0039,0.0019,0.0048,-0.0086,0.0,0.0,0.29756381784164454,0.20992047
1062.824976244,0.2285,-0.0113,-0.0005,0.0027,-0.0017,0.0004,0.9255,-0.2002,-0.0272,0.0,0.0,0.0,0.0,0.0,-0.0257,0.0052,0.2652,0.0354,0.004,0.0022,0.005,-0.0085,0.0,0.0,0.2968008076024187,0.20866147
1062.829976243,0.2283,-0.0113,-0.0005,0.0027,-0.0017,0.0004,0.9254,-0.2002,-0.0367,0.0,0.0,0.0,0.0,0.0,-0.0257,0.0052,0.2662,0.0355,0.0039,0.0023,0.005,-0.0086,0.0,0.0,0.29594131201768703,0.20762244
1062.834976243,0.228,-0.0113,-0.0005,0.0027,-0.0017,0.0004,0.9252,-0.2002,-0.0461,0.0,0.0,0.0,0.0,0.0,-0.0257,0.0052,0.2664,0.0356,0.0039,0.0024,0.005,-0.0086,0.0,0.0,0.2949855431551231,0.20659392
1062.839976243,0.2278,-0.0113,-0.0005,0.0027,-0.0017,0.0004,0.9251,-0.2002,-0.0556,0.0,0.0,0.0,0.0,0.0,-0.0257,0.0052,0.2657,0.0356,0.0041,0.0021,0.0049,-0.0084,0.0,0.0,0.29393373683639296,0.20556663
1062.844976243,0.2274,-0.0113,-0.0005,0.0027,-0.0017,0.0004,0.925,-0.2001,-0.065,0.0,0.0,0.0,0.0,0.0,-0.0257,0.0052,0.2652,0.0354,0.0039,0.0024,0.005,-0.0086,0.0,0.0,0.2927861525789664,0.20396122
1062.849976243,0.2271,-0.0113,-0.0005,0.0027,-0.0017,0.0004,0.9248,-0.2001,-0.0745,0.0,0.0,0.0,0.0,0.0,-0.0257,0.0052,0.2647,0.0358,0.0044,0.0017,0.0048,-0.0083,0.0,0.0,0.2915430735320872,0.20265844
1062.854976243,0.2266,-0.0113,-0.0005,0.0027,-0.0017,0.0004,0.9247,-0.2001,-0.0839,0.0,0.0,0.0,0.0,0.0,-0.0257,0.0052,0.2642,0.0355,0.004,0.0022,0.005,-0.0085,0.0,0.0,0.29020480640691115,0.20077921
1062.859976243,0.2262,-0.0113,-0.0005,0.0027,-0.0017,0.0004,0.9246,-0.2001,-0.0933,0.0,0.0,0.0,0.0,0.0,-0.0257,0.0052,0.2632,0.0354,0.0039,0.0025,0.005,-0.0086,0.0,0.0,0.28877168140082493,0.1992044
1062.864976243,0.2257,-0.0113,-0.0005,0.0027,-0.0017,0.0004,0.9245,-0.2,-0.1027,0.0,0.0,0.0,0.0,0.0,-0.0257,0.0052,0.2624,0.0358,0.0045,0.0015,0.0047,-0.0082,0.0,0.0,0.2872440521159792,0.19704504
1062.869976243,0.2251,-0.0113,-0.0005,0.0027,-0.0017,0.0004,0.9243,-0.2,-0.1121,0.0,0.0,0.0,0.0,0.0,-0.0257,0.0052,0.2611,0.0355,0.0038,0.0024,0.0051,-0.0086,0.0,0.0,0.2856222954720439,0.19490214
1062.874976242,0.2245,-0.0113,-0.0005,0.0027,-0.0017,0.0004,0.9242,-0.2,-0.1215,0.0,0.0,0.0,0.0,0.0,-0.0257,0.0052,0.26,0.0353,0.0039,0.0024,0.005,-0.0086,0.0,0.0,0.28390681161320164,0.1927769
1062.879976242,0.2238,-0.0113,-0.0005,0.0027,-0.0017,0.0004,0.9241,-0.2,-0.131,0.0,0.0,0.0,0.0,0.0,-0.0257,0.0052,0.2584,0.0359,0.0048,0.0012,0.0046,-0.008,0.0,0.0,0.2820980238094262,0.19037044
1062.884976242,0.2231,-0.0113,-0.0005,0.0027,-0.0017,0.0004,0.9239,-0.1999,-0.1404,0.0,0.0,0.0,0.0,0.0,-0.0257,0.0052,0.2568,0.0356,0.0036,0.0026,0.0052,-0.0087,0.0,0.0,0.2801963783520435,0.18799406
1062.889976242,0.2224,-0.0113,-0.0005,0.0027,-0.0017,0.0004,0.9238,-0.1999,-0.1498,0.0,0.0,0.0,0.0,0.0,-0.0257,0.0052,0.2552,0.0354,0.0041,0.0022,0.0049,-0.0085,0.0,0.0,0.2782023444436125,0.18532911
1062.894976242,0.2216,-0.0113,-0.0005,0.0027,-0.0017,0.0004,0.9237,-0.1999,-0.1592,0.0,0.0,0.0,0.0,0.0,-0.0257,0.0052,0.2534,0.0358,0.0042,0.002,0.0049,-0.0084,0.0,0.0,0.27611641408216553,0.18238705
1062.899976242,0.2207,-0.0112,-0.0005,0.0027,-0.0017,0.0004,0.9236,-0.1998,-0.1687,0.0,0.0,0.0,0.0,0.0,-0.0258,0.0052,0.2515,0.0354,0.004,0.0023,0.005,-0.0086,0.0,0.0,0.27393910193980686,0.17946926
1062.904976242,0.2198,-0.0112,-0.0005,0.0027,-0.0017,0.0004,0.9234,-0.1998,-0.1781,0.0,0.0,0.0,0.0,0.0,-0.0258,0.0052,0.2494,0.0358,0.0043,0.0019,0.0049,-0.0084,0.0,0.0,0.2716709452357258,0.17658731
1062.909976242,0.2189,-0.0112,-0.0005,0.0027,-0.0017,0.0004,0.9233,-0.1998,-0.1876,0.0,0.0,0.0,0.0,0.0,-0.0258,0.0052,0.247,0.0353,0.0039,0.0024,0.005,-0.0086,0.0,0.0,0.26931250360365205,0.17342284
1062.914976241,0.2179,-0.0112,-0.0005,0.0027,-0.0017,0.0004,0.9232,-0.1998,-0.1971,0.0,0.0,0.0,0.0,0.0,-0.0258,0.0052,0.2447,0.0359,0.0046,0.0014,0.0047,-0.0082,0.0,0.0,0.26686435895376487,0.16999753
1062.919976241,0.2169,-0.0112,-0.0005,0.0027,-0.0017,0.0004,0.923,-0.1997,-0.2065,0.0,0.0,0.0,0.0,0.0,-0.0258,0.0052,0.2423,0.0355,0.0036,0.0028,0.0052,-0.0088,0.0,0.0,0.2643271153291276,0.1666031
1062.924976241,0.2158,-0.0112,-0.0005,0.0027,-0.0017,0.0004,0.9229,-0.1997,-0.216,0.0,0.0,0.0,0.0,0.0,-0.0258,0.0052,0.2397,0.0356,0.0044,0.0018,0.0048,-0.0083,0.0,0.0,0.26170139875663906,0.16293132
1062.929976241,0.2147,-0.0112,-0.0005,0.0027,-0.0017,0.0004,0.9228,-0.1997,-0.2256,0.0,0.0,0.0,0.0,0.0,-0.0258,0.0052,0.2369,0.0356,0.004,0.0023,0.005,-0.0085,0.0,0.0,0.2589878570925705,0.15930419
1062.934976241,0.2135,-0.0112,-0.0005,0.0027,-0.0017,0.0004,0.9226,-0.1997,-0.2351,0.0,0.0,0.0,0.0,0.0,-0.0258,0.0052,0.234,0.0356,0.0042,0.002,0.0049,-0.0084,0.0,0.0,0.2561871598627275,0.15542358
1062.939976241,0.2122,-0.0112,-0.0005,0.0027,-0.0017,0.0004,0.9225,-0.1996,-0.2446,0.0,0.0,0.0,0.0,0.0,-0.0258,0.0052,0.2309,0.0356,0.004,0.0022,0.005,-0.0085,0.0,0.0,0.25329999809724396,0.1515715
1062.944976241,0.211,-0.0112,-0.0005,0.0027,-0.0017,0.0004,0.9224,-0.1996,-0.2542,0.0,0.0,0.0,0.0,0.0,-0.0258,0.0052,0.2279,0.0356,0.0042,0.002,0.0049,-0.0084,0.0,0.0,0.25032708416008137,0.14775999
1062.949976241,0.2097,-0.0112,-0.0005,0.0027,-0.0017,0.0004,0.9223,-0.1996,-0.2638,0.0,0.0,0.0,0.0,0.0,-0.0258,0.0053,0.2245,0.0355,0.0042,0.002,0.0049,-0.0084,0.0,0.0,0.24726915157326895,0.14340127
1062.954976241,0.2083,-0.0112,-0.0005,0.0027,-0.0017,0.0004,0.9221,-0.1996,-0.2734,0.0,0.0,0.0,0.0,0.0,-0.0258,0.0053,0.2212,0.0358,0.0041,0.0021,0.005,-0.0085,0.0,0.0,0.24412695483591984,0.13908744
1062.95997624,0.2069,-0.0112,-0.0005,0.0027,-0.0017,0.0004,0.922,-0.1995,-0.283,0.0,0.0,0.0,0.0,0.0,-0.0258,0.0053,0.218,0.0353,0.0039,0.0025,0.0051,-0.0086,0.0,0.0,0.2409012692380571,0.13482088
1062.96497624,0.2054,-0.0112,-0.0005,0.0027,-0.0017,0.0004,0.9219,-0.1995,-0.2927,0.0,0.0,0.0,0.0,0.0,-0.0258,0.0053,0.2142,0.0359,0.0046,0.0015,0.0047,-0.0082,0.0,0.0,0.23759289066933492,0.1303038
1062.96997624,0.2039,-0.0112,-0.0005,0.0027,-0.0017,0.0004,0.9217,-0.1995,-0.3024,0.0,0.0,0.0,0.0,0.0,-0.0259,0.0053,0.2104,0.0356,0.0039,0.0023,0.0051,-0.0086,0.0,0.0,0.23420263542266534,0.12584865
1062.97497624,0.2023,-0.0112,-0.0005,0.0027,-0.0017,0.0004,0.9216,-0.1994,-0.312,0.0,0.0,0.0,0.0,0.0,-0.0259,0.0053,0.2067,0.0353,0.0038,0.0026,0.0051,-0.0087,0.0,0.0,0.23073133999279644,0.12114792
1062.97997624,0.2007,-0.0112,-0.0005,0.0027,-0.0017,0.0004,0.9215,-0.1994,-0.3218,0.0,0.0,0.0,0.0,0.0,-0.0259,0.0053,0.2028,0.0359,0.0048,0.0012,0.0046,-0.008,0.0,0.0,0.22717986086993658,0.11649403
1062.98497624,0.1991,-0.0112,-0.0005,0.0027,-0.0017,0.0004,0.9214,-0.1994,-0.3315,0.0,0.0,0.0,0.0,0.0,-0.0259,0.0053,0.1989,0.0356,0.0037,0.0025,0.0052,-0.0087,0.0,0.0,0.2235490743284142,0.111619584
1062.98997624,0.1973,-0.0112,-0.0005,0.0027,-0.0017,0.0004,0.9212,-0.1994,-0.3412,0.0,0.0,0.0,0.0,0.0,-0.0259,0.0053,0.1948,0.0353,0.0039,0.0025,0.0051,-0.0087,0.0,0.0,0.21983987621047968,0.10649721
1062.99497624,0.1956,-0.0112,-0.0005,0.0027,-0.0017,0.0004,0.9211,-0.1993,-0.351,0.0,0.0,0.0,0.0,0.0,-0.0259,0.0053,0.1907,0.036,0.0048,0.0012,0.0047,-0.008,0.0,0.0,0.21605318170527177,0.10173962
1062.99997624,0.1938,-0.0112,-0.0005,0.0027,-0.0017,0.0004,0.921,-0.1993,-0.3607,0.0,0.0,0.0,0.0,0.0,-0.0259,0.0053,0.1864,0.0354,0.0037,0.0026,0.0052,-0.0087,0.0,0.0,0.21218992512299306,0.09645954
1063.004976239,0.1919,-0.0112,-0.0005,0.0027,-0.0017,0.0004,0.9208,-0.1993,-0.3705,0.0,0.0,0.0,0.0,0.0,-0.0259,0.0053,0.1818,0.0358,0.0046,0.0015,0.0048,-0.0082,0.0,0.0,0.20825105966439977,0.091239765
1063.009976239,0.19,-0.0112,-0.0005,0.0027,-0.0017,0.0004,0.9207,-0.1993,-0.3803,0.0,0.0,0.0,0.0,0.0,-0.0259,0.0053,0.1776,0.0353,0.0036,0.0028,0.0052,-0.0088,0.0,0.0,0.20423755718560704,0.08610318
1063.014976239,0.1881,-0.0112,-0.0005,0.0027,-0.0017,0.0004,0.9206,-0.1992,-0.3901,0.0,0.0,0.0,0.0,0.0,-0.0259,0.0053,0.1729,0.036,0.0047,0.0014,0.0047,-0.0081,0.0,0.0,0.20015040795829087,0.08074268
1063.019976239,0.1861,-0.0112,-0.0005,0.0027,-0.0017,0.0004,0.9204,-0.1992,-0.3999,0.0,0.0,0.0,0.0,0.0,-0.0259,0.0053,0.1683,0.0354,0.0039,0.0024,0.0051,-0.0086,0.0,0.0,0.19599062042537102,0.07516124
1063.024976239,0.184,-0.0112,-0.0005,0.0027,-0.0017,0.0004,0.9203,-0.1992,-0.4098,0.0,0.0,0.0,0.0,0.0,-0.0259,0.0053,0.1637,0.0357,0.0043,0.0018,0.0049,-0.0083,0.0,0.0,0.19175922095217734,0.06966184
1063.029976239,0.1819,-0.0112,-0.0005,0.0027,-0.0017,0.0004,0.9202,-0.1992,-0.4196,0.0,0.0,0.0,0.0,0.0,-0.0259,0.0053,0.1589,0.0355,0.0041,0.0021,0.005,-0.0085,0.0,0.0,0.18745725357320808,0.06425766
1063.034976239,0.1798,-0.0112,-0.0005,0.0027,-0.0017,0.0004,0.9201,-0.1991,-0.4294,0.0,0.0,0.0,0.0,0.0,-0.0259,0.0053,0.1539,0.0357,0.0043,0.0019,0.0049,-0.0084,0.0,0.0,0.1830857797345482,0.058631778
1063.039976239,0.1776,-0.0112,-0.0005,0.0027,-0.0017,0.0004,0.9199,-0.1991,-0.4393,0.0,0.0,0.0,0.0,0.0,-0.026,0.0053,0.149,0.0355,0.004,0.0023,0.0051,-0.0086,0.0,0.0,0.17864587803195564,0.05279733
1063.044976239,0.1753,-0.0112,-0.0005,0.0027,-0.0017,0.0004,0.9198,-0.1991,-0.4491,0.0,0.0,0.0,0.0,0.0,-0.026,0.0053,0.1441,0.0357,0.0043,0.0018,0.0049,-0.0083,0.0,0.0,0.17413864394473588,0.047067646
1063.049976238,0.173,-0.0112,-0.0005,0.0027,-0.0017,0.0004,0.9197,-0.199,-0.459,0.0,0.0,0.0,0.0,0.0,-0.026,0.0053,0.1391,0.0355,0.004,0.0023,0.0051,-0.0086,0.0,0.0,0.1695651895654608,0.041425925
1063.054976238,0.1707,-0.0112,-0.0005,0.0027,-0.0017,0.0004,0.9195,-0.199,-0.4688,0.0,0.0,0.0,0.0,0.0,-0.026,0.0053,0.1338,0.0359,0.0045,0.0016,0.0049,-0.0082,0.0,0.0,0.16492664332555812,0.03559559
1063.059976238,0.1683,-0.0112,-0.0005,0.0027,-0.0017,0.0004,0.9194,-0.199,-0.4786,0.0,0.0,0.0,0.0,0.0,-0.026,0.0053,0.1286,0.0353,0.0039,0.0023,0.0051,-0.0086,0.0,0.0,0.1602241497169108,0.029559936
1063.064976238,0.1658,-0.0112,-0.0005,0.0027,-0.0017,0.0004,0.9193,-0.199,-0.4885,0.0,0.0,0.0,0.0,0.0,-0.026,0.0053,0.1235,0.0359,0.0041,0.0021,0.005,-0.0085,0.0,0.0,0.15545886900945188,0.02363244
1063.069976238,0.1633,-0.0112,-0.0005,0.0027,-0.0017,0.0004,0.9191,-0.1989,-0.4982,0.0,0.0,0.0,0.0,0.0,-0.026,0.0053,0.1183,0.0353,0.004,0.0024,0.0051,-0.0086,0.0,0.0,0.15063197696488725,0.01782659
1063.074976238,0.1608,-0.0112,-0.0005,0.0027,-0.0017,0.0004,0.919,-0.1989,-0.5081,0.0,0.0,0.0,0.0,0.0,-0.026,0.0053,0.1128,0.0359,0.0045,0.0017,0.0049,-0.0083,0.0,0.0,0.14574466454660248,0.011815955
1063.079976238,0.1582,-0.0112,-0.0005,0.0027,-0.0017,0.0004,0.9189,-0.1989,-0.5178,0.0,0.0,0.0,0.0,0.0,-0.026,0.0053,0.1074,0.0352,0.0038,0.0025,0.0052,-0.0087,0.0,0.0,0.14079813762581295,0.0056440067
1063.084976238,0.1556,-0.0112,-0.0005,0.0027,-0.0017,0.0004,0.9188,-0.1989,-0.5276,0.0,0.0,0.0,0.0,0.0,-0.026,0.0053,0.1022,0.036,0.0049,0.0011,0.0047,-0.008,0.0,0.0,0.1357936166840133,-0.00042557777
1063.089976238,0.1529,-0.0112,-0.0005,0.0027,-0.0017,0.0004,0.9186,-0.1988,-0.5373,0.0,0.0,0.0,0.0,0.0,-0.026,0.0053,0.0967,0.0353,0.0036,0.0027,0.0053,-0.0087,0.0,0.0,0.13073233651186159,-0.006659138
1063.094976237,0.1501,-0.0112,-0.0005,0.0027,-0.0017,0.0004,0.9185,-0.1988,-0.547,0.0,0.0,0.0,0.0,0.0,-0.026,0.0053,0.0911,0.036,0.0042,0.0021,0.005,-0.0085,0.0,0.0,0.12561554590451357,-0.012772977
1063.099976237,0.1474,-0.0112,-0.0005,0.0027,-0.0017,0.0004,0.9184,-0.1988,-0.5566,0.0,0.0,0.0,0.0,0.0,-0.026,0.0053,0.0855,0.0353,0.0038,0.0026,0.0052,-0.0087,0.0,0.0,0.12044450735348058,-0.018753342
1063.104976237,0.1445,-0.0112,-0.0005,0.0027,-0.0017,0.0004,0.9182,-0.1988,-0.5662,0.0,0.0,0.0,0.0,0.0,-0.026,0.0053,0.0798,0.036,0.0047,0.0013,0.0048,-0.0081,0.0,0.0,0.11522049673515147,-0.025206499
1063.109976237,0.1416,-0.0112,-0.0005,0.0027,-0.0017,0.0004,0.9181,-0.1987,-0.5758,0.0,0.0,0.0,0.0,0.0,-0.0261,0.0053,0.0742,0.0353,0.0038,0.0025,0.0053,-0.0087,0.0,0.0,0.10994480299598017,-0.031218516
1063.114976237,0.1387,-0.0112,-0.0005,0.0027,-0.0017,0.0004,0.918,-0.1987,-0.5853,0.0,0.0,0.0,0.0,0.0,-0.0261,0.0053,0.0688,0.036,0.0046,0.0015,0.0049,-0.0082,0.0,0.0,0.10461872783444767,-0.037385583
1063.119976237,0.1357,-0.0112,-0.0005,0.0027,-0.0017,0.0004,0.9178,-0.1987,-0.5948,0.0,0.0,0.0,0.0,0.0,-0.0261,0.0053,0.0628,0.0353,0.0039,0.0022,0.0052,-0.0085,0.0,0.0,0.09924358537991404,-0.043713793
1063.124976237,0.1327,-0.0112,-0.0005,0.0027,-0.0017,0.0004,0.9177,-0.1986,-0.6042,0.0,0.0,0.0,0.0,0.0,-0.0261,0.0053,0.0574,0.036,0.0038,0.0026,0.0052,-0.0087,0.0,0.0,0.0938207018683426,-0.04988925
1063.129976237,0.1296,-0.0112,-0.0005,0.0027,-0.0017,0.0004,0.9176,-0.1986,-0.6135,0.0,0.0,0.0,0.0,0.0,-0.0261,0.0053,0.0517,0.0352,0.0042,0.002,0.0051,-0.0084,0.0,0.0,0.08835141531509547,-0.05621788
1063.134976237,0.1265,-0.0112,-0.0005,0.0027,-0.0017,0.0004,0.9175,-0.1986,-0.6228,0.0,0.0,0.0,0.0,0.0,-0.0261,0.0053,0.0459,0.0361,0.0045,0.0016,0.0049,-0.0082,0.0,0.0,0.08283707518479838,-0.062395766
1063.139976236,0.1234,-0.0112,-0.0005,0.0027,-0.0017,0.0004,0.9173,-0.1986,-0.632,0.0,0.0,0.0,0.0,0.0,-0.0261,0.0053,0.0402,0.0352,0.004,0.0022,0.0052,-0.0085,0.0,0.0,0.07727904205835823,-0.06870876
1063.144976236,0.1202,-0.0112,-0.0005,0.0027,-0.0017,0.0004,0.9172,-0.1985,-0.6412,0.0,0.0,0.0,0.0,0.0,-0.0261,0.0053,0.0344,0.0361,0.0038,0.0026,0.0053,-0.0087,0.0,0.0,0.0716786872972848,-0.07516288
1063.149976236,0.1169,-0.0112,-0.0005,0.0027,-0.0017,0.0004,0.9171,-0.1985,-0.6502,0.0,0.0,0.0,0.0,0.0,-0.0261,0.0053,0.0287,0.0352,0.0042,0.002,0.0051,-0.0084,0.0,0.0,0.06603739270531805,-0.081443936
1063.154976236,0.1136,-0.0112,-0.0005,0.0027,-0.0017,0.0004,0.9169,-0.1985,-0.6592,0.0,0.0,0.0,0.0,0.0,-0.0261,0.0053,0.0228,0.0361,0.0044,0.0017,0.005,-0.0083,0.0,0.0,0.06035655018747835,-0.08756781
1063.159976236,0.1103,-0.0112,-0.0005,0.0027,-0.0017,0.0004,0.9168,-0.1985,-0.6681,0.0,0.0,0.0,0.0,0.0,-0.0261,0.0053,0.0168,0.0353,0.004,0.0022,0.0052,-0.0085,0.0,0.0,0.0546375614066604,-0.09381035
1063.164976236,0.1069,-0.0112,-0.0005,0.0027,-0.0017,0.0004,0.9167,-0.1984,-0.6769,0.0,0.0,0.0,0.0,0.0,-0.0261,0.0053,0.011,0.0359,0.0042,0.0021,0.0051,-0.0085,0.0,0.0,0.04888183743777083,-0.1001773
1063.169976236,0.1034,-0.0112,-0.0005,0.0027,-0.0017,0.0004,0.9165,-0.1984,-0.6856,0.0,0.0,0.0,0.0,0.0,-0.0261,0.0053,0.0054,0.0356,0.0041,0.0021,0.0051,-0.0085,0.0,0.0,0.04309079841956903,-0.10636448
1063.174976236,0.1,-0.0112,-0.0005,0.0027,-0.0017,0.0004,0.9164,-0.1984,-0.6942,0.0,0.0,0.0,0.0,0.0,-0.0261,0.0053,-0.0004,0.0358,0.0042,0.002,0.0051,-0.0084,0.0,0.0,0.037265873204279515,-0.11236761
