time_sec,hip_L_Joint_pos_rad,hip_R_Joint_pos_rad,thigh_L_Joint_pos_rad,thigh_R_Joint_pos_rad,knee_L_Joint_pos_rad,knee_R_Joint_pos_rad,wheel_L_Joint_pos_rad,wheel_R_Joint_pos_rad,hip_L_Joint_vel_rad/s,hip_R_Joint_vel_rad/s,thigh_L_Joint_vel_rad/s,thigh_R_Joint_vel_rad/s,knee_L_Joint_vel_rad/s,knee_R_Joint_vel_rad/s,wheel_L_Joint_vel_rad/s,wheel_R_Joint_vel_rad/s,hip_L_Joint_torque,hip_R_Joint_torque,thigh_L_Joint_torque,thigh_R_Joint_torque,knee_L_Joint_torque,knee_R_Joint_torque,wheel_L_Joint_torque,wheel_R_Joint_torque,observation_0,observation_1,observation_2,observation_3,observation_4,observation_5,observation_6,observation_7,observation_8,observation_9,observation_10,observation_11,observation_12,observation_13,observation_14,observation_15,observation_16,observation_17,observation_18,observation_19,observation_20,observation_21,observation_22,observation_23,observation_24,observation_25,observation_26,observation_27,observation_28,observation_29,observation_30,observation_31
2.1899999510000003,0.0009,-0.0047,0.6842,-0.6796,1.2229,-1.2264,0.9067,-0.5627,-0.0138,-0.0137,-0.0077,0.0039,0.0027,0.0047,0.0914,-0.0505,-1.5554124116897583,1.4134432077407837,0.23161955177783966,0.25231048464775085,-2.915501117706299,2.3836419582366943,0.11248373985290527,0.03780275583267212,-0.009428261779248714,0.004944656044244766,-0.0015714881010353565,-0.05319716036319733,-0.00026327904197387397,-0.9985840916633606,0.0,0.0,0.0,0.5199999809265137,0.0008999999845400453,-0.004699999932199717,-0.2913999855518341,0.29600000381469727,-0.8715000152587891,0.8679999709129333,-0.013799999840557575,-0.013700000010430813,-0.007699999958276749,0.0038999998942017555,0.0027000000700354576,0.004699999932199717,0.09139999747276306,-0.05050000175833702,-1.0382936000823975,0.9291908144950867,-0.4267783463001251,0.763419508934021,-3.6808042526245117,3.3198184967041016,0.482265442609787,0.16200348734855652
2.199999951,0.0009,-0.0047,0.6842,-0.6797,1.2231,-1.2266,0.9078,-0.5634,-0.0174,-0.0174,-0.0216,0.0045,0.004,0.0059,0.1096,-0.0525,-1.5545762777328491,1.4172528982162476,0.25960102677345276,0.27062714099884033,-2.9581902027130127,2.3846189975738525,0.10902883112430573,0.03205564618110657,-0.010873455554246902,0.00848248042166233,0.015530746430158615,-0.05319716036319733,-0.00026327904197387397,-0.9985840916633606,0.0,0.0,0.0,0.5199999809265137,0.0008999999845400453,-0.004699999932199717,-0.2913999855518341,0.29589998722076416,-0.8712999820709229,0.8677999973297119,-0.017400000244379044,-0.017400000244379044,-0.02160000056028366,0.0044999998062849045,0.004000000189989805,0.005900000222027302,0.1096000000834465,-0.05249999836087227,-1.0360616445541382,0.9319821000099182,-0.4289003014564514,0.760466992855072,-3.6864874362945557,3.3254079818725586,0.4682149589061737,0.14111101627349854
2.2099999510000004,0.0009,-0.0047,0.6841,-0.6799,1.2233,-1.2267,0.9091,-0.5641,-0.016,-0.016,-0.0315,0.0084,0.0033,0.0087,0.1276,-0.0555,-1.5590062141418457,1.4157238006591797,0.2833837568759918,0.2892362177371979,-2.987534523010254,2.37776517868042,0.1095934510231018,0.03088589571416378,-0.009054340422153473,0.011179673485457897,0.021302254870533943,-0.05315597355365753,-0.00024223537184298038,-0.998586118221283,0.0,0.0,0.0,0.5199999809265137,0.0008999999845400453,-0.004699999932199717,-0.2915000021457672,0.2957000136375427,-0.8711000084877014,0.8676999807357788,-0.01600000075995922,-0.01600000075995922,-0.03150000050663948,0.00839999970048666,0.0032999999821186066,0.008700000122189522,0.12759999930858612,-0.05550000071525574,-1.0357441902160645,0.9342752695083618,-0.41117265820503235,0.7725180983543396,-3.7144601345062256,3.3257393836975098,0.45803532004356384,0.11772257834672928
2.219999951,0.0008,-0.0048,0.684,-0.6799,1.2235,-1.2269,0.9106,-0.5649,-0.013,-0.0129,-0.0236,0.0106,0.0015,0.0079,0.1326,-0.0714,-1.5621418952941895,1.4140442609786987,0.26793745160102844,0.2828955054283142,-2.9712977409362793,2.3721461296081543,0.11224424093961716,0.03657502308487892,-0.007703286129981279,0.007043300662189722,0.0072149611078202724,-0.053124506026506424,-0.00021101020684000105,-0.9985878467559814,0.0,0.0,0.0,0.5199999809265137,0.0007999999797903001,-0.004800000227987766,-0.29159998893737793,0.2957000136375427,-0.8708999752998352,0.8675000071525574,-0.013000000268220901,-0.012900000438094139,-0.023600000888109207,0.010599999688565731,0.001500000013038516,0.007899999618530273,0.13259999454021454,-0.0714000016450882,-1.0386041402816772,0.9333491921424866,-0.3961775004863739,0.7847841382026672,-3.7336697578430176,3.3211567401885986,0.4638938009738922,0.11244358122348785
2.2299999500000003,0.0009,-0.0047,0.6841,-0.68,1.2236,-1.2271,0.912,-0.566,-0.014,-0.0141,-0.0074,0.006,0.0016,0.0045,0.1293,-0.094,-1.5662128925323486,1.409908652305603,0.23710514605045319,0.2695901691913605,-2.9409451484680176,2.3763041496276855,0.11096253246068954,0.043357279151678085,-0.009926848113536835,-0.0023272403050214052,-0.004153559450060129,-0.053124506026506424,-0.00021101020684000105,-0.9985878467559814,0.0,0.0,0.0,0.5199999809265137,0.0008999999845400453,-0.004699999932199717,-0.2915000021457672,0.2955999970436096,-0.8708000183105469,0.8672999739646912,-0.014000000432133675,-0.014100000262260437,-0.007400000002235174,0.006000000052154064,0.0015999999595806003,0.0044999998062849045,0.12929999828338623,-0.09399999678134918,-1.0406945943832397,0.9322361350059509,-0.40614837408065796,0.7807036638259888,-3.722565174102783,3.316957473754883,0.47549697756767273,0.13202008605003357
2.23999995,0.0009,-0.0047,0.6841,-0.6801,1.2238,-1.2272,0.9134,-0.5672,-0.0137,-0.0139,-0.008,0.0018,0.0024,0.0089,0.1375,-0.1003,-1.5649120807647705,1.4140657186508179,0.24170930683612823,0.2805395722389221,-2.955927610397339,2.377310037612915,0.10355917364358902,0.04460538923740387,-0.009260624647140503,-0.006795481778681278,0.007920864969491959,-0.05315500497817993,-0.00023624571622349322,-0.9985862970352173,0.0,0.0,0.0,0.5199999809265137,0.0008999999845400453,-0.004699999932199717,-0.2915000021457672,0.2955000102519989,-0.8705999851226807,0.8672000169754028,-0.013700000010430813,-0.013899999670684338,-0.00800000037997961,0.0017999999690800905,0.002400000113993883,0.008899999782443047,0.13750000298023224,-0.10029999911785126,-1.043275237083435,0.9295991063117981,-0.4254232347011566,0.7713267803192139,-3.7021234035491943,3.3191027641296387,0.4697101414203644,0.15462911128997803
2.2499999500000003,0.0009,-0.0047,0.6841,-0.6802,1.2239,-1.2274,0.915,-0.5684,-0.0142,-0.0147,-0.0207,0.0061,0.0028,0.0091,0.15,-0.1095,-1.5643726587295532,1.4159560203552246,0.2674805223941803,0.3013697862625122,-2.988731861114502,2.375032901763916,0.09998024255037308,0.0456775426864624,-0.009092094376683235,-0.0022470634430646896,0.020111246034502983,-0.05315500497817993,-0.00023624571622349322,-0.9985862970352173,0.0,0.0,0.0,0.5199999809265137,0.0008999999845400453,-0.004699999932199717,-0.2915000021457672,0.2953999936580658,-0.8705000281333923,0.8669999837875366,-0.0142000000923872,-0.014700000174343586,-0.02070000022649765,0.006099999882280827,0.00279999990016222,0.009100000374019146,0.15000000596046448,-0.10949999839067459,-1.0423880815505981,0.9323837757110596,-0.422393798828125,0.7781463861465454,-3.711658477783203,3.31986665725708,0.44173669815063477,0.158361554145813
2.25999995,0.0009,-0.0047,0.684,-0.6802,1.2241,-1.2275,0.9167,-0.5698,-0.0134,-0.0142,-0.0267,0.0137,0.0019,0.0082,0.1592,-0.119,-1.5653682947158813,1.4128509759902954,0.2755286991596222,0.307224839925766,-2.995511770248413,2.3703067302703857,0.10164223611354828,0.04976634308695793,-0.008813303895294666,0.002009741961956024,0.016089627519249916,-0.05334816500544548,-0.00022433692356571555,-0.9985759854316711,0.0,0.0,0.0,0.5199999809265137,0.0008999999845400453,-0.004699999932199717,-0.29159998893737793,0.2953999936580658,-0.8702999949455261,0.8669000267982483,-0.013399999588727951,-0.0142000000923872,-0.02669999934732914,0.013700000010430813,0.0019000000320374966,0.008200000040233135,0.15919999778270721,-0.11900000274181366,-1.0420618057250977,0.9335907101631165,-0.4060596525669098,0.7921198606491089,-3.7333011627197266,3.3179619312286377,0.4299209713935852,0.1608101725578308
2.2699999500000003,0.0009,-0.0047,0.684,-0.6802,1.2243,-1.2277,0.9183,-0.5712,-0.0128,-0.0136,-0.0164,0.0139,0.0013,0.0085,0.1564,-0.127,-1.565651535987854,1.408939003944397,0.25576645135879517,0.29757893085479736,-2.9732186794281006,2.3693957328796387,0.1030755490064621,0.05598364397883415,-0.009303203783929348,-0.0023696094285696745,0.0036535048857331276,-0.05340530350804329,-0.00022158186766318977,-0.998572826385498,0.0,0.0,0.0,0.5199999809265137,0.0008999999845400453,-0.004699999932199717,-0.29159998893737793,0.2953999936580658,-0.8701000213623047,0.8666999936103821,-0.012799999676644802,-0.01360000018030405,-0.01640000008046627,0.013899999670684338,0.0013000000035390258,0.008500000461935997,0.15639999508857727,-0.12700000405311584,-1.0426721572875977,0.9315539598464966,-0.40129420161247253,0.7965298891067505,-3.737481117248535,3.3145511150360107,0.4384089410305023,0.175265371799469
2.279999949,0.0009,-0.0047,0.684,-0.6802,1.2244,-1.2278,0.9199,-0.5727,-0.0141,-0.0151,-0.0056,0.0134,0.0016,0.009,0.1515,-0.134,-1.5628215074539185,1.4069066047668457,0.22678688168525696,0.27926918864250183,-2.944607973098755,2.376382350921631,0.10121815651655197,0.05977483093738556,-0.011050974950194359,-0.006810144521296024,-0.006955301854759455,-0.05340530350804329,-0.00022158186766318977,-0.998572826385498,0.0,0.0,0.0,0.5199999809265137,0.0008999999845400453,-0.004699999932199717,-0.29159998893737793,0.2953999936580658,-0.8700000047683716,0.866599977016449,-0.014100000262260437,-0.01510000042617321,-0.00559999980032444,0.013399999588727951,0.0015999999595806003,0.008999999612569809,0.15150000154972076,-0.1340000033378601,-1.0428210496902466,0.9289860129356384,-0.41378235816955566,0.7901126146316528,-3.722259044647217,3.313563823699951,0.4435822069644928,0.19853457808494568
2.2899999490000003,0.0009,-0.0047,0.6841,-0.6801,1.2246,-1.2279,0.9216,-0.5742,-0.0173,-0.0183,-0.0078,0.0077,0.003,0.0096,0.1579,-0.1265,-1.5584112405776978,1.4100139141082764,0.22697420418262482,0.2804907560348511,-2.9551243782043457,2.382427453994751,0.09471841156482697,0.058163829147815704,-0.012612292543053627,-0.008218471892178059,0.0022633911576122046,-0.05352403223514557,-0.0002235404826933518,-0.9985664486885071,0.0,0.0,0.0,0.5199999809265137,0.0008999999845400453,-0.004699999932199717,-0.2915000021457672,0.2955000102519989,-0.8697999715805054,0.8665000200271606,-0.01730000041425228,-0.018300000578165054,-0.007799999788403511,0.007699999958276749,0.003000000026077032,0.009600000455975533,0.15790000557899475,-0.1264999955892563,-1.0410209894180298,0.9275310635566711,-0.43238207697868347,0.7778728008270264,-3.702965259552002,3.3180549144744873,0.4351726174354553,0.21229931712150574
2.299999949,0.0008,-0.0048,0.684,-0.6802,1.2248,-1.2281,0.9233,-0.5756,-0.0188,-0.0196,-0.0259,0.0104,0.0035,0.0095,0.1699,-0.1177,-1.5524206161499023,1.414786458015442,0.2595900595188141,0.2998480498790741,-2.9982595443725586,2.382162570953369,0.09115442633628845,0.05362216755747795,-0.01221667230129242,-0.0001269101194338873,0.01891908422112465,-0.05352403223514557,-0.0002235404826933518,-0.9985664486885071,0.0,0.0,0.0,0.5199999809265137,0.0007999999797903001,-0.004800000227987766,-0.29159998893737793,0.2953999936580658,-0.8695999979972839,0.8662999868392944,-0.018799999728798866,-0.019600000232458115,-0.02590000070631504,0.010400000028312206,0.0035000001080334187,0.009499999694526196,0.16990000009536743,-0.1177000030875206,-1.0382941961288452,0.929389238357544,-0.43220385909080505,0.7785071730613708,-3.7094829082489014,3.321924924850464,0.4104536473751068,0.2073553204536438
2.3099999490000003,0.0008,-0.0048,0.6839,-0.6802,1.2249,-1.2282,0.9252,-0.5769,-0.0172,-0.0179,-0.0315,0.0136,0.0024,0.0089,0.1746,-0.1117,-1.5547583103179932,1.4105693101882935,0.27281367778778076,0.3076781928539276,-3.0097849369049072,2.3792550563812256,0.09337369352579117,0.054440952837467194,-0.010776923038065434,0.003974759951233864,0.01699179783463478,-0.05370132997632027,-0.00017742186901159585,-0.9985570907592773,0.0,0.0,0.0,0.5199999809265137,0.0007999999797903001,-0.004800000227987766,-0.29170000553131104,0.2953999936580658,-0.8694999814033508,0.8661999702453613,-0.01720000058412552,-0.017899999395012856,-0.03150000050663948,0.01360000018030405,0.002400000113993883,0.008899999782443047,0.1746000051498413,-0.11169999837875366,-1.0346003770828247,0.9322842955589294,-0.4118666350841522,0.7913920283317566,-3.7378063201904297,3.3213417530059814,0.39859771728515625,0.19094866514205933
2.319999948,0.0008,-0.0048,0.6837,-0.6801,1.2251,-1.2283,0.9269,-0.5782,-0.0147,-0.0153,-0.0205,0.0137,0.001,0.0089,0.1665,-0.1122,-1.5568372011184692,1.4054466485977173,0.2508482038974762,0.2930050492286682,-2.9827444553375244,2.3799662590026855,0.09603288024663925,0.058667030185461044,-0.009962190873920918,0.0006991229020059109,0.001263815094716847,-0.05369662120938301,-0.00014492626360151917,-0.9985573887825012,0.0,0.0,0.0,0.5199999809265137,0.0007999999797903001,-0.004800000227987766,-0.29190000891685486,0.2955000102519989,-0.8693000078201294,0.866100013256073,-0.014700000174343586,-0.015300000086426735,-0.020500000566244125,0.013700000010430813,0.0010000000474974513,0.008899999782443047,0.1665000021457672,-0.11219999939203262,-1.0360522270202637,0.9295862317085266,-0.40362420678138733,0.7968254685401917,-3.745363235473633,3.3191633224487305,0.4084147810935974,0.19542381167411804
2.329999948,0.0008,-0.0048,0.6837,-0.6801,1.2252,-1.2285,0.9286,-0.5796,-0.0154,-0.0161,-0.0169,0.0149,0.0015,0.0097,0.1588,-0.1146,-1.5532424449920654,1.405389428138733,0.2370298057794571,0.28091293573379517,-2.971031665802002,2.3875701427459717,0.0955251008272171,0.05847582593560219,-0.011071711778640747,0.00042692446731962264,-0.0012533594854176044,-0.05369662120938301,-0.00014492626360151917,-0.9985573887825012,0.0,0.0,0.0,0.5199999809265137,0.0007999999797903001,-0.004800000227987766,-0.29190000891685486,0.2955000102519989,-0.8691999912261963,0.8658999800682068,-0.015399999916553497,-0.016100000590085983,-0.016899999231100082,0.01489999983459711,0.001500000013038516,0.009700000286102295,0.15880000591278076,-0.11460000276565552,-1.037271499633789,0.9263444542884827,-0.4179345369338989,0.7872500419616699,-3.72702956199646,3.3194375038146973,0.4174315333366394,0.21222811937332153
2.339999948,0.0008,-0.0048,0.6836,-0.6801,1.2253,-1.2286,0.9303,-0.5809,-0.0171,-0.0177,-0.0249,0.0122,0.0027,0.01,0.1601,-0.1078,-1.5491863489151,1.4087475538253784,0.2582945227622986,0.2940172255039215,-3.0009405612945557,2.390565872192383,0.09283669292926788,0.05418789014220238,-0.011496695689857006,0.0029195609968155622,0.014031956903636456,-0.05375135689973831,-0.00014603395538870245,-0.9985544085502625,0.0,0.0,0.0,0.5199999809265137,0.0007999999797903001,-0.004800000227987766,-0.2919999957084656,0.2955000102519989,-0.8690999746322632,0.8658000230789185,-0.017100000753998756,-0.01769999973475933,-0.024900000542402267,0.012199999764561653,0.0027000000700354576,0.009999999776482582,0.16009999811649323,-0.10779999941587448,-1.034921646118164,0.9262529611587524,-0.4269067943096161,0.7792686223983765,-3.7189877033233643,3.324160099029541,0.41386041045188904,0.2109833061695099
2.3499999480000002,0.0008,-0.0049,0.6835,-0.6801,1.2255,-1.2287,0.932,-0.5821,-0.0157,-0.0161,-0.0321,0.0126,0.0021,0.0097,0.1631,-0.1015,-1.5488437414169312,1.4094570875167847,0.2800522446632385,0.3086978793144226,-3.0266714096069336,2.3870925903320312,0.09372109174728394,0.053023383021354675,-0.00991566851735115,0.0063408371061086655,0.020090188831090927,-0.05375135689973831,-0.00014603395538870245,-0.9985544085502625,0.0,0.0,0.0,0.5199999809265137,0.0007999999797903001,-0.004900000058114529,-0.2921000123023987,0.2955000102519989,-0.8689000010490417,0.8657000064849854,-0.015699999406933784,-0.016100000590085983,-0.032099999487400055,0.012600000016391277,0.002099999925121665,0.009700000286102295,0.163100004196167,-0.1014999970793724,-1.032330870628357,0.9283850193023682,-0.41346365213394165,0.787824809551239,-3.738646984100342,3.325977325439453,0.4033667743206024,0.19519156217575073
2.359999948,0.0008,-0.0049,0.6833,-0.6801,1.2256,-1.2288,0.9337,-0.5833,-0.0133,-0.0137,-0.0244,0.0135,0.001,0.0093,0.1581,-0.1026,-1.5518728494644165,1.4046064615249634,0.2683199644088745,0.3021846413612366,-3.009890079498291,2.386277914047241,0.09668650478124619,0.05709715932607651,-0.009022817015647888,0.004357095342129469,0.007480935659259558,-0.053771011531353,-0.00011512031778693199,-0.9985533356666565,0.0,0.0,0.0,0.5199999809265137,0.0007999999797903001,-0.004900000058114529,-0.2922999858856201,0.2955000102519989,-0.8687999844551086,0.8655999898910522,-0.013299999758601189,-0.013700000010430813,-0.024399999529123306,0.013500000350177288,0.0010000000474974513,0.00930000003427267,0.15809999406337738,-0.10260000079870224,-1.0320091247558594,0.9287647008895874,-0.39963850378990173,0.7976385951042175,-3.7554409503936768,3.323441743850708,0.4075043797492981,0.1917935311794281
2.369999947,0.0008,-0.0048,0.6833,-0.68,1.2258,-1.2289,0.9352,-0.5845,-0.0108,-0.0111,-0.0154,0.0129,-0.0011,0.0101,0.148,-0.107,-1.5529342889785767,1.4005568027496338,0.24595467746257782,0.2876381576061249,-2.985445737838745,2.3935813903808594,0.09695898741483688,0.06021028757095337,-0.007771326694637537,0.0006033990648575127,-0.0016258199466392398,-0.05375254899263382,-0.00011736265878425911,-0.9985542893409729,0.0,0.0,0.0,0.5199999809265137,0.0007999999797903001,-0.004800000227987766,-0.2922999858856201,0.2955999970436096,-0.8686000108718872,0.8654999732971191,-0.01080000028014183,-0.011099999770522118,-0.015399999916553497,0.012900000438094139,-0.0010999999940395355,0.010099999606609344,0.14800000190734863,-0.10700000077486038,-1.0338685512542725,0.9256909489631653,-0.4073466956615448,0.7933564186096191,-3.744126796722412,3.322671890258789,0.418366014957428,0.20786863565444946
2.379999947,0.0008,-0.0048,0.6833,-0.68,1.2259,-1.2291,0.9368,-0.5858,-0.0151,-0.0155,-0.0186,0.0116,0.0014,0.0105,0.1476,-0.1057,-1.5475958585739136,1.4050240516662598,0.2529711425304413,0.291485458612442,-3.001582622528076,2.397564649581909,0.09394270926713943,0.05792813375592232,-0.010500994510948658,0.0017552500357851386,0.008149896748363972,-0.05375254899263382,-0.00011736265878425911,-0.9985542893409729,0.0,0.0,0.0,0.5199999809265137,0.0007999999797903001,-0.004800000227987766,-0.2922999858856201,0.2955999970436096,-0.8684999942779541,0.8652999997138977,-0.01510000042617321,-0.01549999974668026,-0.01860000006854534,0.011599999852478504,0.00139999995008111,0.010499999858438969,0.147599995136261,-0.10570000112056732,-1.034409523010254,0.923364520072937,-0.42165687680244446,0.783818781375885,-3.7275705337524414,3.3273942470550537,0.4174359440803528,0.21944114565849304
2.389999947,0.0008,-0.0048,0.6832,-0.6801,1.226,-1.2292,0.9383,-0.587,-0.0177,-0.0182,-0.028,0.0118,0.0026,0.0105,0.1526,-0.0998,-1.5455514192581177,1.4064953327178955,0.2781933546066284,0.308517187833786,-3.0337367057800293,2.3952836990356445,0.09270606189966202,0.05551156774163246,-0.011575311422348022,0.005769139155745506,0.019588632509112358,-0.05380452051758766,-0.00014298036694526672,-0.998551607131958,0.0,0.0,0.0,0.5199999809265137,0.0007999999797903001,-0.004800000227987766,-0.2924000024795532,0.2955000102519989,-0.868399977684021,0.8651999831199646,-0.01769999973475933,-0.018200000748038292,-0.02800000086426735,0.011800000444054604,0.0026000000070780516,0.010499999858438969,0.1526000052690506,-0.0997999981045723,-1.031137228012085,0.9260493516921997,-0.41719257831573486,0.7862969636917114,-3.737961769104004,3.329676389694214,0.4052908420562744,0.21057254076004028
2.399999947,0.0008,-0.0049,0.683,-0.68,1.2262,-1.2293,0.9399,-0.5881,-0.0165,-0.0169,-0.0262,0.0129,0.0016,0.01,0.1516,-0.098,-1.5467029809951782,1.404283046722412,0.2796407639980316,0.31007081270217896,-3.034864664077759,2.3908629417419434,0.09480622410774231,0.058189839124679565,-0.01077529601752758,0.005949008744210005,0.013356143608689308,-0.05380452051758766,-0.00014298036694526672,-0.998551607131958,0.0,0.0,0.0,0.5199999809265137,0.0007999999797903001,-0.004900000058114529,-0.29260000586509705,0.2955999970436096,-0.8682000041007996,0.8651000261306763,-0.016499999910593033,-0.016899999231100082,-0.026200000196695328,0.012900000438094139,0.0015999999595806003,0.009999999776482582,0.15160000324249268,-0.09799999743700027,-1.0299476385116577,0.9268501996994019,-0.4012044370174408,0.7974647879600525,-3.759117841720581,3.327955722808838,0.4013442397117615,0.20208626985549927
2.409999946,0.0007,-0.0049,0.683,-0.68,1.2263,-1.2294,0.9415,-0.5893,-0.0158,-0.0163,-0.0157,0.0129,0.0011,0.0101,0.1434,-0.1014,-1.5456783771514893,1.4018397331237793,0.2568432688713074,0.2961566746234894,-3.010723829269409,2.3916401863098145,0.09619216620922089,0.06234017014503479,-0.0111149363219738,0.002426029648631811,0.0007933602901175618,-0.05378879979252815,-0.0001017906834022142,-0.9985524415969849,0.0,0.0,0.0,0.5199999809265137,0.000699999975040555,-0.004900000058114529,-0.29260000586509705,0.2955999970436096,-0.8680999875068665,0.8650000095367432,-0.015799999237060547,-0.016300000250339508,-0.015699999406933784,0.012900000438094139,0.0010999999940395355,0.010099999606609344,0.14339999854564667,-0.10140000283718109,-1.0306353569030762,0.9252620339393616,-0.4005194902420044,0.7987738847732544,-3.7595365047454834,3.324775218963623,0.4095448851585388,0.21315935254096985
2.4199999460000003,0.0008,-0.0048,0.683,-0.68,1.2264,-1.2295,0.9429,-0.5905,-0.0117,-0.0119,-0.0183,0.0149,-0.0023,0.0102,0.1362,-0.1051,-1.5463992357254028,1.396623969078064,0.25134798884391785,0.28956106305122375,-3.0033230781555176,2.406036615371704,0.09551641345024109,0.061821453273296356,-0.007569820620119572,0.003826502710580826,0.0019781473092734814,-0.05381369963288307,-9.961028990801424e-05,-0.9985509514808655,0.0,0.0,0.0,0.5199999809265137,0.0007999999797903001,-0.004800000227987766,-0.29260000586509705,0.2955999970436096,-0.8679999709129333,0.8648999929428101,-0.011699999682605267,-0.011900000274181366,-0.018300000578165054,0.01489999983459711,-0.002300000051036477,0.010200000368058681,0.13619999587535858,-0.10509999841451645,-1.0301055908203125,0.923673152923584,-0.4150178134441376,0.7894977927207947,-3.7432758808135986,3.3251001834869385,0.41344866156578064,0.2290806770324707
2.429999946,0.0008,-0.0048,0.6829,-0.68,1.2265,-1.2296,0.9443,-0.5917,-0.016,-0.0162,-0.0234,0.01,0.0012,0.0105,0.1405,-0.0957,-1.541651964187622,1.402693748474121,0.272899329662323,0.3054801821708679,-3.0357179641723633,2.4042813777923584,0.09236595034599304,0.05820751190185547,-0.010199234820902348,0.004610265605151653,0.01672915555536747,-0.05381369963288307,-9.961028990801424e-05,-0.9985509514808655,0.0,0.0,0.0,0.5199999809265137,0.0007999999797903001,-0.004800000227987766,-0.29269999265670776,0.2955999970436096,-0.867900013923645,0.864799976348877,-0.01600000075995922,-0.016200000420212746,-0.023399999365210533,0.009999999776482582,0.0012000000569969416,0.010499999858438969,0.1404999941587448,-0.09570000320672989,-1.030112862586975,0.9206893444061279,-0.418854683637619,0.7852340340614319,-3.7383687496185303,3.3345043659210205,0.4093056619167328,0.2262658178806305
2.4399999460000004,0.0008,-0.0049,0.6828,-0.6801,1.2266,-1.2297,0.9458,-0.5928,-0.0172,-0.0175,-0.0276,0.0122,0.0018,0.0106,0.1433,-0.0908,-1.5412931442260742,1.4028652906417847,0.2867368757724762,0.3153192400932312,-3.0522449016571045,2.398893356323242,0.09324932098388672,0.05853281542658806,-0.011107869446277618,0.007618946488946676,0.017825573682785034,-0.053843703120946884,-0.00012381613487377763,-0.9985492825508118,0.0,0.0,0.0,0.5199999809265137,0.0007999999797903001,-0.004900000058114529,-0.29280000925064087,0.2955000102519989,-0.8677999973297119,0.8647000193595886,-0.01720000058412552,-0.017500000074505806,-0.02759999968111515,0.012199999764561653,0.0017999999690800905,0.010599999688565731,0.14329999685287476,-0.09080000221729279,-1.027234673500061,0.9244491457939148,-0.4050271213054657,0.7955201268196106,-3.7595319747924805,3.3331542015075684,0.3975638151168823,0.21369004249572754
2.449999946,0.0007,-0.0049,0.6827,-0.68,1.2267,-1.2298,0.9473,-0.5939,-0.0157,-0.016,-0.0194,0.0133,0.0009,0.0106,0.1374,-0.0922,-1.5418270826339722,1.399458646774292,0.2701459228992462,0.3046780228614807,-3.032611131668091,2.3976078033447266,0.09555225074291229,0.06274822354316711,-0.010857407003641129,0.005410943180322647,0.004984067287296057,-0.053843703120946884,-0.00012381613487377763,-0.9985492825508118,0.0,0.0,0.0,0.5199999809265137,0.000699999975040555,-0.004900000058114529,-0.2928999960422516,0.2955999970436096,-0.8676999807357788,0.8646000027656555,-0.015699999406933784,-0.01600000075995922,-0.01940000057220459,0.013299999758601189,0.0008999999845400453,0.010599999688565731,0.13740000128746033,-0.09220000356435776,-1.0270754098892212,0.9242768287658691,-0.3962820768356323,0.8020261526107788,-3.7703099250793457,3.329368829727173,0.4016572833061218,0.21597126126289368
2.4599999450000003,0.0008,-0.0049,0.6827,-0.6801,1.2268,-1.2299,0.9487,-0.595,-0.0114,-0.0115,-0.0059,0.0057,-0.0025,0.0107,0.1223,-0.0941,-1.5449228286743164,1.3953112363815308,0.2472124695777893,0.29531192779541016,-3.0069496631622314,2.406198501586914,0.09345652908086777,0.06677089631557465,-0.007709074765443802,-0.002853669924661517,-0.0016059490153566003,-0.0538049042224884,-9.419531852472574e-05,-0.9985514879226685,0.0,0.0,0.0,0.5199999809265137,0.0007999999797903001,-0.004900000058114529,-0.2928999960422516,0.2955000102519989,-0.8676000237464905,0.8644999861717224,-0.01140000019222498,-0.011500000022351742,-0.005900000222027302,0.00570000009611249,-0.0024999999441206455,0.010700000450015068,0.12229999899864197,-0.0940999984741211,-1.027531385421753,0.9221057891845703,-0.4069960415363312,0.7952053546905518,-3.7570807933807373,3.3283119201660156,0.4096890091896057,0.2325528860092163
2.469999945,0.0008,-0.0048,0.6827,-0.6801,1.2269,-1.23,0.9499,-0.5961,-0.0117,-0.0117,-0.0154,0.0092,-0.0027,0.0109,0.1208,-0.0945,-1.5416373014450073,1.396963357925415,0.2571849226951599,0.2992510497570038,-3.021681785583496,2.4153237342834473,0.09012947976589203,0.06446774303913116,-0.007183578796684742,0.002303079469129443,0.008282756432890892,-0.05387081950902939,-0.00011673618428176269,-0.9985479116439819,0.0,0.0,0.0,0.5199999809265137,0.0007999999797903001,-0.004800000227987766,-0.2928999960422516,0.2955000102519989,-0.8675000071525574,0.8644000291824341,-0.011699999682605267,-0.011699999682605267,-0.015399999916553497,0.009200000204145908,-0.0027000000700354576,0.010900000110268593,0.12080000340938568,-0.09449999779462814,-1.0291085243225098,0.919640839099884,-0.4213850200176239,0.7882546186447144,-3.739999771118164,3.333845615386963,0.3982861042022705,0.24826359748840332
