time_sec,hip_L_Joint_pos_rad,hip_R_Joint_pos_rad,thigh_L_Joint_pos_rad,thigh_R_Joint_pos_rad,knee_L_Joint_pos_rad,knee_R_Joint_pos_rad,wheel_L_Joint_pos_rad,wheel_R_Joint_pos_rad,hip_L_Joint_vel_rad/s,hip_R_Joint_vel_rad/s,thigh_L_Joint_vel_rad/s,thigh_R_Joint_vel_rad/s,knee_L_Joint_vel_rad/s,knee_R_Joint_vel_rad/s,wheel_L_Joint_vel_rad/s,wheel_R_Joint_vel_rad/s,hip_L_Joint_actual_torque,hip_R_Joint_actual_torque,thigh_L_Joint_actual_torque,thigh_R_Joint_actual_torque,knee_L_Joint_actual_torque,knee_R_Joint_actual_torque,wheel_L_Joint_actual_torque,wheel_R_Joint_actual_torque,hip_L_Joint_target_pos_rad,hip_L_Joint_target_torque
730.834983664,0.0979,-0.0112,-0.0008,0.0034,-0.0017,0.0004,1.0954,-0.2331,0.1342,0.0,0.0,0.0,0.0,0.0,-0.0103,0.0016,0.1527,0.0358,0.0033,0.0037,0.0054,-0.0091,0.0,0.0,0.17588781929592257,0.22054344
730.839983664,0.0985,-0.0112,-0.0008,0.0034,-0.0017,0.0004,1.0953,-0.2331,0.1342,0.0,0.0,0.0,0.0,0.0,-0.0103,0.0016,0.1554,0.0357,0.0031,0.004,0.0055,-0.0093,0.0,0.0,0.1773890642433763,0.2232472
730.844983664,0.0992,-0.0112,-0.0008,0.0034,-0.0017,0.0004,1.0953,-0.2331,0.1342,0.0,0.0,0.0,0.0,0.0,-0.0103,0.0016,0.1579,0.0357,0.0037,0.0033,0.0052,-0.009,0.0,0.0,0.17888286213420646,0.22562858
730.849983664,0.0999,-0.0112,-0.0008,0.0034,-0.0017,0.0004,1.0952,-0.2331,0.1343,0.0,0.0,0.0,0.0,0.0,-0.0104,0.0016,0.1603,0.0357,0.0033,0.0038,0.0054,-0.0092,0.0,0.0,0.1803691720151892,0.22797751
730.854983664,0.1006,-0.0112,-0.0008,0.0034,-0.0017,0.0004,1.0952,-0.2331,0.1344,0.0,0.0,0.0,0.0,0.0,-0.0104,0.0016,0.1628,0.0357,0.0034,0.0036,0.0053,-0.0091,0.0,0.0,0.1818479531383887,0.23030387
730.859983664,0.1012,-0.0112,-0.0008,0.0034,-0.0017,0.0004,1.0951,-0.2331,0.1346,0.0,0.0,0.0,0.0,0.0,-0.0104,0.0016,0.1654,0.0357,0.0034,0.0037,0.0054,-0.0091,0.0,0.0,0.1833191649622729,0.23289749
730.864983663,0.1019,-0.0112,-0.0008,0.0034,-0.0017,0.0004,1.0951,-0.2331,0.1348,0.0,0.0,0.0,0.0,0.0,-0.0104,0.0016,0.1678,0.0357,0.0034,0.0036,0.0053,-0.0091,0.0,0.0,0.1847827671528267,0.23516831
730.869983663,0.1026,-0.0112,-0.0008,0.0034,-0.0017,0.0004,1.095,-0.2331,0.1351,0.0,0.0,0.0,0.0,0.0,-0.0104,0.0016,0.1701,0.0358,0.0032,0.0038,0.0054,-0.0092,0.0,0.0,0.1862387195846571,0.23740615
730.874983663,0.1033,-0.0112,-0.0008,0.0034,-0.0017,0.0004,1.095,-0.2331,0.1354,0.0,0.0,0.0,0.0,0.0,-0.0104,0.0016,0.1724,0.0357,0.0035,0.0034,0.0053,-0.009,0.0,0.0,0.18768698234209197,0.23962095
730.879983663,0.1039,-0.0112,-0.0008,0.0034,-0.0017,0.0004,1.0949,-0.233,0.1357,0.0,0.0,0.0,0.0,0.0,-0.0104,0.0016,0.1749,0.0357,0.0033,0.0037,0.0054,-0.0092,0.0,0.0,0.1891275157202767,0.24211255
730.884983663,0.1046,-0.0112,-0.0008,0.0034,-0.0017,0.0004,1.0949,-0.233,0.1361,0.0,0.0,0.0,0.0,0.0,-0.0104,0.0016,0.1772,0.0357,0.0036,0.0034,0.0052,-0.009,0.0,0.0,0.19056028022626115,0.24427085
730.889983663,0.1053,-0.0112,-0.0008,0.0034,-0.0017,0.0004,1.0948,-0.233,0.1365,0.0,0.0,0.0,0.0,0.0,-0.0104,0.0016,0.1794,0.0357,0.0031,0.0039,0.0055,-0.0093,0.0,0.0,0.19198523658008226,0.2464057
730.894983663,0.106,-0.0112,-0.0008,0.0034,-0.0017,0.0004,1.0947,-0.233,0.137,0.0,0.0,0.0,0.0,0.0,-0.0104,0.0016,0.1816,0.0357,0.0035,0.0035,0.0053,-0.0091,0.0,0.0,0.19340234571584192,0.24850704
730.899983663,0.1067,-0.0112,-0.0008,0.0034,-0.0017,0.0004,1.0947,-0.233,0.1375,0.0,0.0,0.0,0.0,0.0,-0.0105,0.0016,0.184,0.0357,0.0033,0.0037,0.0054,-0.0092,0.0,0.0,0.1948115687827774,0.2505847
730.904983663,0.1074,-0.0112,-0.0008,0.0034,-0.0017,0.0004,1.0946,-0.233,0.138,0.0,0.0,0.0,0.0,0.0,-0.0105,0.0016,0.1861,0.0357,0.0033,0.0037,0.0054,-0.0092,0.0,0.0,0.19621286714632663,0.2526386
730.909983662,0.1081,-0.0112,-0.0008,0.0034,-0.0017,0.0004,1.0946,-0.233,0.1385,0.0,0.0,0.0,0.0,0.0,-0.0105,0.0016,0.1882,0.0357,0.0034,0.0036,0.0053,-0.0091,0.0,0.0,0.19760620238918675,0.25466862
730.914983662,0.1088,-0.0112,-0.0008,0.0034,-0.0017,0.0004,1.0945,-0.233,0.1391,0.0,0.0,0.0,0.0,0.0,-0.0105,0.0016,0.1903,0.0357,0.0035,0.0035,0.0053,-0.0091,0.0,0.0,0.19899153631236832,0.2566646
730.919983662,0.1095,-0.0112,-0.0008,0.0034,-0.0017,0.0004,1.0945,-0.233,0.1397,0.0,0.0,0.0,0.0,0.0,-0.0105,0.0016,0.1923,0.0357,0.0034,0.0037,0.0053,-0.0091,0.0,0.0,0.20036883093624236,0.2586365
730.924983662,0.1102,-0.0112,-0.0008,0.0034,-0.0017,0.0004,1.0944,-0.233,0.1403,0.0,0.0,0.0,0.0,0.0,-0.0105,0.0016,0.1943,0.0357,0.0033,0.0037,0.0054,-0.0091,0.0,0.0,0.20173804850158056,0.26058415
730.929983662,0.1109,-0.0112,-0.0008,0.0034,-0.0017,0.0004,1.0944,-0.233,0.141,0.0,0.0,0.0,0.0,0.0,-0.0105,0.0016,0.1963,0.0357,0.0034,0.0036,0.0053,-0.0091,0.0,0.0,0.20309915147059188,0.26249745
730.934983662,0.1116,-0.0112,-0.0008,0.0034,-0.0017,0.0004,1.0943,-0.233,0.1416,0.0,0.0,0.0,0.0,0.0,-0.0105,0.0016,0.1982,0.0357,0.0034,0.0036,0.0053,-0.0091,0.0,0.0,0.2044521025279512,0.2643963
730.939983662,0.1123,-0.0112,-0.0008,0.0034,-0.0017,0.0004,1.0943,-0.2329,0.1423,0.0,0.0,0.0,0.0,0.0,-0.0105,0.0016,0.2002,0.0357,0.0033,0.0037,0.0054,-0.0092,0.0,0.0,0.20579686458182156,0.2662606
730.944983662,0.113,-0.0112,-0.0008,0.0034,-0.0017,0.0004,1.0942,-0.2329,0.143,0.0,0.0,0.0,0.0,0.0,-0.0105,0.0016,0.2021,0.0357,0.0033,0.0037,0.0054,-0.0092,0.0,0.0,0.2071334007648719,0.2681002
730.949983661,0.1137,-0.0112,-0.0008,0.0034,-0.0017,0.0004,1.0942,-0.2329,0.1437,0.0,0.0,0.0,0.0,0.0,-0.0105,0.0016,0.2039,0.0357,0.0035,0.0034,0.0053,-0.009,0.0,0.0,0.20846167443528751,0.269915
730.954983661,0.1145,-0.0112,-0.0008,0.0034,-0.0017,0.0004,1.0941,-0.2329,0.1444,0.0,0.0,0.0,0.0,0.0,-0.0106,0.0016,0.2058,0.0357,0.0032,0.0038,0.0054,-0.0092,0.0,0.0,0.20978164917777486,0.27140495
730.959983661,0.1152,-0.0112,-0.0008,0.0034,-0.0017,0.0004,1.094,-0.2329,0.1451,0.0,0.0,0.0,0.0,0.0,-0.0106,0.0016,0.2076,0.0357,0.0035,0.0035,0.0053,-0.0091,0.0,0.0,0.21109328880455963,0.27316988
730.964983661,0.1159,-0.0112,-0.0008,0.0034,-0.0017,0.0004,1.094,-0.2329,0.1458,0.0,0.0,0.0,0.0,0.0,-0.0106,0.0016,0.2094,0.0357,0.0033,0.0037,0.0054,-0.0092,0.0,0.0,0.21239655735637913,0.27490968
730.969983661,0.1166,-0.0112,-0.0008,0.0034,-0.0017,0.0004,1.0939,-0.2329,0.1465,0.0,0.0,0.0,0.0,0.0,-0.0106,0.0016,0.2112,0.0357,0.0035,0.0035,0.0053,-0.0091,0.0,0.0,0.21369141910346723,0.27662426
730.974983661,0.1174,-0.0112,-0.0008,0.0034,-0.0017,0.0004,1.0939,-0.2329,0.1472,0.0,0.0,0.0,0.0,0.0,-0.0106,0.0016,0.2126,0.0357,0.0034,0.0036,0.0053,-0.0091,0.0,0.0,0.21497783854653524,0.27801353
730.979983661,0.1181,-0.0112,-0.0008,0.0034,-0.0017,0.0004,1.0938,-0.2329,0.1479,0.0,0.0,0.0,0.0,0.0,-0.0106,0.0017,0.2144,0.0357,0.0035,0.0034,0.0053,-0.009,0.0,0.0,0.21625578041774451,0.27967733
730.984983661,0.1189,-0.0112,-0.0008,0.0034,-0.0017,0.0004,1.0938,-0.2329,0.1487,0.0,0.0,0.0,0.0,0.0,-0.0106,0.0017,0.2161,0.0357,0.0033,0.0037,0.0054,-0.0092,0.0,0.0,0.21752520968167266,0.28100562
730.989983661,0.1196,-0.0112,-0.0008,0.0034,-0.0017,0.0004,1.0937,-0.2329,0.1494,0.0,0.0,0.0,0.0,0.0,-0.0106,0.0017,0.2177,0.0357,0.0034,0.0037,0.0053,-0.0091,0.0,0.0,0.21878609153627543,0.28261828
730.99498366,0.1204,-0.0112,-0.0008,0.0034,-0.0017,0.0004,1.0937,-0.2328,0.1501,0.0,0.0,0.0,0.0,0.0,-0.0106,0.0017,0.2191,0.0357,0.0034,0.0036,0.0053,-0.0091,0.0,0.0,0.22003839141384002,0.28390518
730.99998366,0.1211,-0.0112,-0.0008,0.0034,-0.0017,0.0004,1.0936,-0.2328,0.1508,0.0,0.0,0.0,0.0,0.0,-0.0106,0.0017,0.2207,0.0357,0.0033,0.0037,0.0054,-0.0092,0.0,0.0,0.22128207498193225,0.28546622
731.00498366,0.1219,-0.0112,-0.0008,0.0034,-0.0017,0.0004,1.0936,-0.2328,0.1514,0.0,0.0,0.0,0.0,0.0,-0.0106,0.0017,0.222,0.0357,0.0034,0.0036,0.0053,-0.0091,0.0,0.0,0.22251710814433912,0.28671134
731.00998366,0.1226,-0.0112,-0.0008,0.0034,-0.0017,0.0004,1.0935,-0.2328,0.1521,0.0,0.0,0.0,0.0,0.0,-0.0107,0.0017,0.2236,0.0357,0.0034,0.0036,0.0053,-0.0091,0.0,0.0,0.2237434570420027,0.28822038
731.01498366,0.1234,-0.0112,-0.0008,0.0034,-0.0017,0.0004,1.0935,-0.2328,0.1527,0.0,0.0,0.0,0.0,0.0,-0.0107,0.0017,0.2248,0.0357,0.0034,0.0036,0.0053,-0.0091,0.0,0.0,0.22496108805394827,0.28941324
731.01998366,0.1242,-0.0112,-0.0008,0.0034,-0.0017,0.0004,1.0934,-0.2328,0.1534,0.0,0.0,0.0,0.0,0.0,-0.0107,0.0017,0.2264,0.0357,0.0034,0.0036,0.0053,-0.0091,0.0,0.0,0.22616996779820658,0.2905699
731.02498366,0.1249,-0.0112,-0.0008,0.0034,-0.0017,0.0004,1.0934,-0.2328,0.154,0.0,0.0,0.0,0.0,0.0,-0.0107,0.0017,0.2276,0.0357,0.0034,0.0036,0.0053,-0.0091,0.0,0.0,0.2273700631327289,0.2920102
731.02998366,0.1257,-0.0112,-0.0008,0.0034,-0.0017,0.0004,1.0933,-0.2328,0.1546,0.0,0.0,0.0,0.0,0.0,-0.0107,0.0017,0.2291,0.0357,0.0033,0.0037,0.0054,-0.0092,0.0,0.0,0.2285613411562955,0.29312402
731.03498366,0.1265,-0.0112,-0.0008,0.0034,-0.0017,0.0004,1.0932,-0.2328,0.1551,0.0,0.0,0.0,0.0,0.0,-0.0107,0.0017,0.2303,0.0357,0.0034,0.0037,0.0053,-0.0091,0.0,0.0,0.2297437692094173,0.2942213
731.039983659,0.1273,-0.0112,-0.0008,0.0034,-0.0017,0.0004,1.0932,-0.2328,0.1556,0.0,0.0,0.0,0.0,0.0,-0.0107,0.0017,0.2314,0.0357,0.0032,0.0039,0.0054,-0.0092,0.0,0.0,0.23091731487523204,0.29529196
731.044983659,0.1281,-0.0112,-0.0008,0.0034,-0.0017,0.0004,1.0931,-0.2328,0.1561,0.0,0.0,0.0,0.0,0.0,-0.0107,0.0017,0.2328,0.0356,0.0038,0.0031,0.0051,-0.0089,0.0,0.0,0.23208194598039295,0.29633585
731.049983659,0.1288,-0.0112,-0.0008,0.0034,-0.0017,0.0004,1.0931,-0.2328,0.1566,0.0,0.0,0.0,0.0,0.0,-0.0107,0.0017,0.2339,0.0357,0.0032,0.0038,0.0054,-0.0092,0.0,0.0,0.23323763059594904,0.29765287
731.054983659,0.1296,-0.0112,-0.0008,0.0034,-0.0017,0.0004,1.093,-0.2327,0.1571,0.0,0.0,0.0,0.0,0.0,-0.0107,0.0017,0.235,0.0357,0.0035,0.0035,0.0053,-0.009,0.0,0.0,0.2343843370382236,0.298643
731.059983659,0.1304,-0.0112,-0.0008,0.0034,-0.0017,0.0004,1.093,-0.2327,0.1575,0.0,0.0,0.0,0.0,0.0,-0.0108,0.0017,0.2361,0.0357,0.0033,0.0037,0.0054,-0.0092,0.0,0.0,0.23552203386967963,0.2996161
731.064983659,0.1312,-0.0112,-0.0008,0.0034,-0.0017,0.0004,1.0929,-0.2327,0.1578,0.0,0.0,0.0,0.0,0.0,-0.0108,0.0017,0.2371,0.0356,0.0034,0.0036,0.0053,-0.0091,0.0,0.0,0.23665068989978416,0.30057207
731.069983659,0.132,-0.0112,-0.0008,0.0034,-0.0017,0.0004,1.0929,-0.2327,0.1581,0.0,0.0,0.0,0.0,0.0,-0.0108,0.0017,0.2384,0.0357,0.0033,0.0037,0.0054,-0.0092,0.0,0.0,0.2377702741858621,0.30150083
731.074983659,0.1328,-0.0112,-0.0008,0.0034,-0.0017,0.0004,1.0928,-0.2327,0.1584,0.0,0.0,0.0,0.0,0.0,-0.0108,0.0017,0.2394,0.0356,0.0034,0.0035,0.0053,-0.0091,0.0,0.0,0.23888075603394437,0.3024023
731.079983659,0.1336,-0.0112,-0.0008,0.0034,-0.0017,0.0004,1.0928,-0.2327,0.1587,0.0,0.0,0.0,0.0,0.0,-0.0108,0.0017,0.2404,0.0357,0.0034,0.0036,0.0053,-0.0091,0.0,0.0,0.23998210499961026,0.30327633
731.084983658,0.1344,-0.0112,-0.0008,0.0034,-0.0017,0.0004,1.0927,-0.2327,0.1589,0.0,0.0,0.0,0.0,0.0,-0.0108,0.0017,0.2413,0.0356,0.0033,0.0037,0.0054,-0.0092,0.0,0.0,0.2410742908888216,0.30413288
731.089983658,0.1352,-0.0112,-0.0008,0.0034,-0.0017,0.0004,1.0927,-0.2327,0.1591,0.0,0.0,0.0,0.0,0.0,-0.0108,0.0017,0.2423,0.0356,0.0034,0.0036,0.0053,-0.0091,0.0,0.0,0.24215728375875073,0.30496186
731.094983658,0.136,-0.0112,-0.0008,0.0034,-0.0017,0.0004,1.0926,-0.2327,0.1592,0.0,0.0,0.0,0.0,0.0,-0.0108,0.0017,0.2432,0.0356,0.0034,0.0035,0.0053,-0.0091,0.0,0.0,0.24323105391860056,0.30577314
731.099983658,0.1368,-0.0112,-0.0008,0.0034,-0.0017,0.0004,1.0926,-0.2327,0.1592,0.0,0.0,0.0,0.0,0.0,-0.0108,0.0017,0.2441,0.0356,0.0034,0.0035,0.0053,-0.0091,0.0,0.0,0.24429557193042,0.3065667
731.104983658,0.1376,-0.0112,-0.0008,0.0034,-0.0017,0.0004,1.0925,-0.2327,0.1593,0.0,0.0,0.0,0.0,0.0,-0.0108,0.0017,0.2449,0.0356,0.0031,0.004,0.0054,-0.0093,0.0,0.0,0.24535080860991032,0.3073224
731.109983658,0.1384,-0.0112,-0.0008,0.0034,-0.0017,0.0004,1.0924,-0.2326,0.1592,0.0,0.0,0.0,0.0,0.0,-0.0108,0.0017,0.2458,0.0356,0.0036,0.0033,0.0052,-0.009,0.0,0.0,0.2463967350272243,0.30807018
731.114983658,0.1392,-0.0112,-0.0008,0.0034,-0.0017,0.0004,1.0924,-0.2326,0.1592,0.0,0.0,0.0,0.0,0.0,-0.0109,0.0017,0.2466,0.0356,0.0032,0.0038,0.0054,-0.0092,0.0,0.0,0.24743332250776123,0.30877995
731.119983658,0.14,-0.0113,-0.0008,0.0034,-0.0017,0.0004,1.0923,-0.2326,0.159,0.0,0.0,0.0,0.0,0.0,-0.0109,0.0017,0.2475,0.0356,0.0035,0.0034,0.0052,-0.009,0.0,0.0,0.2484605426329518,0.30948162
731.124983658,0.1408,-0.0113,-0.0008,0.0034,-0.0017,0.0004,1.0923,-0.2326,0.1589,0.0,0.0,0.0,0.0,0.0,-0.0109,0.0017,0.2482,0.0356,0.0033,0.0038,0.0054,-0.0092,0.0,0.0,0.2494783672410371,0.3101451
731.129983657,0.1415,-0.0113,-0.0008,0.0034,-0.0017,0.0004,1.0922,-0.2326,0.1586,0.0,0.0,0.0,0.0,0.0,-0.0109,0.0017,0.249,0.0356,0.0035,0.0035,0.0053,-0.009,0.0,0.0,0.2504867684278414,0.3111003
731.134983657,0.1423,-0.0113,-0.0008,0.0034,-0.0017,0.0004,1.0922,-0.2326,0.1583,0.0,0.0,0.0,0.0,0.0,-0.0109,0.0017,0.2498,0.0356,0.0034,0.0036,0.0053,-0.0091,0.0,0.0,0.25148571854753693,0.31172717
731.139983657,0.1431,-0.0113,-0.0008,0.0034,-0.0017,0.0004,1.0921,-0.2326,0.158,0.0,0.0,0.0,0.0,0.0,-0.0109,0.0017,0.2505,0.0356,0.0032,0.0038,0.0054,-0.0092,0.0,0.0,0.2524751902134016,0.3123256
731.144983657,0.1439,-0.0113,-0.0008,0.0034,-0.0017,0.0004,1.0921,-0.2326,0.1576,0.0,0.0,0.0,0.0,0.0,-0.0109,0.0017,0.2512,0.0356,0.0036,0.0034,0.0052,-0.009,0.0,0.0,0.2534551562985695,0.31290546
731.149983657,0.1447,-0.0113,-0.0008,0.0034,-0.0017,0.0004,1.092,-0.2326,0.1572,0.0,0.0,0.0,0.0,0.0,-0.0109,0.0017,0.2522,0.0356,0.0032,0.0038,0.0054,-0.0092,0.0,0.0,0.25442558993677566,0.31345674
731.154983657,0.1455,-0.0113,-0.0008,0.0034,-0.0017,0.0004,1.092,-0.2326,0.1567,0.0,0.0,0.0,0.0,0.0,-0.0109,0.0017,0.2529,0.0356,0.0035,0.0034,0.0052,-0.009,0.0,0.0,0.25538646452309194,0.31398937
731.159983657,0.1463,-0.0113,-0.0008,0.0034,-0.0017,0.0004,1.0919,-0.2326,0.1561,0.0,0.0,0.0,0.0,0.0,-0.0109,0.0017,0.2535,0.0356,0.0033,0.0037,0.0054,-0.0092,0.0,0.0,0.2563377537146555,0.31450325
731.164983657,0.1471,-0.0113,-0.0008,0.0034,-0.0017,0.0004,1.0919,-0.2325,0.1555,0.0,0.0,0.0,0.0,0.0,-0.0109,0.0017,0.2542,0.0356,0.0035,0.0034,0.0052,-0.009,0.0,0.0,0.25727943143139315,0.3149883
731.169983657,0.1478,-0.0113,-0.0008,0.0034,-0.0017,0.0004,1.0918,-0.2325,0.1548,0.0,0.0,0.0,0.0,0.0,-0.011,0.0017,0.2548,0.0356,0.0031,0.004,0.0054,-0.0093,0.0,0.0,0.2582114718567342,0.3157544
731.174983656,0.1486,-0.0113,-0.0008,0.0034,-0.0017,0.0004,1.0917,-0.2325,0.1541,0.0,0.0,0.0,0.0,0.0,-0.011,0.0017,0.2554,0.0356,0.0036,0.0033,0.0052,-0.009,0.0,0.0,0.2591338494383199,0.31619155
731.179983656,0.1494,-0.0113,-0.0008,0.0034,-0.0017,0.0004,1.0917,-0.2325,0.1533,0.0,0.0,0.0,0.0,0.0,-0.011,0.0017,0.256,0.0356,0.0033,0.0036,0.0053,-0.0091,0.0,0.0,0.2600465388887028,0.31660962
731.184983656,0.1501,-0.0113,-0.0008,0.0034,-0.0017,0.0004,1.0916,-0.2325,0.1525,0.0,0.0,0.0,0.0,0.0,-0.011,0.0017,0.2565,0.0356,0.0035,0.0034,0.0052,-0.009,0.0,0.0,0.2609495151860406,0.31729856
731.189983656,0.1509,-0.0113,-0.0008,0.0034,-0.0017,0.0004,1.0916,-0.2325,0.1516,0.0,0.0,0.0,0.0,0.0,-0.011,0.0017,0.2574,0.0356,0.0032,0.0039,0.0054,-0.0092,0.0,0.0,0.2618427535747819,0.31766823
731.194983656,0.1516,-0.0113,-0.0008,0.0034,-0.0017,0.0004,1.0915,-0.2325,0.1506,0.0,0.0,0.0,0.0,0.0,-0.011,0.0017,0.2579,0.0356,0.0035,0.0034,0.0052,-0.009,0.0,0.0,0.26272622956634506,0.31831867
731.199983656,0.1524,-0.0113,-0.0008,0.0034,-0.0017,0.0004,1.0915,-0.2325,0.1496,0.0,0.0,0.0,0.0,0.0,-0.011,0.0017,0.2584,0.0356,0.0033,0.0036,0.0053,-0.0091,0.0,0.0,0.26359991893978973,0.31863976
731.204983656,0.1531,-0.0113,-0.0008,0.0034,-0.0017,0.0004,1.0914,-0.2325,0.1485,0.0,0.0,0.0,0.0,0.0,-0.011,0.0018,0.2592,0.0356,0.0033,0.0037,0.0053,-0.0092,0.0,0.0,0.26446379774248,0.3192414
731.209983656,0.1539,-0.0113,-0.0008,0.0034,-0.0017,0.0004,1.0914,-0.2325,0.1474,0.0,0.0,0.0,0.0,0.0,-0.011,0.0018,0.2596,0.0356,0.0035,0.0034,0.0052,-0.009,0.0,0.0,0.26531784229074235,0.31951353
731.214983656,0.1546,-0.0113,-0.0008,0.0034,-0.0017,0.0004,1.0913,-0.2324,0.1462,0.0,0.0,0.0,0.0,0.0,-0.011,0.0018,0.2604,0.0356,0.0033,0.0037,0.0053,-0.0091,0.0,0.0,0.2661620291705142,0.3200661
731.219983655,0.1553,-0.0113,-0.0008,0.0034,-0.0017,0.0004,1.0912,-0.2324,0.145,0.0,0.0,0.0,0.0,0.0,-0.011,0.0018,0.2608,0.0356,0.0035,0.0035,0.0053,-0.0091,0.0,0.0,0.2669963352379855,0.32058898
731.224983655,0.1561,-0.0113,-0.0008,0.0034,-0.0017,0.0004,1.0912,-0.2324,0.1437,0.0,0.0,0.0,0.0,0.0,-0.0111,0.0018,0.2615,0.0356,0.0033,0.0037,0.0053,-0.0092,0.0,0.0,0.267820737620234,0.3207922
731.229983655,0.1568,-0.0113,-0.0008,0.0034,-0.0017,0.0004,1.0911,-0.2324,0.1423,0.0,0.0,0.0,0.0,0.0,-0.0111,0.0018,0.2619,0.0356,0.0034,0.0036,0.0053,-0.0091,0.0,0.0,0.2686352137158523,0.32127562
731.234983655,0.1575,-0.0113,-0.0008,0.0034,-0.0017,0.0004,1.0911,-0.2324,0.1409,0.0,0.0,0.0,0.0,0.0,-0.0111,0.0018,0.2625,0.0356,0.0034,0.0036,0.0053,-0.0091,0.0,0.0,0.26943974119556635,0.3217292
731.239983655,0.1582,-0.0113,-0.0008,0.0034,-0.0017,0.0004,1.091,-0.2324,0.1395,0.0,0.0,0.0,0.0,0.0,-0.0111,0.0018,0.2631,0.0356,0.0034,0.0036,0.0053,-0.0091,0.0,0.0,0.2702342980028491,0.3221529
731.244983655,0.1589,-0.0113,-0.0008,0.0034,-0.0017,0.0004,1.091,-0.2324,0.138,0.0,0.0,0.0,0.0,0.0,-0.0111,0.0018,0.2634,0.0356,0.0033,0.0037,0.0053,-0.0092,0.0,0.0,0.27101886235452444,0.3225566
731.249983655,0.1595,-0.0113,-0.0008,0.0034,-0.0017,0.0004,1.0909,-0.2324,0.1364,0.0,0.0,0.0,0.0,0.0,-0.0111,0.0018,0.264,0.0356,0.0036,0.0033,0.0052,-0.009,0.0,0.0,0.2717934127413641,0.32324022
731.254983655,0.1602,-0.0113,-0.0008,0.0034,-0.0017,0.0004,1.0908,-0.2324,0.1348,0.0,0.0,0.0,0.0,0.0,-0.0111,0.0018,0.2646,0.0356,0.0032,0.0038,0.0054,-0.0092,0.0,0.0,0.27255792792867806,0.3235938
731.259983655,0.1609,-0.0113,-0.0008,0.0034,-0.0017,0.0004,1.0908,-0.2324,0.1331,0.0,0.0,0.0,0.0,0.0,-0.0111,0.0018,0.2651,0.0356,0.0036,0.0034,0.0052,-0.009,0.0,0.0,0.2733123869568963,0.32392716
731.264983654,0.1615,-0.0113,-0.0008,0.0034,-0.0017,0.0004,1.0907,-0.2324,0.1314,0.0,0.0,0.0,0.0,0.0,-0.0111,0.0018,0.2657,0.0356,0.0033,0.0037,0.0053,-0.0091,0.0,0.0,0.2740567691421437,0.32453027
731.269983654,0.1622,-0.0113,-0.0008,0.0034,-0.0017,0.0004,1.0907,-0.2323,0.1296,0.0,0.0,0.0,0.0,0.0,-0.0111,0.0018,0.2665,0.0356,0.0032,0.0038,0.0054,-0.0092,0.0,0.0,0.2747910540768061,0.32481316
731.274983654,0.1628,-0.0113,-0.0008,0.0034,-0.0017,0.0004,1.0906,-0.2323,0.1278,0.0,0.0,0.0,0.0,0.0,-0.0111,0.0018,0.2669,0.0356,0.0037,0.0032,0.0051,-0.0089,0.0,0.0,0.27551522163009146,0.32536566
731.279983654,0.1635,-0.0113,-0.0008,0.0034,-0.0017,0.0004,1.0906,-0.2323,0.126,0.0,0.0,0.0,0.0,0.0,-0.0112,0.0018,0.2674,0.0356,0.0032,0.0038,0.0054,-0.0092,0.0,0.0,0.27622925194858033,0.32558778
731.284983654,0.1641,-0.0113,-0.0008,0.0034,-0.0017,0.0004,1.0905,-0.2323,0.1241,0.0,0.0,0.0,0.0,0.0,-0.0112,0.0018,0.2681,0.0356,0.0035,0.0035,0.0052,-0.009,0.0,0.0,0.27693312545677085,0.32608935
731.289983654,0.1647,-0.0113,-0.0008,0.0034,-0.0017,0.0004,1.0904,-0.2323,0.1221,0.0,0.0,0.0,0.0,0.0,-0.0112,0.0018,0.2686,0.0356,0.0033,0.0038,0.0054,-0.0092,0.0,0.0,0.2776268228576154,0.32657045
731.294983654,0.1653,-0.0113,-0.0008,0.0034,-0.0017,0.0004,1.0904,-0.2323,0.1202,0.0,0.0,0.0,0.0,0.0,-0.0112,0.0018,0.2692,0.0355,0.0036,0.0033,0.0052,-0.009,0.0,0.0,0.27831032513304915,0.327011
731.299983654,0.1659,-0.0113,-0.0008,0.0034,-0.0017,0.0004,1.0903,-0.2323,0.1181,0.0,0.0,0.0,0.0,0.0,-0.0112,0.0018,0.2696,0.0356,0.0032,0.0039,0.0054,-0.0092,0.0,0.0,0.27898361354451195,0.32744083
731.304983654,0.1665,-0.0113,-0.0008,0.0034,-0.0017,0.0004,1.0903,-0.2323,0.1161,0.0,0.0,0.0,0.0,0.0,-0.0112,0.0018,0.2702,0.0356,0.0035,0.0035,0.0052,-0.0091,0.0,0.0,0.2796466696334621,0.32783002
731.309983653,0.167,-0.0113,-0.0008,0.0034,-0.0017,0.0004,1.0902,-0.2323,0.114,0.0,0.0,0.0,0.0,0.0,-0.0112,0.0018,0.2708,0.0355,0.0034,0.0036,0.0053,-0.0091,0.0,0.0,0.28029947522188164,0.32849845
731.314983653,0.1676,-0.0113,-0.0008,0.0034,-0.0017,0.0004,1.0902,-0.2323,0.1118,0.0,0.0,0.0,0.0,0.0,-0.0112,0.0018,0.2714,0.0355,0.0034,0.0035,0.0053,-0.0091,0.0,0.0,0.28094201241277583,0.328846
