timestamp_sec,agent_step,agent_time,vel_x,vel_y,vel_z,gyro_x,gyro_y,gyro_z,quat_w,quat_x,quat_y,quat_z,joint_pos_0,joint_pos_1,joint_pos_2,joint_pos_3,joint_pos_4,joint_pos_5,joint_vel_0,joint_vel_1,joint_vel_2,joint_vel_3,joint_vel_4,joint_vel_5,joint_vel_6,joint_vel_7,action_0,action_1,action_2,action_3,action_4,action_5,action_6,action_7,torque_cmd_0,torque_cmd_1,torque_cmd_2,torque_cmd_3,torque_cmd_4,torque_cmd_5,torque_cmd_6,torque_cmd_7
1775543857.953757,5179,51.79395289,0.0,0.0,0.0,-0.00034906585039886593,0.04276056667386108,-0.0005235987755982988,-0.9872,0.0149,0.0157,-0.1579,-0.023387411976724014,-0.05160938598147232,0.037075156635489215,0.022502530045964697,0.01350884841043612,0.2695050164467042,0.0,0.0,-0.0017453292519943296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,-0.1,-0.052434428047527334,-0.1,0.1,0.1,0.0,0.0
1775543857.9636824,5180,51.804020486000006,0.0,0.0,0.0,-0.00034906585039886593,0.03961897402027128,0.0005235987755982988,-0.9866,0.0149,0.0156,-0.1616,-0.023387411976724014,-0.05160938598147232,0.037075156635489215,0.022502530045964697,0.01350884841043612,0.2695050164467042,0.0,0.0,-0.0017453292519943296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,-0.1,-0.05333600132060096,-0.1,0.1,0.1,0.0,0.0
1775543857.9737167,5181,51.813877382,0.0,0.0,0.0,0.0008726646259971648,0.04066617157146788,-0.002617993877991494,-0.9869,0.015,0.0154,-0.1599,-0.023387411976724014,-0.05160938598147232,0.037075156635489215,0.022502530045964697,0.01350884841043612,0.2695050164467042,0.0,0.0,-0.0017453292519943296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,-0.1,-0.06440986697283922,-0.1,0.1,0.1,0.0,0.0
1775543857.983676,5182,51.823899183,0.0,0.0,0.0,-0.0013962634015954637,0.03752457891787808,0.0005235987755982988,-0.9862,0.015,0.0153,-0.1641,-0.023387411976724014,-0.05160938598147232,0.03688317041777012,0.022502530045964697,0.01350884841043612,0.2695050164467042,0.0,0.0,-0.0005235987755982988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,-0.1,-0.05852718878017272,-0.1,0.1,0.1,0.0,0.0
1775543857.993725,5183,51.833881718,0.0,0.0,0.0,0.0006981317007977319,0.03752457891787808,0.0005235987755982988,-0.9863,0.015,0.0151,-0.1635,-0.023387411976724014,-0.05160938598147232,0.03688317041777012,0.022502530045964697,0.01350884841043612,0.2695050164467042,0.0,0.0,-0.0005235987755982988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,-0.1,-0.062153170804639925,-0.1,0.1,0.1,0.0,0.0
1775543858.0036972,5184,51.843878654,0.0,0.0,0.0,0.0006981317007977319,0.03630284844148206,0.0015707963267948964,-0.9861,0.015,0.0149,-0.1647,-0.023387411976724014,-0.05160938598147232,0.03688317041777012,0.022502530045964697,0.01350884841043612,0.2695050164467042,0.0,0.0,-0.0005235987755982988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,-0.1,-0.06474277195946936,-0.1,0.1,0.1,0.0,0.0
1775543858.0137622,5185,51.853921288,0.0,0.0,0.0,-0.0013962634015954637,0.03420845333908886,0.0015707963267948964,-0.9868,0.0151,0.0147,-0.1606,-0.023387411976724014,-0.05160938598147232,0.03670863749256981,0.022467623460924457,0.01350884841043612,0.2695050164467042,0.0,0.0,-0.0017453292519943296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,-0.1,-0.06641676565432372,-0.1,0.1,0.1,0.0,0.0
1775543858.0236769,5186,51.863845612000006,0.0,0.0,0.0,-0.00034906585039886593,0.03316125578789226,-0.0005235987755982988,-0.9865,0.0151,0.0146,-0.1626,-0.023387411976724014,-0.05160938598147232,0.03670863749256981,0.022467623460924457,0.01350884841043612,0.2695050164467042,0.0,0.0,-0.0017453292519943296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,-0.1,-0.0739979756345777,-0.1,0.1,0.1,0.0,0.0
1775543858.0337062,5187,51.873857236000006,0.0,0.0,0.0,0.0006981317007977319,0.031066860685499065,-0.0005235987755982988,-0.9872,0.0152,0.0143,-0.1579,-0.023387411976724014,-0.05160938598147232,0.03670863749256981,0.022467623460924457,0.01350884841043612,0.2695050164467042,0.0,0.0,-0.0017453292519943296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,-0.1,-0.07968231518440277,-0.1,0.1,0.1,0.0,0.0
1775543858.0436754,5188,51.883846076000005,0.0,0.0,0.0,-0.0013962634015954637,0.027925268031909273,-0.0005235987755982988,-0.9877,0.0153,0.0141,-0.1548,-0.023387411976724014,-0.05160938598147232,0.03662137102997054,0.02245017016840478,0.01350884841043612,0.2695050164467042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,-0.1,-0.08296961270374904,-0.1,0.1,0.1,0.0,0.0
