t_sec,q_ref_rad,q_meas_rad,dq_meas_rad_s,tau_cmd_nm
17.820382104,0.4310651584386654,0.2930407814098479,0.0,0.052061792463064194
17.840261231,0.419623826128855,0.2930407814098479,0.0,0.04830897971987724
17.860263850000003,0.4075169405611566,0.2930407814098479,0.0,0.04430408775806427
17.88001011,0.3949970876670557,0.2930407814098479,0.0,0.040067147463560104
17.900507400000002,0.3814226360103804,0.2930407814098479,0.0,0.035684734582901
17.920402431,0.367702487639652,0.2930407814098479,0.0,0.030934209004044533
17.94020674,0.3535314591490389,0.29303205476358796,0.0,0.026135064661502838
17.960515225,0.3384883822047778,0.29303205476358796,0.0,0.02117481641471386
17.980543573000002,0.32316707499403297,0.29303205476358796,0.0,0.015909740701317787
18.000330441000003,0.3075782720600546,0.29299714817854805,-0.0004363323129985824,0.010567360557615757
18.020038459000002,0.29162640265050843,0.2929709682397682,0.0,0.005111887119710445
18.040301502000002,0.2748060577525172,0.2929709682397682,0.0,-0.00047056886251084507
18.060891659000003,0.2573038188297676,0.2929011550696884,-0.0007853981633974483,-0.006319114938378334
18.081686526000002,0.23923444495290763,0.29286624848464854,0.0,-0.012446815147995949
18.100154603,0.22287798120423633,0.2927964353145687,0.0,-0.018747856840491295
18.120388653000003,0.2046482703566757,0.2927964353145687,0.0,-0.024471426382660866
18.14032375,0.18639678371704252,0.29266553562066916,-0.0010471975511965976,-0.030787156894803047
18.160574248,0.16758734511516793,0.29255208921928955,-0.0004363323129985824,-0.037146538496017456
18.180042131,0.14927441929832932,0.2924211895253899,-0.0006981317007977319,-0.0437290333211422
18.200521597,0.12979357502975253,0.2924211895253899,-0.0006981317007977319,-0.05008876323699951
18.2201379,0.11095219124662366,0.2921593901375908,-0.0013962634015954637,-0.05680235102772713
18.242110339,0.08966900817364142,0.29200231050491127,-0.0006108652381980154,-0.06335660815238953
18.260498285,0.071738238925977,0.29188886410353165,-0.0008726646259971648,-0.07076253741979599
18.28002649,0.05260179818537435,0.29188886410353165,-0.0008726646259971648,-0.07703697681427002
18.300981874,0.03198836464909403,0.2916881512395523,-0.001308996938995747,-0.08365662395954132
18.320347417,0.012893845676337976,0.29147871172931306,-0.0007853981633974483,-0.09080759435892105
18.340444951000002,-0.006940135276485483,0.29115582581769406,-0.0020943951023931952,-0.09748978167772293
18.360366928,-0.0265910033595914,0.2898206489399184,-0.010210176124166827,-0.10429584980010986
18.380116067,-0.046034348659346455,0.2898206489399184,-0.010210176124166827,-0.11056026071310043
18.400364742,-0.06590291960998611,0.2871066619530672,-0.005235987755982988,-0.11650516837835312
18.420334752000002,-0.08540405196276656,0.28632126378966977,-0.0054105206811824215,-0.1231938824057579
18.440750632,-0.10521517636666561,0.28632126378966977,-0.0054105206811824215,-0.13000567257404327
18.460783588,-0.12450334128756711,0.28220228675496317,-0.022602013813326566,-0.1351892501115799
18.480453365000002,-0.14326916965496042,0.27351927372629137,-0.03481931857728687,-0.13868895173072815
18.499989154,-0.16171219938979456,0.26330037095586456,-0.03185225884889651,-0.14189860224723816
18.520154434000002,-0.18051914717653947,0.26330037095586456,-0.03185225884889651,-0.14818032085895538
18.54047847,-0.1992100987621354,0.25065546052516563,-0.05742133239061344,-0.14988921582698822
18.560110198,-0.2169869864442202,0.23020892833805207,-0.0704240353179712,-0.1564193218946457
18.580499197,-0.23513464379391605,0.23020892833805207,-0.0704240353179712,-0.15525107085704803
18.601264111000003,-0.25325968131648713,0.2020044076258237,-0.08848819307611251,-0.15143032371997833
18.621559859,-0.27060038264771513,0.1758157421996488,-0.10733774899765128,-0.15774890780448914
