t_sec,wheel_index,omega_ref_rad_s,omega_meas_rad_s,tau_cmd_nm
62.91002918,6.0,1.0471975511965976,1.0503391438501875,0.05146994814276695
62.91551853000001,6.0,1.0471975511965976,1.0503391438501875,0.0514640212059021
62.920059307,6.0,1.0471975511965976,1.0503391438501875,0.0514640212059021
62.925110115,6.0,1.0471975511965976,1.044055958543008,0.05146166682243347
62.93037209800001,6.0,1.0471975511965976,1.044055958543008,0.05247725918889046
62.935028558000006,6.0,1.0471975511965976,1.044055958543008,0.05247725918889046
62.940067078000006,6.0,1.0471975511965976,1.044055958543008,0.05252937972545624
62.945129567,6.0,1.0471975511965976,1.044055958543008,0.05253436043858528
62.950088469,6.0,1.0471975511965976,1.044055958543008,0.05253664404153824
62.955496888000006,6.0,1.0471975511965976,1.0515608743265836,0.051322661340236664
62.960429453,6.0,1.0471975511965976,1.0515608743265836,0.05125998705625534
62.965269087,6.0,1.0471975511965976,1.0515608743265836,0.05125998705625534
62.970056143,6.0,1.0471975511965976,1.0515608743265836,0.0512537881731987
62.97563653500001,6.0,1.0471975511965976,1.0515608743265836,0.051247093826532364
62.98057626800001,6.0,1.0471975511965976,1.0456267548698028,0.051247093826532364
62.985316251,6.0,1.0471975511965976,1.0456267548698028,0.05124382674694061
62.990601019,6.0,1.0471975511965976,1.0456267548698028,0.052252333611249924
62.995010752000006,6.0,1.0471975511965976,1.0456267548698028,0.052252333611249924
63.000556487000004,6.0,1.0471975511965976,1.0456267548698028,0.052257101982831955
63.00522702800001,6.0,1.0471975511965976,1.0456267548698028,0.052257101982831955
63.010910367,6.0,1.0471975511965976,1.040041701263421,0.053166404366493225
63.015231009000004,6.0,1.0471975511965976,1.040041701263421,0.053166404366493225
63.020302874,6.0,1.0471975511965976,1.040041701263421,0.05321626365184784
63.0254125,6.0,1.0471975511965976,1.040041701263421,0.053223565220832825
63.030190437,6.0,1.0471975511965976,1.040041701263421,0.05322903022170067
63.03513241,6.0,1.0471975511965976,1.040041701263421,0.05323437228798866
63.03998154800001,6.0,1.0471975511965976,1.0426596951414124,0.05323990061879158
63.045106918,6.0,1.0471975511965976,1.0426596951414124,0.05282032489776611
63.050253602000005,6.0,1.0471975511965976,1.0426596951414124,0.05280274525284767
63.055590723,6.0,1.0471975511965976,1.0426596951414124,0.05280845984816551
63.060669948000005,6.0,1.0471975511965976,1.0426596951414124,0.052811868488788605
63.065151235,6.0,1.0471975511965976,1.0426596951414124,0.052811868488788605
63.070552806,6.0,1.0471975511965976,1.0409143658894182,0.053102046251297
63.07579354000001,6.0,1.0471975511965976,1.0409143658894182,0.05312063544988632
63.080400367,6.0,1.0471975511965976,1.0409143658894182,0.05312597006559372
63.085295074,6.0,1.0471975511965976,1.0409143658894182,0.05312597006559372
63.090933196,6.0,1.0471975511965976,1.0409143658894182,0.053135450929403305
63.096563254,6.0,1.0471975511965976,1.0409143658894182,0.053135450929403305
63.100946298000004,6.0,1.0471975511965976,1.049291946298991,0.05177978798747063
63.105015349000006,6.0,1.0471975511965976,1.049291946298991,0.05171159654855728
63.110452089000006,6.0,1.0471975511965976,1.049291946298991,0.051705311983823776
63.115448208000004,6.0,1.0471975511965976,1.049291946298991,0.05170373246073723
63.120456647000005,6.0,1.0471975511965976,1.049291946298991,0.05170216038823128
63.126534654000004,6.0,1.0471975511965976,1.0478956828973953,0.05170216038823128
63.130024519,6.0,1.0471975511965976,1.0478956828973953,0.051927320659160614
63.135011934000005,6.0,1.0471975511965976,1.0478956828973953,0.051937855780124664
63.140101495,6.0,1.0471975511965976,1.0478956828973953,0.05193787440657616
63.145116527000006,6.0,1.0471975511965976,1.0478956828973953,0.05193737521767616
63.150901181,6.0,1.0471975511965976,1.054178868204575,0.05193633213639259
63.15577944,6.0,1.0471975511965976,1.054178868204575,0.050915513187646866
63.160849929,6.0,1.0471975511965976,1.054178868204575,0.050860486924648285
63.16507399300001,6.0,1.0471975511965976,1.054178868204575,0.050860486924648285
63.170656561,6.0,1.0471975511965976,1.054178868204575,0.05084748938679695
63.175593414000005,6.0,1.0471975511965976,1.054178868204575,0.05084224045276642
63.18062102100001,6.0,1.0471975511965976,1.0524335389525807,0.05084224045276642
63.185563218000006,6.0,1.0471975511965976,1.0524335389525807,0.05112023651599884
63.190886803000005,6.0,1.0471975511965976,1.0524335389525807,0.05112704634666443
63.195528255000006,6.0,1.0471975511965976,1.0524335389525807,0.05112314969301224
63.200888545000005,6.0,1.0471975511965976,1.0524335389525807,0.05111924186348915
63.205157665,6.0,1.0471975511965976,1.0524335389525807,0.05111924186348915
63.210036725,6.0,1.0471975511965976,1.0615092510629511,0.0511152558028698
63.214973930000006,6.0,1.0471975511965976,1.0615092510629511,0.049637582153081894
63.22054472200001,6.0,1.0471975511965976,1.0615092510629511,0.04954081401228905
63.22501692,6.0,1.0471975511965976,1.0615092510629511,0.04954081401228905
63.230133555,6.0,1.0471975511965976,1.0615092510629511,0.04952995851635933
63.235334288000004,6.0,1.0471975511965976,1.0615092510629511,0.04951856657862663
63.240037501,6.0,1.0471975511965976,1.0574949937833642,0.0495079942047596
63.245190937000004,6.0,1.0471975511965976,1.0574949937833642,0.05014936625957489
63.25034024400001,6.0,1.0471975511965976,1.0574949937833642,0.05016734078526497
63.255252808,6.0,1.0471975511965976,1.0574949937833642,0.0501597560942173
63.260428036,6.0,1.0471975511965976,1.0574949937833642,0.0501520037651062
63.26536543300001,6.0,1.0471975511965976,1.0569713950077662,0.05022924020886421
63.270353904000004,6.0,1.0471975511965976,1.0569713950077662,0.050226133316755295
63.27504351700001,6.0,1.0471975511965976,1.0569713950077662,0.050226133316755295
63.280709384000005,6.0,1.0471975511965976,1.0569713950077662,0.05021167919039726
63.28498496900001,6.0,1.0471975511965976,1.0569713950077662,0.05021167919039726
63.290031681,6.0,1.0471975511965976,1.0569713950077662,0.0502043254673481
63.295503238,6.0,1.0471975511965976,1.0458012877950023,0.052003469318151474
63.30055059000001,6.0,1.0471975511965976,1.0458012877950023,0.05209298059344292
63.30762610000001,6.0,1.0471975511965976,1.0458012877950023,0.05209298059344292
63.310345318,6.0,1.0471975511965976,1.0458012877950023,0.052099622786045074
63.315265082,6.0,1.0471975511965976,1.0458012877950023,0.05210067331790924
63.320624956,6.0,1.0471975511965976,1.051386341401384,0.05119473114609718
63.32553755200001,6.0,1.0471975511965976,1.051386341401384,0.05114741250872612
63.330491973,6.0,1.0471975511965976,1.051386341401384,0.05114210024476051
63.335075696000004,6.0,1.0471975511965976,1.051386341401384,0.05114210024476051
63.340057958,6.0,1.0471975511965976,1.051386341401384,0.051138825714588165
63.345079037000005,6.0,1.0471975511965976,1.0344566476570392,0.05113552138209343
63.35134300200001,6.0,1.0471975511965976,1.0344566476570392,0.051132217049598694
63.355539449000005,6.0,1.0471975511965976,1.0344566476570392,0.05402068793773651
63.360711381,6.0,1.0471975511965976,1.0344566476570392,0.054036859422922134
63.365514438000005,6.0,1.0471975511965976,1.0344566476570392,0.05404672771692276
63.369990061,6.0,1.0471975511965976,1.036027443983834,0.05404672771692276
63.375003972,6.0,1.0471975511965976,1.036027443983834,0.05405629798769951
63.380055708,6.0,1.0471975511965976,1.036027443983834,0.053810808807611465
63.385529025000004,6.0,1.0471975511965976,1.036027443983834,0.0538146011531353
63.390532408000006,6.0,1.0471975511965976,1.036027443983834,0.05382281541824341
63.395011135000004,6.0,1.0471975511965976,1.036027443983834,0.05382281541824341
63.399960885000006,6.0,1.0471975511965976,1.0286970611254578,0.053831249475479126
63.405076879000006,6.0,1.0471975511965976,1.0286970611254578,0.05502990260720253
63.410086566000004,6.0,1.0471975511965976,1.0286970611254578,0.05510263890028
63.415077917000005,6.0,1.0471975511965976,1.0286970611254578,0.055119309574365616
63.420060019000005,6.0,1.0471975511965976,1.0286970611254578,0.05513327568769455
63.425686973000005,6.0,1.0471975511965976,1.0362019769090336,0.05394168198108673
63.430114914,6.0,1.0471975511965976,1.0362019769090336,0.05394168198108673
63.435183195,6.0,1.0471975511965976,1.0362019769090336,0.05389047786593437
63.440016717000006,6.0,1.0471975511965976,1.0362019769090336,0.053898781538009644
63.445084518,6.0,1.0471975511965976,1.0362019769090336,0.053904931992292404
63.450048155000005,6.0,1.0471975511965976,1.048070215822595,0.05391225218772888
63.455090291000005,6.0,1.0471975511965976,1.048070215822595,0.05199325084686279
63.460875554000005,6.0,1.0471975511965976,1.048070215822595,0.051893338561058044
63.465103745,6.0,1.0471975511965976,1.048070215822595,0.051893338561058044
63.469999253000005,6.0,1.0471975511965976,1.048070215822595,0.05189242586493492
63.474996844,6.0,1.0471975511965976,1.048070215822595,0.05189179256558418
63.480066565,6.0,1.0471975511965976,1.0534807365037773,0.05189113691449165
63.485131485000004,6.0,1.0471975511965976,1.0534807365037773,0.05101190134882927
63.49021221500001,6.0,1.0471975511965976,1.0534807365037773,0.0509643517434597
63.495117931,6.0,1.0471975511965976,1.0534807365037773,0.05095754191279411
63.50002115,6.0,1.0471975511965976,1.0534807365037773,0.050952717661857605
63.505005909000005,6.0,1.0471975511965976,1.0491174133737915,0.05094800144433975
63.51056022,6.0,1.0471975511965976,1.0491174133737915,0.05168493837118149
63.515022851000005,6.0,1.0471975511965976,1.0491174133737915,0.05168493837118149
63.520069275000004,6.0,1.0471975511965976,1.0491174133737915,0.05168519169092178
63.525092083000004,6.0,1.0471975511965976,1.0491174133737915,0.05168383568525314
63.530073513000005,6.0,1.0471975511965976,1.0491174133737915,0.05168239772319794
63.535328167,6.0,1.0471975511965976,1.0536552694289767,0.05094271898269653
63.54064855200001,6.0,1.0471975511965976,1.0536552694289767,0.050901882350444794
