time_sec,hip_L_Joint,hip_R_Joint,thigh_L_Joint,thigh_R_Joint,knee_L_Joint,knee_R_Joint,wheel_L_Joint,wheel_R_Joint
2556.614942855,0.01,0.0053,1.0803,-1.0588,2.1005,-2.0967,2.1338,-2.2388
2556.619942855,0.01,0.0053,1.0788,-1.0573,2.1006,-2.0968,2.1383,-2.2433
2556.624942854,0.01,0.0053,1.0774,-1.0558,2.1007,-2.0968,2.1429,-2.2479
2556.629942854,0.01,0.0053,1.0759,-1.0543,2.1008,-2.0969,2.1477,-2.2526
2556.634942854,0.01,0.0053,1.0743,-1.0528,2.1009,-2.0969,2.1525,-2.2574
2556.639942854,0.01,0.0053,1.0727,-1.0512,2.101,-2.097,2.1574,-2.2623
2556.644942854,0.01,0.0053,1.0711,-1.0495,2.101,-2.097,2.1624,-2.2673
2556.649942854,0.01,0.0053,1.0695,-1.0479,2.1011,-2.0971,2.1675,-2.2724
2556.654942854,0.01,0.0053,1.0678,-1.0462,2.1012,-2.0971,2.1726,-2.2776
2556.659942854,0.01,0.0053,1.0661,-1.0445,2.1013,-2.0971,2.1779,-2.2829
2556.664942854,0.01,0.0053,1.0644,-1.0427,2.1013,-2.0972,2.1833,-2.2882
2556.669942853,0.01,0.0053,1.0626,-1.0409,2.1014,-2.0972,2.1887,-2.2937
2556.674942853,0.01,0.0053,1.0608,-1.0391,2.1015,-2.0972,2.1943,-2.2993
2556.679942853,0.01,0.0053,1.059,-1.0372,2.1015,-2.0972,2.1999,-2.3049
2556.684942853,0.01,0.0053,1.0571,-1.0353,2.1016,-2.0973,2.2056,-2.3107
2556.689942853,0.01,0.0053,1.0553,-1.0334,2.1017,-2.0973,2.2115,-2.3165
2556.694942853,0.01,0.0053,1.0533,-1.0315,2.1017,-2.0973,2.2174,-2.3225
2556.699942853,0.01,0.0053,1.0514,-1.0295,2.1018,-2.0973,2.2234,-2.3285
2556.704942853,0.0101,0.0053,1.0494,-1.0274,2.1018,-2.0973,2.2295,-2.3346
2556.709942853,0.01,0.0053,1.0473,-1.0254,2.1019,-2.0973,2.2357,-2.3408
2556.714942852,0.01,0.0053,1.0453,-1.0233,2.1019,-2.0973,2.242,-2.3472
2556.719942852,0.01,0.0053,1.0432,-1.0211,2.1019,-2.0973,2.2483,-2.3536
2556.724942852,0.01,0.0053,1.0411,-1.019,2.102,-2.0973,2.2548,-2.3601
2556.729942852,0.01,0.0053,1.0389,-1.0168,2.102,-2.0972,2.2613,-2.3667
2556.734942852,0.01,0.0053,1.0367,-1.0146,2.102,-2.0972,2.268,-2.3733
2556.739942852,0.01,0.0053,1.0345,-1.0123,2.102,-2.0972,2.2747,-2.3801
2556.744942852,0.01,0.0053,1.0322,-1.01,2.102,-2.0971,2.2815,-2.387
2556.749942852,0.01,0.0053,1.0299,-1.0077,2.102,-2.0971,2.2885,-2.3939
2556.754942852,0.01,0.0053,1.0276,-1.0053,2.102,-2.097,2.2955,-2.401
2556.759942851,0.01,0.0053,1.0252,-1.0029,2.102,-2.097,2.3026,-2.4081
2556.764942851,0.01,0.0053,1.0228,-1.0004,2.102,-2.0969,2.3098,-2.4153
2556.769942851,0.01,0.0053,1.0204,-0.998,2.102,-2.0968,2.317,-2.4226
2556.774942851,0.01,0.0053,1.0179,-0.9955,2.102,-2.0967,2.3244,-2.43
2556.779942851,0.01,0.0053,1.0154,-0.993,2.1019,-2.0966,2.3319,-2.4375
2556.784942851,0.01,0.0053,1.0129,-0.9904,2.1019,-2.0966,2.3394,-2.445
2556.789942851,0.01,0.0053,1.0103,-0.9878,2.1018,-2.0964,2.347,-2.4526
2556.794942851,0.01,0.0053,1.0077,-0.9852,2.1018,-2.0963,2.3547,-2.4603
