time_sec,hip_L_Joint,hip_R_Joint,thigh_L_Joint,thigh_R_Joint,knee_L_Joint,knee_R_Joint,wheel_L_Joint,wheel_R_Joint
142.614996812,0.0102,0.0056,0.3502,-0.3101,1.8778,-1.8468,4.0375,-4.1765
142.619996812,0.0102,0.0056,0.3503,-0.3101,1.8779,-1.8468,4.0374,-4.1765
142.624996812,0.0102,0.0056,0.3503,-0.3101,1.8779,-1.8468,4.0373,-4.1765
142.629996811,0.0102,0.0056,0.3504,-0.3102,1.8779,-1.8468,4.0373,-4.1764
142.634996811,0.0102,0.0056,0.3504,-0.3102,1.878,-1.8468,4.0371,-4.1764
142.639996811,0.0103,0.0056,0.3504,-0.3102,1.878,-1.8468,4.037,-4.1764
142.644996811,0.0102,0.0056,0.3505,-0.3102,1.878,-1.8468,4.037,-4.1764
142.649996811,0.0102,0.0056,0.3505,-0.3102,1.878,-1.8469,4.0368,-4.1764
142.654996811,0.0103,0.0056,0.3506,-0.3102,1.8781,-1.8469,4.0368,-4.1764
142.659996811,0.0102,0.0056,0.3506,-0.3102,1.8781,-1.8469,4.0367,-4.1764
142.664996811,0.0102,0.0056,0.3506,-0.3102,1.8781,-1.8469,4.0366,-4.1764
142.669996811,0.0103,0.0056,0.3507,-0.3102,1.8781,-1.8469,4.0365,-4.1764
142.67499681,0.0102,0.0056,0.3507,-0.3102,1.8782,-1.8469,4.0364,-4.1764
142.67999681,0.0102,0.0056,0.3508,-0.3102,1.8782,-1.8469,4.0363,-4.1763
142.68499681,0.0102,0.0056,0.3508,-0.3102,1.8782,-1.8469,4.0362,-4.1763
142.68999681,0.0102,0.0056,0.3508,-0.3102,1.8783,-1.8469,4.0361,-4.1763
142.69499681,0.0102,0.0056,0.3509,-0.3102,1.8783,-1.8469,4.036,-4.1763
142.69999681,0.0102,0.0056,0.3509,-0.3103,1.8783,-1.8469,4.0359,-4.1762
142.70499681,0.0102,0.0056,0.351,-0.3103,1.8783,-1.8469,4.0358,-4.1762
142.70999681,0.0102,0.0056,0.351,-0.3103,1.8784,-1.8469,4.0357,-4.1762
142.71499681,0.0103,0.0056,0.3511,-0.3103,1.8784,-1.8469,4.0356,-4.1762
142.719996809,0.0102,0.0056,0.3511,-0.3103,1.8784,-1.8469,4.0355,-4.1762
142.724996809,0.0102,0.0056,0.3511,-0.3103,1.8784,-1.8469,4.0354,-4.1761
142.729996809,0.0103,0.0056,0.3512,-0.3103,1.8785,-1.8469,4.0353,-4.1762
142.734996809,0.0102,0.0056,0.3512,-0.3103,1.8785,-1.8469,4.0352,-4.1761
142.739996809,0.0102,0.0056,0.3513,-0.3103,1.8785,-1.8469,4.0352,-4.1761
142.744996809,0.0103,0.0056,0.3513,-0.3103,1.8785,-1.8469,4.035,-4.1761
142.749996809,0.0102,0.0056,0.3514,-0.3103,1.8786,-1.8469,4.0349,-4.1761
142.754996809,0.0102,0.0056,0.3514,-0.3103,1.8786,-1.8469,4.0348,-4.1761
142.759996809,0.0103,0.0056,0.3514,-0.3103,1.8786,-1.8469,4.0347,-4.1761
142.764996808,0.0102,0.0056,0.3515,-0.3103,1.8787,-1.8469,4.0347,-4.1761
142.769996808,0.0102,0.0056,0.3515,-0.3103,1.8787,-1.847,4.0346,-4.176
142.774996808,0.0103,0.0056,0.3516,-0.3103,1.8787,-1.847,4.0345,-4.1761
142.779996808,0.0102,0.0056,0.3516,-0.3103,1.8787,-1.847,4.0344,-4.176
142.784996808,0.0102,0.0056,0.3516,-0.3103,1.8788,-1.847,4.0343,-4.176
142.789996808,0.0102,0.0056,0.3517,-0.3104,1.8788,-1.847,4.0342,-4.176
142.794996808,0.0103,0.0056,0.3517,-0.3103,1.8788,-1.847,4.0341,-4.176
142.799996808,0.0102,0.0056,0.3518,-0.3103,1.8788,-1.847,4.034,-4.176
142.804996808,0.0102,0.0056,0.3518,-0.3104,1.8789,-1.847,4.0339,-4.176
142.809996807,0.0103,0.0056,0.3518,-0.3104,1.8789,-1.847,4.0338,-4.176
142.814996807,0.0102,0.0056,0.3519,-0.3104,1.8789,-1.847,4.0337,-4.176
142.819996807,0.0102,0.0056,0.3519,-0.3104,1.879,-1.847,4.0336,-4.1759
142.824996807,0.0103,0.0056,0.352,-0.3104,1.879,-1.847,4.0335,-4.1759
142.829996807,0.0102,0.0056,0.352,-0.3104,1.879,-1.847,4.0334,-4.1759
142.834996807,0.0102,0.0056,0.352,-0.3104,1.879,-1.847,4.0333,-4.1759
142.839996807,0.0103,0.0056,0.3521,-0.3104,1.8791,-1.847,4.0332,-4.1759
142.844996807,0.0102,0.0056,0.3521,-0.3104,1.8791,-1.847,4.0331,-4.1759
142.849996807,0.0102,0.0056,0.3522,-0.3104,1.8791,-1.847,4.0331,-4.1759
142.854996806,0.0103,0.0056,0.3522,-0.3104,1.8791,-1.847,4.0329,-4.1759
142.859996806,0.0102,0.0056,0.3523,-0.3104,1.8792,-1.847,4.0329,-4.1759
142.864996806,0.0102,0.0056,0.3523,-0.3104,1.8792,-1.847,4.0327,-4.1758
142.869996806,0.0102,0.0056,0.3523,-0.3104,1.8792,-1.847,4.0327,-4.1758
142.874996806,0.0102,0.0056,0.3524,-0.3104,1.8792,-1.847,4.0325,-4.1758
142.879996806,0.0102,0.0056,0.3524,-0.3105,1.8793,-1.847,4.0325,-4.1758
142.884996806,0.0102,0.0056,0.3525,-0.3105,1.8793,-1.847,4.0324,-4.1758
142.889996806,0.0102,0.0056,0.3525,-0.3105,1.8793,-1.847,4.0323,-4.1757
142.894996806,0.0102,0.0056,0.3526,-0.3105,1.8794,-1.8471,4.0322,-4.1757
142.899996805,0.0103,0.0056,0.3526,-0.3105,1.8794,-1.8471,4.0321,-4.1757
142.904996805,0.0102,0.0056,0.3526,-0.3105,1.8794,-1.8471,4.032,-4.1757
142.909996805,0.0102,0.0056,0.3527,-0.3105,1.8794,-1.8471,4.0319,-4.1757
142.914996805,0.0103,0.0056,0.3527,-0.3105,1.8795,-1.8471,4.0318,-4.1757
142.919996805,0.0103,0.0056,0.3527,-0.3105,1.8795,-1.8471,4.0317,-4.1757
142.924996805,0.0102,0.0056,0.3528,-0.3105,1.8795,-1.8471,4.0317,-4.1757
142.929996805,0.0103,0.0056,0.3528,-0.3105,1.8795,-1.8471,4.0316,-4.1757
142.934996805,0.0102,0.0056,0.3528,-0.3105,1.8795,-1.8471,4.0316,-4.1757
142.939996805,0.0102,0.0056,0.3529,-0.3105,1.8796,-1.8471,4.0315,-4.1757
142.944996804,0.0103,0.0056,0.3529,-0.3105,1.8796,-1.8471,4.0314,-4.1757
142.949996804,0.0102,0.0056,0.3529,-0.3105,1.8796,-1.8471,4.0313,-4.1757
142.954996804,0.0102,0.0056,0.353,-0.3105,1.8796,-1.8471,4.0312,-4.1756
142.959996804,0.0103,0.0056,0.353,-0.3105,1.8797,-1.8471,4.0311,-4.1757
142.964996804,0.0102,0.0056,0.3531,-0.3105,1.8797,-1.8471,4.031,-4.1757
142.969996804,0.0102,0.0056,0.3531,-0.3105,1.8797,-1.8471,4.0309,-4.1756
142.974996804,0.0103,0.0056,0.3531,-0.3105,1.8797,-1.8471,4.0308,-4.1756
142.979996804,0.0102,0.0056,0.3532,-0.3105,1.8798,-1.8471,4.0307,-4.1756
142.984996804,0.0102,0.0056,0.3532,-0.3105,1.8798,-1.8471,4.0306,-4.1756
142.989996803,0.0102,0.0056,0.3533,-0.3105,1.8798,-1.8471,4.0305,-4.1756
142.994996803,0.0102,0.0056,0.3533,-0.3105,1.8798,-1.8471,4.0305,-4.1755
142.999996803,0.0102,0.0056,0.3533,-0.3106,1.8799,-1.8471,4.0303,-4.1755
143.004996803,0.0103,0.0056,0.3534,-0.3105,1.8799,-1.8471,4.0302,-4.1755
143.009996803,0.0102,0.0056,0.3534,-0.3106,1.8799,-1.8471,4.0302,-4.1755
143.014996803,0.0102,0.0056,0.3535,-0.3106,1.8799,-1.8471,4.0301,-4.1755
143.019996803,0.0103,0.0056,0.3535,-0.3106,1.88,-1.8471,4.03,-4.1755
143.024996803,0.0102,0.0056,0.3536,-0.3106,1.88,-1.8471,4.0299,-4.1755
143.029996803,0.0102,0.0056,0.3536,-0.3106,1.88,-1.8471,4.0298,-4.1755
143.034996802,0.0103,0.0056,0.3536,-0.3106,1.88,-1.8471,4.0297,-4.1755
143.039996802,0.0102,0.0056,0.3537,-0.3106,1.8801,-1.8471,4.0296,-4.1755
143.04499680200001,0.0102,0.0056,0.3537,-0.3106,1.8801,-1.8471,4.0295,-4.1754
143.049996802,0.0103,0.0056,0.3538,-0.3106,1.8801,-1.8471,4.0294,-4.1754
143.054996802,0.0102,0.0056,0.3538,-0.3106,1.8802,-1.8471,4.0293,-4.1754
143.059996802,0.0102,0.0056,0.3538,-0.3106,1.8802,-1.8471,4.0292,-4.1754
143.064996802,0.0103,0.0056,0.3539,-0.3106,1.8802,-1.8471,4.0291,-4.1754
143.069996802,0.0102,0.0056,0.3539,-0.3106,1.8802,-1.8471,4.029,-4.1754
143.074996802,0.0102,0.0056,0.354,-0.3106,1.8803,-1.8472,4.0289,-4.1754
143.079996801,0.0103,0.0056,0.354,-0.3106,1.8803,-1.8472,4.0288,-4.1754
143.084996801,0.0102,0.0056,0.3541,-0.3106,1.8803,-1.8472,4.0287,-4.1754
143.089996801,0.0102,0.0056,0.3541,-0.3106,1.8804,-1.8472,4.0286,-4.1753
143.094996801,0.0102,0.0056,0.3541,-0.3106,1.8804,-1.8472,4.0285,-4.1753
143.099996801,0.0103,0.0056,0.3542,-0.3107,1.8804,-1.8472,4.0284,-4.1753
143.104996801,0.0102,0.0056,0.3542,-0.3107,1.8804,-1.8472,4.0283,-4.1753
143.109996801,0.0102,0.0056,0.3543,-0.3107,1.8805,-1.8472,4.0282,-4.1753
143.114996801,0.0103,0.0056,0.3543,-0.3107,1.8805,-1.8472,4.0281,-4.1753
143.119996801,0.0102,0.0056,0.3543,-0.3107,1.8805,-1.8472,4.028,-4.1753
143.1249968,0.0103,0.0056,0.3544,-0.3107,1.8805,-1.8472,4.0279,-4.1752
143.1299968,0.0103,0.0056,0.3544,-0.3107,1.8806,-1.8472,4.0278,-4.1753
143.1349968,0.0102,0.0056,0.3545,-0.3107,1.8806,-1.8472,4.0278,-4.1752
143.1399968,0.0102,0.0056,0.3545,-0.3107,1.8806,-1.8472,4.0276,-4.1752
143.1449968,0.0103,0.0056,0.3545,-0.3107,1.8806,-1.8472,4.0276,-4.1752
143.1499968,0.0102,0.0056,0.3546,-0.3107,1.8807,-1.8472,4.0275,-4.1752
143.1549968,0.0102,0.0056,0.3546,-0.3107,1.8807,-1.8472,4.0274,-4.1752
143.1599968,0.0103,0.0056,0.3547,-0.3107,1.8807,-1.8472,4.0273,-4.1752
143.1649968,0.0103,0.0056,0.3547,-0.3107,1.8807,-1.8472,4.0272,-4.1752
143.169996799,0.0102,0.0056,0.3547,-0.3107,1.8808,-1.8472,4.0271,-4.1751
143.174996799,0.0103,0.0056,0.3548,-0.3107,1.8808,-1.8472,4.027,-4.1751
143.179996799,0.0102,0.0056,0.3548,-0.3107,1.8808,-1.8472,4.0269,-4.1751
143.184996799,0.0102,0.0056,0.3549,-0.3107,1.8809,-1.8472,4.0268,-4.1751
143.189996799,0.0103,0.0056,0.3549,-0.3107,1.8809,-1.8472,4.0267,-4.1751
143.194996799,0.0102,0.0056,0.355,-0.3107,1.8809,-1.8472,4.0266,-4.1751
143.199996799,0.0102,0.0056,0.355,-0.3108,1.8809,-1.8473,4.0265,-4.1751
143.204996799,0.0102,0.0056,0.355,-0.3108,1.881,-1.8473,4.0264,-4.175
143.209996799,0.0102,0.0056,0.3551,-0.3108,1.881,-1.8473,4.0263,-4.175
143.214996798,0.0103,0.0056,0.3551,-0.3108,1.881,-1.8473,4.0262,-4.175
143.219996798,0.0102,0.0056,0.3552,-0.3108,1.881,-1.8473,4.0261,-4.175
143.224996798,0.0103,0.0056,0.3552,-0.3108,1.8811,-1.8473,4.026,-4.175
143.229996798,0.0103,0.0056,0.3552,-0.3108,1.8811,-1.8473,4.0259,-4.175
143.234996798,0.0102,0.0056,0.3553,-0.3108,1.8811,-1.8473,4.0259,-4.1749
143.239996798,0.0103,0.0056,0.3553,-0.3108,1.8811,-1.8473,4.0257,-4.1749
143.244996798,0.0102,0.0056,0.3554,-0.3108,1.8812,-1.8473,4.0257,-4.1749
143.249996798,0.0102,0.0056,0.3554,-0.3108,1.8812,-1.8473,4.0256,-4.1749
143.254996798,0.0103,0.0056,0.3555,-0.3108,1.8812,-1.8473,4.0255,-4.1749
143.259996797,0.0102,0.0056,0.3555,-0.3108,1.8813,-1.8473,4.0254,-4.1749
143.264996797,0.0102,0.0056,0.3555,-0.3108,1.8813,-1.8473,4.0253,-4.1749
143.269996797,0.0103,0.0056,0.3556,-0.3108,1.8813,-1.8473,4.0252,-4.1749
143.274996797,0.0102,0.0056,0.3556,-0.3108,1.8813,-1.8473,4.0251,-4.1749
143.279996797,0.0102,0.0056,0.3557,-0.3109,1.8814,-1.8473,4.025,-4.1748
143.284996797,0.0103,0.0056,0.3557,-0.3109,1.8814,-1.8473,4.0249,-4.1749
143.289996797,0.0102,0.0056,0.3557,-0.3109,1.8814,-1.8473,4.0248,-4.1748
143.294996797,0.0102,0.0056,0.3558,-0.3109,1.8814,-1.8473,4.0247,-4.1748
143.299996796,0.0102,0.0056,0.3558,-0.3109,1.8815,-1.8473,4.0246,-4.1748
143.304996796,0.0102,0.0056,0.3559,-0.3109,1.8815,-1.8473,4.0245,-4.1748
143.309996796,0.0102,0.0056,0.3559,-0.3109,1.8815,-1.8473,4.0244,-4.1748
143.314996796,0.0102,0.0056,0.356,-0.3109,1.8815,-1.8474,4.0243,-4.1747
143.319996796,0.0103,0.0056,0.356,-0.3109,1.8816,-1.8474,4.0242,-4.1747
143.324996796,0.0102,0.0056,0.356,-0.3109,1.8816,-1.8474,4.0241,-4.1747
143.329996796,0.0102,0.0056,0.3561,-0.3109,1.8816,-1.8474,4.024,-4.1746
143.334996796,0.0102,0.0056,0.3561,-0.311,1.8817,-1.8474,4.0239,-4.1746
143.339996796,0.0103,0.0056,0.3562,-0.3109,1.8817,-1.8474,4.0238,-4.1746
143.344996795,0.0102,0.0056,0.3562,-0.3109,1.8817,-1.8474,4.0237,-4.1746
143.349996795,0.0102,0.0056,0.3562,-0.311,1.8817,-1.8474,4.0236,-4.1746
143.354996795,0.0103,0.0056,0.3563,-0.311,1.8818,-1.8474,4.0235,-4.1746
143.359996795,0.0103,0.0056,0.3563,-0.311,1.8818,-1.8474,4.0234,-4.1746
143.364996795,0.0102,0.0056,0.3564,-0.311,1.8818,-1.8474,4.0233,-4.1746
143.369996795,0.0103,0.0056,0.3564,-0.311,1.8818,-1.8474,4.0233,-4.1746
143.374996795,0.0102,0.0056,0.3565,-0.311,1.8819,-1.8474,4.0232,-4.1746
143.379996795,0.0102,0.0056,0.3565,-0.311,1.8819,-1.8474,4.0231,-4.1745
143.384996795,0.0102,0.0056,0.3565,-0.311,1.8819,-1.8474,4.023,-4.1745
143.389996794,0.0103,0.0056,0.3566,-0.311,1.8819,-1.8474,4.0229,-4.1745
143.394996794,0.0102,0.0056,0.3566,-0.311,1.882,-1.8474,4.0228,-4.1745
143.399996794,0.0102,0.0056,0.3567,-0.311,1.882,-1.8474,4.0227,-4.1745
143.404996794,0.0103,0.0056,0.3567,-0.311,1.882,-1.8474,4.0226,-4.1745
143.409996794,0.0102,0.0056,0.3568,-0.311,1.8821,-1.8474,4.0225,-4.1745
143.414996794,0.0102,0.0056,0.3568,-0.311,1.8821,-1.8474,4.0224,-4.1745
143.419996794,0.0102,0.0056,0.3568,-0.311,1.8821,-1.8474,4.0223,-4.1744
143.424996794,0.0102,0.0056,0.3569,-0.311,1.8821,-1.8474,4.0222,-4.1744
143.429996794,0.0102,0.0056,0.3569,-0.3111,1.8822,-1.8475,4.0221,-4.1744
143.434996793,0.0102,0.0056,0.357,-0.3111,1.8822,-1.8475,4.022,-4.1744
143.439996793,0.0102,0.0056,0.357,-0.3111,1.8822,-1.8475,4.0219,-4.1744
143.444996793,0.0102,0.0056,0.357,-0.3111,1.8822,-1.8475,4.0218,-4.1743
143.449996793,0.0102,0.0056,0.3571,-0.3111,1.8823,-1.8475,4.0217,-4.1743
143.454996793,0.0102,0.0056,0.3571,-0.3111,1.8823,-1.8475,4.0216,-4.1743
143.459996793,0.0103,0.0056,0.3572,-0.3111,1.8823,-1.8475,4.0215,-4.1743
143.464996793,0.0102,0.0056,0.3572,-0.3111,1.8824,-1.8475,4.0214,-4.1743
143.469996793,0.0102,0.0056,0.3572,-0.3111,1.8824,-1.8475,4.0213,-4.1742
143.474996793,0.0102,0.0056,0.3573,-0.3111,1.8824,-1.8475,4.0212,-4.1742
143.479996792,0.0102,0.0056,0.3573,-0.3111,1.8824,-1.8475,4.0211,-4.1742
143.484996792,0.0102,0.0056,0.3574,-0.3111,1.8825,-1.8475,4.021,-4.1742
143.489996792,0.0103,0.0056,0.3574,-0.3111,1.8825,-1.8475,4.0209,-4.1742
143.494996792,0.0102,0.0056,0.3575,-0.3111,1.8825,-1.8475,4.0208,-4.1742
143.499996792,0.0102,0.0056,0.3575,-0.3112,1.8825,-1.8475,4.0207,-4.1741
143.504996792,0.0103,0.0056,0.3575,-0.3112,1.8826,-1.8475,4.0206,-4.1742
143.509996792,0.0103,0.0056,0.3576,-0.3112,1.8826,-1.8475,4.0205,-4.1742
143.514996792,0.0102,0.0056,0.3576,-0.3112,1.8826,-1.8475,4.0205,-4.1741
143.519996792,0.0102,0.0056,0.3577,-0.3112,1.8826,-1.8475,4.0204,-4.1741
143.524996791,0.0102,0.0056,0.3577,-0.3112,1.8827,-1.8475,4.0203,-4.1741
143.529996791,0.0102,0.0056,0.3578,-0.3112,1.8827,-1.8476,4.0202,-4.1741
143.534996791,0.0102,0.0056,0.3578,-0.3112,1.8827,-1.8476,4.0201,-4.174
143.539996791,0.0102,0.0056,0.3578,-0.3112,1.8828,-1.8476,4.02,-4.174
143.544996791,0.0102,0.0056,0.3579,-0.3112,1.8828,-1.8476,4.0199,-4.174
143.549996791,0.0102,0.0056,0.3579,-0.3112,1.8828,-1.8476,4.0198,-4.174
143.554996791,0.0102,0.0056,0.358,-0.3112,1.8828,-1.8476,4.0197,-4.174
143.559996791,0.0102,0.0056,0.358,-0.3113,1.8829,-1.8476,4.0196,-4.1739
143.564996791,0.0103,0.0056,0.358,-0.3112,1.8829,-1.8476,4.0195,-4.174
143.56999679,0.0102,0.0056,0.3581,-0.3112,1.8829,-1.8476,4.0194,-4.174
143.57499679,0.0102,0.0056,0.3581,-0.3113,1.8829,-1.8476,4.0193,-4.1739
143.57999679,0.0103,0.0056,0.3582,-0.3112,1.883,-1.8476,4.0192,-4.1739
143.58499679,0.0102,0.0056,0.3582,-0.3113,1.883,-1.8476,4.0191,-4.1739
143.58999679,0.0102,0.0056,0.3583,-0.3113,1.883,-1.8476,4.019,-4.1739
143.59499679,0.0103,0.0056,0.3583,-0.3113,1.8831,-1.8476,4.0189,-4.1739
143.59999679,0.0102,0.0056,0.3583,-0.3113,1.8831,-1.8476,4.0188,-4.1739
143.60499679,0.0102,0.0056,0.3584,-0.3113,1.8831,-1.8476,4.0187,-4.1739
143.60999679,0.0103,0.0056,0.3584,-0.3113,1.8831,-1.8476,4.0186,-4.1739
143.614996789,0.0102,0.0056,0.3585,-0.3113,1.8832,-1.8476,4.0185,-4.1739
143.619996789,0.0102,0.0056,0.3585,-0.3113,1.8832,-1.8476,4.0184,-4.1739
143.624996789,0.0102,0.0056,0.3586,-0.3113,1.8832,-1.8476,4.0183,-4.1738
143.629996789,0.0103,0.0056,0.3586,-0.3113,1.8832,-1.8476,4.0182,-4.1739
143.634996789,0.0102,0.0056,0.3586,-0.3113,1.8833,-1.8476,4.0181,-4.1738
143.639996789,0.0102,0.0056,0.3587,-0.3113,1.8833,-1.8476,4.018,-4.1738
143.644996789,0.0103,0.0056,0.3587,-0.3113,1.8833,-1.8476,4.0179,-4.1738
143.649996789,0.0102,0.0056,0.3588,-0.3113,1.8833,-1.8476,4.0178,-4.1738
143.654996789,0.0102,0.0056,0.3588,-0.3113,1.8834,-1.8476,4.0177,-4.1738
143.659996788,0.0102,0.0056,0.3588,-0.3113,1.8834,-1.8476,4.0177,-4.1738
143.664996788,0.0102,0.0056,0.3589,-0.3113,1.8834,-1.8476,4.0175,-4.1737
143.669996788,0.0103,0.0056,0.3589,-0.3113,1.8835,-1.8476,4.0174,-4.1738
143.674996788,0.0102,0.0056,0.359,-0.3113,1.8835,-1.8476,4.0173,-4.1738
143.679996788,0.0102,0.0056,0.359,-0.3113,1.8835,-1.8476,4.0173,-4.1737
143.684996788,0.0103,0.0056,0.3591,-0.3113,1.8835,-1.8477,4.0171,-4.1737
143.689996788,0.0102,0.0056,0.3591,-0.3113,1.8836,-1.8477,4.017,-4.1737
143.694996788,0.0102,0.0056,0.3591,-0.3114,1.8836,-1.8477,4.017,-4.1737
143.699996788,0.0103,0.0056,0.3592,-0.3113,1.8836,-1.8477,4.0169,-4.1737
143.704996787,0.0102,0.0056,0.3592,-0.3113,1.8836,-1.8477,4.0168,-4.1737
143.709996787,0.0102,0.0056,0.3593,-0.3114,1.8837,-1.8477,4.0167,-4.1737
143.714996787,0.0102,0.0056,0.3593,-0.3114,1.8837,-1.8477,4.0166,-4.1737
143.719996787,0.0102,0.0056,0.3594,-0.3114,1.8837,-1.8477,4.0165,-4.1736
143.724996787,0.0102,0.0056,0.3594,-0.3114,1.8838,-1.8477,4.0164,-4.1736
143.729996787,0.0102,0.0056,0.3594,-0.3114,1.8838,-1.8477,4.0163,-4.1736
143.734996787,0.0103,0.0056,0.3595,-0.3114,1.8838,-1.8477,4.0162,-4.1736
143.739996787,0.0102,0.0056,0.3595,-0.3114,1.8838,-1.8477,4.0161,-4.1736
143.744996787,0.0102,0.0056,0.3596,-0.3114,1.8839,-1.8477,4.016,-4.1736
143.749996786,0.0103,0.0056,0.3596,-0.3114,1.8839,-1.8477,4.0159,-4.1736
143.754996786,0.0102,0.0056,0.3597,-0.3114,1.8839,-1.8477,4.0158,-4.1735
143.759996786,0.0103,0.0056,0.3597,-0.3114,1.8839,-1.8477,4.0157,-4.1736
143.764996786,0.0102,0.0056,0.3597,-0.3114,1.884,-1.8477,4.0156,-4.1736
143.769996786,0.0102,0.0056,0.3598,-0.3114,1.884,-1.8477,4.0155,-4.1735
143.774996786,0.0103,0.0056,0.3598,-0.3114,1.884,-1.8477,4.0154,-4.1735
143.779996786,0.0102,0.0056,0.3599,-0.3114,1.884,-1.8477,4.0153,-4.1735
143.784996786,0.0102,0.0056,0.3599,-0.3115,1.8841,-1.8477,4.0152,-4.1735
143.789996786,0.0103,0.0056,0.3599,-0.3114,1.8841,-1.8477,4.0151,-4.1735
143.794996785,0.0103,0.0056,0.36,-0.3115,1.8841,-1.8477,4.015,-4.1735
143.799996785,0.0102,0.0056,0.36,-0.3115,1.8842,-1.8477,4.0149,-4.1734
143.804996785,0.0102,0.0056,0.3601,-0.3115,1.8842,-1.8477,4.0148,-4.1734
143.809996785,0.0103,0.0056,0.3601,-0.3115,1.8842,-1.8477,4.0147,-4.1734
143.814996785,0.0102,0.0056,0.3601,-0.3115,1.8842,-1.8477,4.0146,-4.1734
143.819996785,0.0102,0.0056,0.3602,-0.3115,1.8843,-1.8478,4.0145,-4.1734
143.824996785,0.0102,0.0056,0.3602,-0.3115,1.8843,-1.8478,4.0144,-4.1734
143.829996785,0.0102,0.0056,0.3603,-0.3115,1.8843,-1.8478,4.0143,-4.1734
143.834996785,0.0102,0.0056,0.3603,-0.3115,1.8843,-1.8478,4.0143,-4.1733
143.839996784,0.0102,0.0056,0.3603,-0.3115,1.8844,-1.8478,4.0142,-4.1733
143.844996784,0.0102,0.0056,0.3604,-0.3115,1.8844,-1.8478,4.0141,-4.1733
143.849996784,0.0102,0.0056,0.3604,-0.3115,1.8844,-1.8478,4.014,-4.1733
143.854996784,0.0102,0.0056,0.3605,-0.3116,1.8844,-1.8478,4.0139,-4.1733
143.859996784,0.0103,0.0056,0.3605,-0.3115,1.8845,-1.8478,4.0138,-4.1733
143.864996784,0.0102,0.0056,0.3606,-0.3115,1.8845,-1.8478,4.0137,-4.1733
143.869996784,0.0102,0.0056,0.3606,-0.3116,1.8845,-1.8478,4.0136,-4.1732
143.874996784,0.0103,0.0056,0.3606,-0.3116,1.8845,-1.8478,4.0135,-4.1732
143.879996784,0.0103,0.0056,0.3607,-0.3116,1.8846,-1.8478,4.0134,-4.1732
143.884996783,0.0102,0.0056,0.3607,-0.3116,1.8846,-1.8478,4.0133,-4.1732
143.889996783,0.0102,0.0056,0.3608,-0.3116,1.8846,-1.8478,4.0132,-4.1732
143.894996783,0.0103,0.0056,0.3608,-0.3116,1.8847,-1.8478,4.0131,-4.1732
143.899996783,0.0102,0.0056,0.3609,-0.3116,1.8847,-1.8478,4.013,-4.1732
143.904996783,0.0102,0.0056,0.3609,-0.3116,1.8847,-1.8478,4.0129,-4.1731
143.909996783,0.0103,0.0056,0.3609,-0.3116,1.8847,-1.8478,4.0128,-4.1732
143.914996783,0.0103,0.0056,0.361,-0.3116,1.8848,-1.8478,4.0127,-4.1732
143.919996783,0.0102,0.0056,0.361,-0.3116,1.8848,-1.8478,4.0126,-4.1731
143.924996783,0.0102,0.0056,0.3611,-0.3116,1.8848,-1.8478,4.0125,-4.1731
143.929996782,0.0102,0.0056,0.3611,-0.3116,1.8848,-1.8478,4.0124,-4.1731
143.934996782,0.0102,0.0056,0.3611,-0.3116,1.8849,-1.8479,4.0123,-4.1731
143.939996782,0.0103,0.0056,0.3612,-0.3116,1.8849,-1.8479,4.0122,-4.1731
143.944996782,0.0102,0.0056,0.3612,-0.3116,1.8849,-1.8479,4.0121,-4.1731
143.949996782,0.0102,0.0056,0.3613,-0.3116,1.8849,-1.8479,4.0121,-4.173
143.954996782,0.0103,0.0056,0.3613,-0.3116,1.885,-1.8479,4.0119,-4.173
143.959996782,0.0102,0.0056,0.3614,-0.3116,1.885,-1.8479,4.0119,-4.173
143.96499678200001,0.0102,0.0056,0.3614,-0.3117,1.885,-1.8479,4.0118,-4.173
143.969996782,0.0103,0.0056,0.3614,-0.3117,1.8851,-1.8479,4.0116,-4.173
143.974996781,0.0102,0.0056,0.3615,-0.3117,1.8851,-1.8479,4.0116,-4.173
143.979996781,0.0102,0.0056,0.3615,-0.3117,1.8851,-1.8479,4.0114,-4.173
143.984996781,0.0102,0.0056,0.3616,-0.3117,1.8851,-1.8479,4.0114,-4.1729
143.989996781,0.0102,0.0056,0.3616,-0.3117,1.8852,-1.8479,4.0113,-4.1729
143.994996781,0.0103,0.0056,0.3616,-0.3117,1.8852,-1.8479,4.0112,-4.1729
143.999996781,0.0102,0.0056,0.3617,-0.3117,1.8852,-1.8479,4.0111,-4.1729
144.004996781,0.0102,0.0056,0.3617,-0.3117,1.8852,-1.8479,4.011,-4.1728
144.009996781,0.0103,0.0056,0.3618,-0.3117,1.8853,-1.8479,4.0109,-4.1728
144.014996781,0.0102,0.0056,0.3618,-0.3117,1.8853,-1.8479,4.0108,-4.1728
144.01999678,0.0103,0.0056,0.3619,-0.3117,1.8853,-1.8479,4.0107,-4.1728
144.02499678,0.0102,0.0056,0.3619,-0.3117,1.8853,-1.8479,4.0106,-4.1728
144.02999678,0.0102,0.0056,0.3619,-0.3118,1.8854,-1.8479,4.0105,-4.1728
144.03499678,0.0102,0.0056,0.362,-0.3118,1.8854,-1.8479,4.0104,-4.1728
144.03999678,0.0102,0.0056,0.362,-0.3118,1.8854,-1.8479,4.0103,-4.1727
144.04499678,0.0102,0.0056,0.3621,-0.3118,1.8855,-1.848,4.0102,-4.1727
