time_sec,hip_L_Joint,hip_R_Joint,thigh_L_Joint,thigh_R_Joint,knee_L_Joint,knee_R_Joint,wheel_L_Joint,wheel_R_Joint
86.564998065,0.009,0.0043,1.1819,-1.1625,2.0868,-2.0859,1.7541,-1.8208
86.569998065,0.009,0.0044,1.1814,-1.162,2.0869,-2.086,1.7559,-1.8225
86.574998064,0.009,0.0043,1.1808,-1.1615,2.0871,-2.0861,1.7577,-1.8242
86.579998064,0.009,0.0044,1.1803,-1.161,2.0872,-2.0862,1.7595,-1.826
86.584998064,0.009,0.0043,1.1797,-1.1605,2.0873,-2.0863,1.7615,-1.8278
86.589998064,0.009,0.0044,1.1791,-1.1599,2.0874,-2.0864,1.7635,-1.8298
86.594998064,0.009,0.0043,1.1786,-1.1593,2.0875,-2.0865,1.7656,-1.8318
86.599998064,0.009,0.0044,1.1779,-1.1587,2.0876,-2.0866,1.7678,-1.8339
86.604998064,0.009,0.0043,1.1773,-1.158,2.0878,-2.0867,1.77,-1.8361
86.609998064,0.009,0.0044,1.1766,-1.1574,2.0879,-2.0869,1.7723,-1.8384
86.614998064,0.009,0.0043,1.1759,-1.1566,2.088,-2.087,1.7747,-1.8408
86.619998063,0.009,0.0044,1.1752,-1.1559,2.0882,-2.0871,1.7772,-1.8433
86.624998063,0.009,0.0043,1.1745,-1.1552,2.0883,-2.0872,1.7797,-1.8458
86.629998063,0.009,0.0044,1.1737,-1.1544,2.0885,-2.0873,1.7824,-1.8484
86.634998063,0.009,0.0043,1.1729,-1.1536,2.0886,-2.0875,1.7851,-1.8511
86.639998063,0.009,0.0044,1.1721,-1.1528,2.0888,-2.0876,1.7879,-1.8539
86.644998063,0.009,0.0043,1.1713,-1.1519,2.0889,-2.0877,1.7907,-1.8567
86.649998063,0.009,0.0044,1.1704,-1.1511,2.0891,-2.0879,1.7937,-1.8597
86.654998063,0.009,0.0043,1.1695,-1.1502,2.0893,-2.088,1.7967,-1.8627
86.659998062,0.009,0.0044,1.1686,-1.1493,2.0894,-2.0882,1.7998,-1.8658
86.664998062,0.009,0.0043,1.1677,-1.1483,2.0896,-2.0883,1.8029,-1.869
86.669998062,0.009,0.0044,1.1667,-1.1473,2.0898,-2.0885,1.8062,-1.8723
86.674998062,0.009,0.0043,1.1658,-1.1463,2.09,-2.0886,1.8095,-1.8756
86.679998062,0.009,0.0044,1.1648,-1.1453,2.0901,-2.0888,1.8129,-1.879
86.684998062,0.009,0.0043,1.1638,-1.1443,2.0903,-2.0889,1.8163,-1.8826
86.689998062,0.009,0.0044,1.1627,-1.1432,2.0905,-2.0891,1.8199,-1.8862
86.694998062,0.009,0.0043,1.1616,-1.1421,2.0907,-2.0893,1.8235,-1.8898
86.699998062,0.009,0.0044,1.1605,-1.141,2.0909,-2.0895,1.8272,-1.8936
86.704998061,0.009,0.0043,1.1594,-1.1398,2.0911,-2.0896,1.831,-1.8974
86.709998061,0.009,0.0044,1.1583,-1.1386,2.0913,-2.0898,1.8348,-1.9013
86.714998061,0.009,0.0043,1.1571,-1.1374,2.0915,-2.0899,1.8387,-1.9053
86.719998061,0.009,0.0044,1.1559,-1.1362,2.0916,-2.0901,1.8427,-1.9094
86.724998061,0.009,0.0043,1.1547,-1.1349,2.0919,-2.0903,1.8468,-1.9136
86.729998061,0.009,0.0044,1.1535,-1.1337,2.092,-2.0905,1.851,-1.9178
86.734998061,0.009,0.0043,1.1523,-1.1323,2.0923,-2.0906,1.8552,-1.9222
86.739998061,0.009,0.0044,1.151,-1.131,2.0925,-2.0908,1.8595,-1.9266
86.744998061,0.009,0.0043,1.1497,-1.1297,2.0927,-2.091,1.8639,-1.9311
86.74999806,0.009,0.0044,1.1483,-1.1283,2.0929,-2.0912,1.8684,-1.9356
86.75499806,0.009,0.0043,1.147,-1.1269,2.0931,-2.0914,1.8729,-1.9403
86.75999806,0.009,0.0044,1.1456,-1.1254,2.0933,-2.0916,1.8776,-1.945
86.76499806,0.009,0.0043,1.1442,-1.124,2.0935,-2.0917,1.8823,-1.9498
86.76999806,0.009,0.0044,1.1427,-1.1225,2.0937,-2.0919,1.8871,-1.9547
86.77499806,0.009,0.0043,1.1413,-1.1209,2.0939,-2.0921,1.8919,-1.9597
86.77999806,0.009,0.0044,1.1398,-1.1194,2.0941,-2.0923,1.8968,-1.9648
86.78499806,0.009,0.0043,1.1383,-1.1178,2.0943,-2.0924,1.9018,-1.9699
86.78999806,0.009,0.0044,1.1367,-1.1162,2.0946,-2.0926,1.9069,-1.9752
86.794998059,0.009,0.0043,1.1352,-1.1146,2.0948,-2.0928,1.9121,-1.9805
86.799998059,0.009,0.0044,1.1336,-1.1129,2.095,-2.093,1.9174,-1.9859
86.804998059,0.009,0.0043,1.1319,-1.1112,2.0952,-2.0932,1.9227,-1.9913
86.809998059,0.009,0.0044,1.1303,-1.1095,2.0954,-2.0934,1.9281,-1.9969
86.814998059,0.009,0.0043,1.1286,-1.1078,2.0956,-2.0935,1.9335,-2.0025
86.819998059,0.009,0.0044,1.1269,-1.106,2.0958,-2.0937,1.9391,-2.0082
86.824998059,0.009,0.0043,1.1252,-1.1042,2.096,-2.0939,1.9447,-2.014
86.829998059,0.009,0.0044,1.1235,-1.1024,2.0962,-2.0941,1.9505,-2.0199
86.834998059,0.009,0.0043,1.1217,-1.1005,2.0965,-2.0942,1.9563,-2.0259
86.839998058,0.009,0.0044,1.1199,-1.0986,2.0967,-2.0944,1.9621,-2.0319
86.844998058,0.009,0.0043,1.118,-1.0967,2.0969,-2.0945,1.9681,-2.0381
86.849998058,0.009,0.0044,1.1162,-1.0948,2.0971,-2.0947,1.9741,-2.0443
86.854998058,0.009,0.0043,1.1143,-1.0928,2.0973,-2.0949,1.9802,-2.0506
86.859998058,0.009,0.0044,1.1124,-1.0908,2.0975,-2.095,1.9864,-2.057
86.864998058,0.009,0.0043,1.1104,-1.0887,2.0977,-2.0952,1.9927,-2.0634
86.869998058,0.009,0.0044,1.1085,-1.0867,2.0979,-2.0953,1.9991,-2.07
86.874998058,0.009,0.0043,1.1065,-1.0846,2.0981,-2.0955,2.0055,-2.0766
86.879998058,0.009,0.0044,1.1044,-1.0825,2.0982,-2.0956,2.012,-2.0833
86.884998057,0.009,0.0043,1.1024,-1.0803,2.0984,-2.0958,2.0186,-2.0901
86.889998057,0.009,0.0044,1.1003,-1.0781,2.0986,-2.0959,2.0253,-2.097
86.894998057,0.009,0.0043,1.0982,-1.0759,2.0988,-2.096,2.032,-2.104
86.899998057,0.009,0.0044,1.096,-1.0737,2.099,-2.0962,2.0389,-2.111
86.904998057,0.009,0.0043,1.0938,-1.0714,2.0992,-2.0963,2.0458,-2.1182
86.909998057,0.009,0.0044,1.0916,-1.0691,2.0993,-2.0964,2.0528,-2.1254
86.914998057,0.009,0.0043,1.0894,-1.0667,2.0995,-2.0965,2.0599,-2.1327
86.919998057,0.009,0.0044,1.0871,-1.0644,2.0996,-2.0966,2.067,-2.1401
86.924998057,0.009,0.0043,1.0848,-1.0619,2.0998,-2.0967,2.0743,-2.1476
86.929998056,0.009,0.0044,1.0825,-1.0595,2.1,-2.0968,2.0816,-2.1551
86.934998056,0.009,0.0043,1.0801,-1.057,2.1001,-2.0969,2.089,-2.1627
86.939998056,0.009,0.0044,1.0777,-1.0546,2.1002,-2.097,2.0965,-2.1705
86.944998056,0.009,0.0043,1.0753,-1.052,2.1004,-2.0971,2.104,-2.1783
86.949998056,0.009,0.0044,1.0729,-1.0495,2.1005,-2.0972,2.1117,-2.1861
86.954998056,0.009,0.0043,1.0704,-1.0468,2.1006,-2.0972,2.1194,-2.1941
86.959998056,0.009,0.0044,1.0679,-1.0442,2.1008,-2.0973,2.1272,-2.2022
86.964998056,0.009,0.0043,1.0653,-1.0415,2.1009,-2.0973,2.1351,-2.2103
86.969998056,0.009,0.0044,1.0627,-1.0389,2.101,-2.0974,2.1431,-2.2185
86.974998055,0.009,0.0043,1.0602,-1.0361,2.1011,-2.0974,2.1511,-2.2268
86.979998055,0.009,0.0044,1.0575,-1.0334,2.1012,-2.0974,2.1593,-2.2352
86.984998055,0.009,0.0043,1.0548,-1.0306,2.1013,-2.0974,2.1675,-2.2437
86.989998055,0.009,0.0044,1.0521,-1.0278,2.1013,-2.0975,2.1758,-2.2523
86.994998055,0.009,0.0043,1.0494,-1.0249,2.1014,-2.0974,2.1842,-2.2609
86.999998055,0.009,0.0044,1.0466,-1.022,2.1015,-2.0974,2.1926,-2.2696
87.004998055,0.009,0.0043,1.0438,-1.019,2.1015,-2.0974,2.2012,-2.2785
87.009998055,0.009,0.0044,1.041,-1.0161,2.1016,-2.0974,2.2098,-2.2873
87.014998055,0.009,0.0044,1.0381,-1.0131,2.1016,-2.0973,2.2185,-2.2963
87.019998054,0.009,0.0044,1.0352,-1.0101,2.1016,-2.0973,2.2273,-2.3054
87.024998054,0.009,0.0044,1.0323,-1.007,2.1016,-2.0972,2.2362,-2.3145
87.029998054,0.009,0.0044,1.0293,-1.0039,2.1016,-2.0971,2.2452,-2.3237
87.034998054,0.009,0.0044,1.0263,-1.0007,2.1016,-2.097,2.2542,-2.333
87.039998054,0.009,0.0044,1.0232,-0.9976,2.1016,-2.097,2.2633,-2.3424
87.044998054,0.009,0.0044,1.0202,-0.9944,2.1016,-2.0968,2.2725,-2.3518
87.049998054,0.009,0.0044,1.0171,-0.9912,2.1015,-2.0967,2.2818,-2.3613
87.054998054,0.009,0.0044,1.0139,-0.9879,2.1015,-2.0966,2.2912,-2.3709
87.059998054,0.009,0.0044,1.0107,-0.9846,2.1014,-2.0964,2.3006,-2.3805
87.064998053,0.009,0.0044,1.0075,-0.9813,2.1014,-2.0963,2.3101,-2.3902
87.069998053,0.009,0.0044,1.0043,-0.978,2.1013,-2.0961,2.3197,-2.4
87.074998053,0.009,0.0044,1.001,-0.9746,2.1012,-2.0959,2.3294,-2.4098
87.079998053,0.009,0.0044,0.9977,-0.9712,2.1011,-2.0957,2.3391,-2.4198
87.084998053,0.009,0.0044,0.9944,-0.9677,2.1009,-2.0955,2.3489,-2.4297
87.089998053,0.009,0.0044,0.991,-0.9643,2.1008,-2.0952,2.3588,-2.4398
87.094998053,0.009,0.0044,0.9876,-0.9608,2.1007,-2.095,2.3687,-2.4499
87.099998053,0.009,0.0044,0.9842,-0.9572,2.1005,-2.0947,2.3787,-2.46
87.104998053,0.009,0.0044,0.9807,-0.9537,2.1003,-2.0944,2.3888,-2.4702
87.109998052,0.009,0.0044,0.9772,-0.9501,2.1001,-2.0942,2.3989,-2.4805
87.114998052,0.009,0.0044,0.9737,-0.9465,2.0999,-2.0938,2.4091,-2.4908
87.119998052,0.009,0.0044,0.9702,-0.9429,2.0997,-2.0935,2.4194,-2.5012
87.124998052,0.009,0.0044,0.9666,-0.9392,2.0995,-2.0932,2.4297,-2.5116
87.129998052,0.009,0.0044,0.963,-0.9355,2.0992,-2.0928,2.4401,-2.5221
87.134998052,0.009,0.0044,0.9594,-0.9318,2.0989,-2.0924,2.4505,-2.5326
87.139998052,0.009,0.0044,0.9557,-0.9281,2.0986,-2.092,2.461,-2.5432
87.144998052,0.009,0.0044,0.952,-0.9243,2.0983,-2.0916,2.4715,-2.5539
87.149998052,0.009,0.0044,0.9483,-0.9205,2.098,-2.0912,2.4821,-2.5645
87.154998051,0.009,0.0044,0.9446,-0.9167,2.0977,-2.0908,2.4928,-2.5752
87.159998051,0.009,0.0044,0.9408,-0.9129,2.0973,-2.0903,2.5035,-2.586
87.164998051,0.009,0.0044,0.937,-0.909,2.097,-2.0898,2.5143,-2.5968
87.169998051,0.009,0.0044,0.9332,-0.9051,2.0966,-2.0893,2.5251,-2.6077
87.174998051,0.009,0.0044,0.9294,-0.9012,2.0962,-2.0888,2.5359,-2.6185
87.179998051,0.009,0.0044,0.9255,-0.8973,2.0958,-2.0883,2.5468,-2.6295
87.184998051,0.009,0.0044,0.9216,-0.8933,2.0953,-2.0877,2.5577,-2.6404
87.189998051,0.009,0.0044,0.9177,-0.8894,2.0949,-2.0872,2.5687,-2.6514
87.194998051,0.009,0.0044,0.9138,-0.8854,2.0944,-2.0866,2.5797,-2.6624
87.19999805,0.009,0.0044,0.9098,-0.8814,2.0939,-2.086,2.5908,-2.6735
87.20499805,0.009,0.0044,0.9058,-0.8774,2.0934,-2.0854,2.6019,-2.6846
87.20999805,0.009,0.0044,0.9018,-0.8733,2.0929,-2.0847,2.613,-2.6957
87.21499805,0.009,0.0044,0.8978,-0.8693,2.0923,-2.084,2.6242,-2.7068
87.21999805,0.009,0.0044,0.8937,-0.8652,2.0917,-2.0834,2.6354,-2.718
87.22499805,0.009,0.0044,0.8897,-0.8611,2.0912,-2.0827,2.6466,-2.7292
87.22999805,0.009,0.0044,0.8856,-0.857,2.0905,-2.082,2.6579,-2.7404
87.23499805,0.009,0.0044,0.8815,-0.8528,2.0899,-2.0812,2.6692,-2.7517
87.23999805,0.009,0.0044,0.8773,-0.8487,2.0893,-2.0805,2.6805,-2.7629
87.244998049,0.009,0.0044,0.8732,-0.8445,2.0886,-2.0797,2.6918,-2.7742
87.249998049,0.009,0.0044,0.869,-0.8404,2.0879,-2.0789,2.7032,-2.7855
87.254998049,0.009,0.0044,0.8649,-0.8362,2.0872,-2.0781,2.7146,-2.7968
87.259998049,0.009,0.0044,0.8607,-0.832,2.0865,-2.0773,2.726,-2.8081
87.264998049,0.009,0.0044,0.8564,-0.8278,2.0858,-2.0764,2.7375,-2.8194
87.269998049,0.009,0.0044,0.8522,-0.8235,2.085,-2.0755,2.7489,-2.8308
87.274998049,0.009,0.0044,0.848,-0.8193,2.0842,-2.0746,2.7604,-2.8421
87.279998049,0.009,0.0044,0.8437,-0.815,2.0834,-2.0737,2.7719,-2.8535
87.284998049,0.009,0.0044,0.8395,-0.8108,2.0826,-2.0728,2.7834,-2.8649
87.289998048,0.009,0.0044,0.8352,-0.8065,2.0818,-2.0718,2.7949,-2.8763
87.294998048,0.009,0.0044,0.8309,-0.8022,2.0809,-2.0709,2.8064,-2.8876
87.299998048,0.009,0.0044,0.8266,-0.7979,2.08,-2.0699,2.8179,-2.899
87.304998048,0.009,0.0044,0.8223,-0.7936,2.0791,-2.0689,2.8295,-2.9104
87.309998048,0.009,0.0044,0.8179,-0.7893,2.0782,-2.0679,2.841,-2.9218
87.314998048,0.009,0.0044,0.8136,-0.785,2.0773,-2.0668,2.8526,-2.9332
87.319998048,0.009,0.0044,0.8092,-0.7807,2.0763,-2.0658,2.8641,-2.9445
87.324998048,0.009,0.0044,0.8049,-0.7764,2.0753,-2.0647,2.8757,-2.9559
87.329998048,0.009,0.0044,0.8005,-0.772,2.0743,-2.0636,2.8872,-2.9673
87.334998047,0.009,0.0044,0.7962,-0.7677,2.0733,-2.0624,2.8988,-2.9786
87.339998047,0.009,0.0044,0.7917,-0.7634,2.0723,-2.0613,2.9103,-2.9899
87.344998047,0.009,0.0044,0.7874,-0.759,2.0712,-2.0601,2.9219,-3.0013
87.349998047,0.009,0.0044,0.783,-0.7547,2.0701,-2.059,2.9334,-3.0126
87.354998047,0.009,0.0044,0.7786,-0.7503,2.0691,-2.0578,2.945,-3.0239
87.359998047,0.009,0.0044,0.7742,-0.746,2.0679,-2.0566,2.9565,-3.0352
87.364998047,0.009,0.0044,0.7698,-0.7416,2.0668,-2.0553,2.968,-3.0465
87.369998047,0.009,0.0044,0.7654,-0.7373,2.0656,-2.0541,2.9795,-3.0577
87.374998047,0.009,0.0044,0.761,-0.7329,2.0645,-2.0528,2.991,-3.069
87.379998046,0.009,0.0044,0.7565,-0.7286,2.0633,-2.0516,3.0025,-3.0802
87.384998046,0.009,0.0044,0.7521,-0.7243,2.0621,-2.0503,3.0139,-3.0914
87.389998046,0.009,0.0044,0.7477,-0.7199,2.0609,-2.049,3.0254,-3.1026
87.394998046,0.009,0.0044,0.7433,-0.7156,2.0596,-2.0476,3.0368,-3.1137
87.399998046,0.009,0.0044,0.7389,-0.7112,2.0584,-2.0463,3.0482,-3.1248
87.404998046,0.009,0.0044,0.7345,-0.7069,2.0571,-2.0449,3.0596,-3.1359
87.409998046,0.009,0.0044,0.73,-0.7032,2.0558,-2.0438,3.071,-3.1454
87.414998046,0.009,0.0044,0.7256,-0.7,2.0545,-2.0427,3.0823,-3.1536
87.419998046,0.009,0.0044,0.7212,-0.6972,2.0531,-2.0418,3.0936,-3.1607
87.424998045,0.009,0.0044,0.7168,-0.695,2.0518,-2.0411,3.1049,-3.1663
87.429998045,0.009,0.0044,0.7124,-0.6933,2.0504,-2.0406,3.1162,-3.1707
87.434998045,0.009,0.0044,0.708,-0.692,2.0491,-2.0401,3.1274,-3.174
87.439998045,0.009,0.0044,0.7036,-0.6911,2.0477,-2.0398,3.1386,-3.1763
87.444998045,0.009,0.0044,0.6992,-0.6906,2.0463,-2.0396,3.1498,-3.1776
87.449998045,0.009,0.0044,0.6948,-0.6904,2.0448,-2.0396,3.1609,-3.178
87.454998045,0.009,0.0044,0.6905,-0.6904,2.0434,-2.0396,3.172,-3.1778
87.459998045,0.009,0.0044,0.6861,-0.6908,2.0419,-2.0397,3.1831,-3.177
87.464998045,0.009,0.0044,0.6817,-0.6914,2.0405,-2.0399,3.1941,-3.1756
87.469998044,0.009,0.0044,0.6774,-0.6921,2.039,-2.0401,3.2051,-3.1737
87.474998044,0.009,0.0044,0.6731,-0.6932,2.0375,-2.0405,3.2161,-3.1708
87.479998044,0.009,0.0044,0.6687,-0.6946,2.036,-2.041,3.227,-3.1672
87.484998044,0.009,0.0044,0.6644,-0.6963,2.0344,-2.0415,3.2378,-3.163
87.489998044,0.009,0.0044,0.6601,-0.6982,2.0329,-2.0421,3.2487,-3.1582
87.494998044,0.009,0.0044,0.6558,-0.7004,2.0314,-2.0429,3.2594,-3.1526
87.499998044,0.009,0.0044,0.6515,-0.7028,2.0298,-2.0436,3.2702,-3.1464
87.504998044,0.009,0.0044,0.6472,-0.7055,2.0282,-2.0445,3.2809,-3.1396
87.509998043,0.009,0.0044,0.643,-0.7084,2.0266,-2.0454,3.2915,-3.1321
87.514998043,0.009,0.0044,0.6387,-0.7116,2.025,-2.0464,3.3021,-3.124
87.519998043,0.009,0.0044,0.6345,-0.7149,2.0234,-2.0474,3.3126,-3.1154
87.524998043,0.009,0.0044,0.6303,-0.7185,2.0218,-2.0485,3.3231,-3.1062
87.529998043,0.009,0.0044,0.6261,-0.7223,2.0202,-2.0497,3.3336,-3.0965
87.534998043,0.009,0.0044,0.6219,-0.7261,2.0185,-2.0508,3.3439,-3.0865
87.539998043,0.009,0.0044,0.6178,-0.7301,2.0169,-2.052,3.3543,-3.0764
87.544998043,0.009,0.0044,0.6136,-0.7343,2.0152,-2.0532,3.3645,-3.0656
87.549998043,0.009,0.0044,0.6095,-0.7387,2.0136,-2.0545,3.3748,-3.0541
87.554998042,0.009,0.0044,0.6054,-0.7433,2.0119,-2.0558,3.3849,-3.0423
87.559998042,0.009,0.0044,0.6013,-0.7481,2.0102,-2.0572,3.395,-3.0296
87.564998042,0.009,0.0044,0.5972,-0.7533,2.0085,-2.0586,3.4051,-3.0162
87.569998042,0.009,0.0044,0.5932,-0.7586,2.0068,-2.06,3.415,-3.0023
87.574998042,0.009,0.0044,0.5891,-0.7643,2.0051,-2.0616,3.4249,-2.9874
87.579998042,0.009,0.0044,0.5851,-0.7703,2.0034,-2.0631,3.4348,-2.9718
87.584998042,0.009,0.0044,0.5811,-0.7765,2.0017,-2.0647,3.4446,-2.9557
87.589998042,0.009,0.0044,0.5771,-0.7827,2.0,-2.0662,3.4543,-2.9392
87.594998042,0.009,0.0044,0.5732,-0.7892,1.9983,-2.0678,3.464,-2.9222
87.599998041,0.009,0.0044,0.5692,-0.7958,1.9965,-2.0694,3.4736,-2.9048
87.604998041,0.009,0.0044,0.5654,-0.8024,1.9948,-2.0709,3.4831,-2.8872
87.609998041,0.009,0.0044,0.5615,-0.8091,1.9931,-2.0724,3.4926,-2.8693
87.614998041,0.009,0.0044,0.5576,-0.8159,1.9913,-2.0739,3.502,-2.8512
87.619998041,0.009,0.0044,0.5538,-0.8226,1.9896,-2.0753,3.5113,-2.8332
87.624998041,0.0091,0.0044,0.55,-0.8295,1.9879,-2.0767,3.5206,-2.8147
87.629998041,0.009,0.0044,0.5462,-0.8364,1.9861,-2.0781,3.5297,-2.7961
87.634998041,0.009,0.0044,0.5424,-0.8434,1.9844,-2.0795,3.5389,-2.7773
87.639998041,0.009,0.0044,0.5387,-0.8503,1.9826,-2.0807,3.5479,-2.7587
87.64499804,0.009,0.0044,0.535,-0.8572,1.9809,-2.082,3.5569,-2.7399
87.64999804,0.0091,0.0044,0.5313,-0.8641,1.9791,-2.0832,3.5658,-2.721
87.65499804,0.009,0.0044,0.5277,-0.871,1.9774,-2.0843,3.5746,-2.7022
87.65999804,0.009,0.0044,0.524,-0.8779,1.9756,-2.0854,3.5833,-2.6832
87.66499804,0.0091,0.0044,0.5204,-0.8847,1.9739,-2.0865,3.592,-2.6644
87.66999804,0.0091,0.0044,0.5169,-0.8915,1.9721,-2.0875,3.6006,-2.6457
87.67499804,0.009,0.0044,0.5134,-0.8982,1.9704,-2.0884,3.6091,-2.627
87.67999804,0.009,0.0044,0.5098,-0.9049,1.9687,-2.0893,3.6176,-2.6083
87.68499804,0.0091,0.0044,0.5063,-0.9115,1.9669,-2.0901,3.6259,-2.59
87.689998039,0.009,0.0044,0.5029,-0.9179,1.9652,-2.0909,3.6342,-2.5719
87.694998039,0.0091,0.0044,0.4995,-0.9243,1.9635,-2.0916,3.6424,-2.5538
87.699998039,0.009,0.0044,0.4961,-0.9307,1.9618,-2.0923,3.6505,-2.5358
87.704998039,0.0091,0.0044,0.4927,-0.937,1.96,-2.0929,3.6586,-2.518
87.709998039,0.009,0.0044,0.4894,-0.9433,1.9583,-2.0935,3.6665,-2.5
87.714998039,0.009,0.0044,0.4861,-0.9496,1.9566,-2.0941,3.6744,-2.482
87.719998039,0.009,0.0044,0.4828,-0.9558,1.9549,-2.0946,3.6822,-2.4641
87.724998039,0.0091,0.0044,0.4796,-0.962,1.9532,-2.0951,3.69,-2.4463
87.729998039,0.009,0.0044,0.4764,-0.9681,1.9516,-2.0955,3.6976,-2.4285
87.734998038,0.009,0.0044,0.4732,-0.9742,1.9499,-2.0958,3.7052,-2.411
87.739998038,0.0091,0.0044,0.4701,-0.98,1.9482,-2.0962,3.7126,-2.3939
87.744998038,0.009,0.0044,0.467,-0.9858,1.9465,-2.0964,3.72,-2.377
87.749998038,0.0091,0.0044,0.4639,-0.9914,1.9449,-2.0967,3.7273,-2.3605
87.754998038,0.0091,0.0044,0.4608,-0.9968,1.9432,-2.0969,3.7346,-2.3445
87.759998038,0.009,0.0044,0.4578,-1.0021,1.9416,-2.0971,3.7417,-2.3288
87.764998038,0.0091,0.0044,0.4548,-1.0072,1.94,-2.0972,3.7488,-2.3137
87.769998038,0.0091,0.0044,0.4519,-1.0121,1.9383,-2.0973,3.7557,-2.299
87.774998038,0.009,0.0044,0.449,-1.0169,1.9368,-2.0974,3.7626,-2.2849
87.779998037,0.0091,0.0044,0.4461,-1.0214,1.9351,-2.0974,3.7694,-2.2712
87.784998037,0.009,0.0044,0.4433,-1.0258,1.9336,-2.0974,3.7761,-2.258
87.789998037,0.009,0.0044,0.4405,-1.03,1.932,-2.0974,3.7828,-2.2454
87.794998037,0.0091,0.0044,0.4377,-1.034,1.9304,-2.0974,3.7893,-2.2332
87.799998037,0.009,0.0044,0.435,-1.0378,1.9289,-2.0974,3.7958,-2.2216
87.804998037,0.009,0.0044,0.4323,-1.0415,1.9274,-2.0973,3.8021,-2.2104
87.809998037,0.0091,0.0044,0.4296,-1.045,1.9258,-2.0973,3.8084,-2.1997
87.814998037,0.009,0.0044,0.427,-1.0483,1.9243,-2.0972,3.8146,-2.1895
87.819998037,0.0091,0.0044,0.4244,-1.0515,1.9228,-2.0971,3.8207,-2.1797
87.824998036,0.009,0.0044,0.4218,-1.0545,1.9213,-2.097,3.8267,-2.1704
87.829998036,0.0091,0.0044,0.4193,-1.0574,1.9199,-2.0969,3.8327,-2.1614
87.834998036,0.009,0.0044,0.4168,-1.0602,1.9184,-2.0968,3.8385,-2.153
87.839998036,0.0091,0.0044,0.4143,-1.0628,1.917,-2.0967,3.8443,-2.1449
87.844998036,0.009,0.0044,0.4119,-1.0653,1.9156,-2.0966,3.8499,-2.1372
87.849998036,0.0091,0.0044,0.4095,-1.0676,1.9142,-2.0965,3.8555,-2.1298
87.854998036,0.009,0.0044,0.4072,-1.0698,1.9128,-2.0964,3.861,-2.1229
87.859998036,0.0091,0.0044,0.4049,-1.072,1.9114,-2.0963,3.8664,-2.1163
87.864998036,0.009,0.0044,0.4026,-1.074,1.9101,-2.0961,3.8718,-2.1099
87.869998035,0.0091,0.0044,0.4004,-1.0759,1.9087,-2.096,3.877,-2.104
87.874998035,0.009,0.0044,0.3982,-1.0777,1.9074,-2.0959,3.8821,-2.0983
87.879998035,0.0091,0.0044,0.396,-1.0794,1.9061,-2.0958,3.8872,-2.0928
87.884998035,0.009,0.0044,0.3939,-1.081,1.9048,-2.0957,3.8922,-2.0877
87.889998035,0.0091,0.0044,0.3918,-1.0826,1.9035,-2.0956,3.897,-2.0829
87.894998035,0.009,0.0044,0.3897,-1.084,1.9023,-2.0955,3.9018,-2.0783
87.899998035,0.0091,0.0044,0.3877,-1.0854,1.901,-2.0954,3.9065,-2.0739
87.904998035,0.009,0.0044,0.3857,-1.0867,1.8998,-2.0953,3.9111,-2.0698
87.909998035,0.0091,0.0044,0.3838,-1.088,1.8986,-2.0952,3.9157,-2.0658
87.914998034,0.009,0.0044,0.3819,-1.0891,1.8975,-2.0952,3.9201,-2.0621
87.919998034,0.0091,0.0044,0.38,-1.0903,1.8963,-2.0951,3.9245,-2.0585
87.924998034,0.009,0.0044,0.3782,-1.0913,1.8952,-2.095,3.9287,-2.0552
87.929998034,0.0091,0.0044,0.3764,-1.0923,1.894,-2.0949,3.9329,-2.052
87.934998034,0.009,0.0044,0.3746,-1.0933,1.893,-2.0948,3.937,-2.049
87.939998034,0.0091,0.0044,0.3729,-1.0942,1.8919,-2.0948,3.941,-2.0461
87.944998034,0.009,0.0044,0.3712,-1.095,1.8908,-2.0947,3.9449,-2.0434
87.949998034,0.0091,0.0044,0.3695,-1.0959,1.8898,-2.0946,3.9487,-2.0407
87.954998034,0.009,0.0044,0.3679,-1.0966,1.8888,-2.0946,3.9525,-2.0383
87.959998033,0.0091,0.0044,0.3664,-1.0974,1.8878,-2.0945,3.9561,-2.036
87.964998033,0.009,0.0044,0.3648,-1.098,1.8868,-2.0944,3.9597,-2.0338
87.969998033,0.0091,0.0044,0.3633,-1.0987,1.8858,-2.0944,3.9632,-2.0317
87.974998033,0.009,0.0044,0.3619,-1.0993,1.8849,-2.0943,3.9666,-2.0297
87.979998033,0.0091,0.0044,0.3604,-1.0999,1.884,-2.0943,3.9699,-2.0277
87.984998033,0.009,0.0044,0.359,-1.1005,1.8831,-2.0942,3.9731,-2.026
87.989998033,0.0091,0.0044,0.3577,-1.101,1.8822,-2.0942,3.9762,-2.0242
87.994998033,0.009,0.0044,0.3564,-1.1015,1.8814,-2.0941,3.9793,-2.0226
87.999998033,0.0091,0.0044,0.3551,-1.102,1.8806,-2.0941,3.9822,-2.021
88.004998032,0.009,0.0044,0.3538,-1.1024,1.8798,-2.094,3.9851,-2.0196
88.009998032,0.0091,0.0044,0.3526,-1.1029,1.879,-2.094,3.9879,-2.0181
88.014998032,0.009,0.0044,0.3515,-1.1033,1.8782,-2.0939,3.9906,-2.0168
88.019998032,0.0091,0.0044,0.3503,-1.1037,1.8775,-2.0939,3.9932,-2.0155
88.024998032,0.009,0.0044,0.3492,-1.1041,1.8768,-2.0939,3.9958,-2.0141
