time_sec,hip_L_Joint,hip_R_Joint,thigh_L_Joint,thigh_R_Joint,knee_L_Joint,knee_R_Joint,wheel_L_Joint,wheel_R_Joint
191.579995717,-0.0006,0.0441,1.1983,-0.5238,1.8413,-1.7985,5.6945,-9.2971
191.584995717,-0.0006,0.0441,1.195,-0.5241,1.8432,-1.7986,5.7148,-9.2961
191.589995717,-0.0006,0.0441,1.1916,-0.5245,1.8452,-1.7988,5.7355,-9.2948
191.594995717,-0.0006,0.0441,1.1881,-0.5257,1.8471,-1.7994,5.7566,-9.2928
191.599995717,-0.0006,0.0442,1.1845,-0.5275,1.8491,-1.8002,5.7779,-9.2904
191.604995717,-0.0006,0.0442,1.1808,-0.5297,1.8511,-1.8012,5.7995,-9.2875
191.609995717,-0.0006,0.0443,1.1771,-0.532,1.853,-1.8022,5.8215,-9.2844
191.614995717,-0.0006,0.0444,1.1732,-0.5356,1.8549,-1.8038,5.8438,-9.2809
191.619995716,-0.0006,0.0444,1.1693,-0.54,1.8569,-1.8058,5.8664,-9.2769
191.624995716,-0.0006,0.0445,1.1653,-0.5447,1.8588,-1.8079,5.8894,-9.2726
191.629995716,-0.0006,0.0446,1.1612,-0.5516,1.8607,-1.8109,5.9127,-9.2676
191.634995716,-0.0006,0.0448,1.157,-0.5599,1.8626,-1.8144,5.9363,-9.262
191.639995716,-0.0006,0.0449,1.1527,-0.5688,1.8645,-1.8181,5.9602,-9.2557
191.644995716,-0.0006,0.045,1.1483,-0.5804,1.8664,-1.8229,5.9845,-9.2484
191.649995716,-0.0006,0.0452,1.1438,-0.5935,1.8682,-1.8281,6.0091,-9.2402
191.654995716,-0.0006,0.0453,1.1393,-0.6074,1.8701,-1.8334,6.034,-9.2311
191.659995716,-0.0006,0.0455,1.1346,-0.6215,1.8719,-1.8386,6.0593,-9.2212
191.664995715,-0.0006,0.0457,1.1298,-0.637,1.8737,-1.8441,6.0849,-9.2104
191.669995715,-0.0006,0.0459,1.1249,-0.6531,1.8754,-1.8495,6.1109,-9.1989
191.674995715,-0.0006,0.0461,1.12,-0.6693,1.8772,-1.8546,6.1372,-9.1866
191.679995715,-0.0006,0.0463,1.1149,-0.6868,1.8789,-1.8599,6.1638,-9.1736
191.684995715,-0.0006,0.0465,1.1097,-0.7049,1.8806,-1.865,6.1908,-9.1598
191.689995715,-0.0006,0.0467,1.1044,-0.7228,1.8822,-1.8697,6.2181,-9.1452
191.694995715,-0.0006,0.047,1.0989,-0.7419,1.8838,-1.8744,6.2458,-9.1299
191.699995715,-0.0006,0.0472,1.0934,-0.7613,1.8854,-1.8786,6.2738,-9.1138
191.704995715,-0.0006,0.0475,1.0878,-0.7803,1.887,-1.8824,6.3022,-9.0971
191.709995714,-0.0006,0.0477,1.082,-0.7987,1.8885,-1.8857,6.3309,-9.08
191.714995714,-0.0006,0.048,1.0761,-0.8174,1.8899,-1.8886,6.36,-9.0624
191.719995714,-0.0006,0.0483,1.0701,-0.836,1.8913,-1.8911,6.3894,-9.0444
191.724995714,-0.0006,0.0486,1.064,-0.8539,1.8927,-1.8931,6.4192,-9.0263
191.729995714,-0.0006,0.0489,1.0577,-0.8719,1.894,-1.8947,6.4494,-9.0077
191.734995714,-0.0006,0.0491,1.0514,-0.8896,1.8952,-1.8959,6.4798,-8.9889
191.739995714,-0.0006,0.0494,1.0449,-0.9067,1.8964,-1.8966,6.5107,-8.97
191.744995714,-0.0006,0.0497,1.0382,-0.923,1.8976,-1.8969,6.5419,-8.9511
191.749995714,-0.0006,0.05,1.0315,-0.9385,1.8987,-1.8969,6.5734,-8.9324
191.754995713,-0.0006,0.0503,1.0246,-0.953,1.8997,-1.8965,6.6053,-8.914
191.759995713,-0.0006,0.0506,1.0176,-0.9665,1.9006,-1.8959,6.6376,-8.8962
191.764995713,-0.0006,0.0509,1.0104,-0.9797,1.9015,-1.895,6.6702,-8.8786
191.769995713,-0.0006,0.0512,1.0031,-0.9925,1.9023,-1.8939,6.7032,-8.8614
191.774995713,-0.0006,0.0515,0.9957,-1.0045,1.903,-1.8926,6.7365,-8.8445
191.779995713,-0.0006,0.0517,0.9882,-1.0162,1.9037,-1.8911,6.7702,-8.8279
191.784995713,-0.0006,0.052,0.9805,-1.0274,1.9042,-1.8894,6.8042,-8.8116
191.789995713,-0.0006,0.0523,0.9726,-1.0379,1.9047,-1.8876,6.8386,-8.7957
191.794995713,-0.0006,0.0525,0.9646,-1.0481,1.9051,-1.8856,6.8733,-8.7801
191.799995712,-0.0006,0.0528,0.9565,-1.0578,1.9054,-1.8836,6.9085,-8.7648
191.804995712,-0.0006,0.0531,0.9482,-1.0668,1.9056,-1.8815,6.9439,-8.75
191.809995712,-0.0006,0.0533,0.9398,-1.0752,1.9057,-1.8794,6.9797,-8.7357
191.814995712,-0.0006,0.0535,0.9313,-1.0834,1.9057,-1.8772,7.0159,-8.7217
191.819995712,-0.0006,0.0538,0.9226,-1.0912,1.9056,-1.875,7.0524,-8.7081
191.824995712,-0.0006,0.054,0.9137,-1.0985,1.9054,-1.8727,7.0892,-8.6949
191.829995712,-0.0006,0.0542,0.9047,-1.1058,1.905,-1.8704,7.1265,-8.6819
191.834995712,-0.0006,0.0545,0.8956,-1.1128,1.9046,-1.868,7.164,-8.6691
191.839995712,-0.0006,0.0547,0.8863,-1.1195,1.904,-1.8656,7.2019,-8.6566
191.844995711,-0.0006,0.0549,0.8768,-1.1263,1.9033,-1.863,7.2401,-8.6441
191.849995711,-0.0006,0.0552,0.8672,-1.133,1.9025,-1.8604,7.2787,-8.6317
191.854995711,-0.0006,0.0554,0.8575,-1.1394,1.9016,-1.8577,7.3176,-8.6194
191.859995711,-0.0006,0.0556,0.8476,-1.1455,1.9005,-1.8551,7.3569,-8.6073
191.864995711,-0.0006,0.0558,0.8376,-1.1517,1.8993,-1.8523,7.3965,-8.5951
191.869995711,-0.0006,0.056,0.8274,-1.1579,1.8979,-1.8493,7.4364,-8.583
191.874995711,-0.0006,0.0563,0.817,-1.164,1.8964,-1.8464,7.4766,-8.5708
191.879995711,-0.0006,0.0565,0.8065,-1.1703,1.8947,-1.8431,7.5172,-8.5585
191.884995711,-0.0006,0.0567,0.7959,-1.1767,1.8929,-1.8397,7.5581,-8.5459
191.88999571,-0.0006,0.0569,0.7851,-1.1829,1.8909,-1.8361,7.5993,-8.5333
191.89499571,-0.0006,0.0572,0.7741,-1.1894,1.8888,-1.8324,7.6408,-8.5203
191.89999571,-0.0006,0.0574,0.763,-1.1958,1.8865,-1.8284,7.6826,-8.5072
191.90499571,-0.0006,0.0576,0.7518,-1.202,1.884,-1.8245,7.7248,-8.494
191.90999571,-0.0006,0.0579,0.7404,-1.2079,1.8813,-1.8205,7.7672,-8.4809
191.91499571,-0.0006,0.0581,0.7289,-1.2135,1.8785,-1.8167,7.8099,-8.468
191.91999571,-0.0006,0.0583,0.7172,-1.2187,1.8755,-1.8129,7.8529,-8.4555
191.92499571,-0.0006,0.0586,0.7054,-1.2235,1.8723,-1.8094,7.8962,-8.4433
191.92999571000001,-0.0006,0.0588,0.6934,-1.2279,1.8689,-1.806,7.9398,-8.4316
191.934995709,-0.0006,0.059,0.6813,-1.2319,1.8653,-1.8028,7.9837,-8.4204
191.939995709,-0.0006,0.0592,0.669,-1.2356,1.8615,-1.7998,8.0278,-8.4097
191.944995709,-0.0006,0.0594,0.6566,-1.2389,1.8575,-1.797,8.0722,-8.3995
191.949995709,-0.0006,0.0596,0.6441,-1.2419,1.8533,-1.7944,8.1168,-8.3899
191.954995709,-0.0006,0.0598,0.6315,-1.2447,1.8489,-1.7919,8.1617,-8.3807
191.959995709,-0.0006,0.0599,0.6187,-1.2472,1.8443,-1.7897,8.2068,-8.3721
191.964995709,-0.0006,0.0601,0.6057,-1.2494,1.8394,-1.7877,8.2522,-8.3638
191.969995709,-0.0006,0.0602,0.5927,-1.2515,1.8343,-1.7858,8.2978,-8.356
191.974995709,-0.0006,0.0603,0.5795,-1.2527,1.829,-1.7846,8.3436,-8.3485
191.979995708,-0.0006,0.0603,0.5662,-1.2538,1.8235,-1.7836,8.3896,-8.3405
191.984995708,-0.0006,0.0603,0.5528,-1.2548,1.8177,-1.7827,8.4358,-8.3328
191.989995708,-0.0006,0.0603,0.5392,-1.2558,1.8117,-1.7817,8.4822,-8.3254
191.994995708,-0.0006,0.0603,0.5255,-1.2568,1.8055,-1.7808,8.5288,-8.3182
191.999995708,-0.001,0.0603,0.5236,-1.2583,1.8058,-1.7788,8.5735,-8.3112
192.004995708,-0.0009,0.0608,0.5236,-1.2595,1.8075,-1.7777,8.6176,-8.3045
192.009995708,-0.0007,0.061,0.5236,-1.2601,1.8097,-1.7771,8.6615,-8.2981
192.014995708,-0.0003,0.0612,0.5236,-1.26,1.8123,-1.7772,8.7051,-8.292
192.019995708,0.0005,0.0612,0.5239,-1.2604,1.8139,-1.777,8.7484,-8.2862
192.024995707,0.0006,0.0612,0.5239,-1.2611,1.8136,-1.7763,8.7913,-8.2807
192.029995707,0.0006,0.0612,0.5236,-1.2618,1.812,-1.7756,8.8339,-8.2755
192.034995707,0.0006,0.0612,0.5236,-1.2624,1.8099,-1.775,8.8762,-8.2706
192.039995707,0.0006,0.0612,0.5236,-1.263,1.807,-1.7744,8.9181,-8.2659
192.044995707,0.0005,0.0612,0.5236,-1.2636,1.8048,-1.7738,8.9573,-8.2615
192.049995707,0.0004,0.0612,0.5236,-1.2642,1.8048,-1.7732,8.9925,-8.2574
192.054995707,0.0002,0.0612,0.5236,-1.2647,1.8048,-1.7727,9.0264,-8.2535
192.059995707,0.0,0.0612,0.5236,-1.2651,1.8048,-1.7723,9.0589,-8.2499
192.064995707,-0.0002,0.0612,0.5236,-1.2656,1.8047,-1.7718,9.0899,-8.2466
192.069995706,-0.0004,0.0612,0.5236,-1.266,1.8047,-1.7714,9.1196,-8.2435
192.074995706,-0.0006,0.0612,0.5236,-1.2663,1.8047,-1.771,9.1478,-8.2407
192.079995706,-0.0008,0.0612,0.5236,-1.2666,1.8047,-1.7707,9.1746,-8.2382
192.084995706,-0.001,0.0612,0.5236,-1.2669,1.8047,-1.7704,9.2001,-8.236
192.089995706,-0.0012,0.0612,0.5236,-1.2672,1.8046,-1.7702,9.2241,-8.234
192.094995706,-0.0013,0.0612,0.5236,-1.2674,1.8046,-1.7699,9.2467,-8.2323
192.099995706,-0.0015,0.0612,0.5236,-1.2676,1.8046,-1.7697,9.2679,-8.2308
192.104995706,-0.0017,0.0612,0.5236,-1.2677,1.8046,-1.7696,9.2878,-8.2297
192.109995706,-0.0018,0.0612,0.5236,-1.2679,1.8046,-1.7695,9.3062,-8.2288
192.114995705,-0.002,0.0612,0.5236,-1.2679,1.8045,-1.7694,9.3232,-8.2281
192.119995705,-0.0021,0.0612,0.5236,-1.268,1.8045,-1.7693,9.3388,-8.2278
192.124995705,-0.0022,0.0612,0.5236,-1.268,1.8045,-1.7693,9.353,-8.2277
192.129995705,-0.0022,0.0612,0.5236,-1.268,1.8045,-1.7693,9.3658,-8.2278
192.134995705,-0.0022,0.0612,0.5236,-1.2679,1.8045,-1.7694,9.3771,-8.2282
192.139995705,-0.0022,0.0612,0.5236,-1.2678,1.8045,-1.7695,9.3871,-8.2289
192.144995705,-0.0022,0.0612,0.5236,-1.2677,1.8045,-1.7696,9.3957,-8.2299
192.149995705,-0.0022,0.0612,0.5236,-1.2676,1.8045,-1.7698,9.4028,-8.2311
192.154995705,-0.0022,0.0612,0.5236,-1.2674,1.8045,-1.77,9.4086,-8.2326
192.159995704,-0.0022,0.0612,0.5236,-1.2671,1.8045,-1.7702,9.4129,-8.2344
192.164995704,-0.0022,0.0612,0.5236,-1.2669,1.8045,-1.7705,9.4159,-8.2364
192.169995704,-0.0022,0.0612,0.5236,-1.2666,1.8045,-1.7708,9.4174,-8.2387
192.174995704,-0.0022,0.0612,0.5236,-1.2662,1.8045,-1.7711,9.4176,-8.2413
192.179995704,-0.0022,0.0612,0.5236,-1.2659,1.8045,-1.7715,9.4176,-8.2441
192.184995704,-0.0022,0.0612,0.5236,-1.2655,1.8045,-1.7719,9.4176,-8.2472
192.189995704,-0.0022,0.0612,0.5236,-1.265,1.8045,-1.7723,9.4176,-8.2506
192.194995704,-0.0022,0.0612,0.5236,-1.2646,1.8045,-1.7728,9.4176,-8.2542
192.199995703,-0.0022,0.0612,0.5236,-1.2641,1.8045,-1.7733,9.4176,-8.2581
192.204995703,-0.0022,0.0612,0.5236,-1.2635,1.8045,-1.7739,9.4176,-8.2623
192.209995703,-0.0022,0.0612,0.5236,-1.2629,1.8045,-1.7745,9.4176,-8.2667
192.214995703,-0.0022,0.0612,0.5236,-1.2623,1.8045,-1.7751,9.4176,-8.2714
192.219995703,-0.0022,0.0612,0.5236,-1.2616,1.8045,-1.7757,9.4176,-8.2764
192.224995703,-0.0022,0.0612,0.5236,-1.261,1.8045,-1.7764,9.4176,-8.2817
192.229995703,-0.0022,0.0612,0.5236,-1.2602,1.8045,-1.7771,9.4176,-8.2872
192.234995703,-0.0022,0.0612,0.5236,-1.2595,1.8045,-1.7779,9.4176,-8.293
192.239995703,-0.0022,0.0612,0.5236,-1.2586,1.8045,-1.7787,9.4176,-8.2991
192.244995702,-0.0022,0.0612,0.5236,-1.2578,1.8045,-1.7795,9.4176,-8.3054
192.249995702,-0.0022,0.0612,0.5236,-1.2569,1.8045,-1.7803,9.4176,-8.312
192.254995702,-0.0022,0.0612,0.5236,-1.256,1.8045,-1.7812,9.4176,-8.3189
192.259995702,-0.0022,0.0612,0.5236,-1.255,1.8045,-1.7821,9.4176,-8.3261
192.264995702,-0.0022,0.0612,0.5236,-1.254,1.8045,-1.783,9.4176,-8.3335
192.269995702,-0.0022,0.0612,0.5236,-1.253,1.8045,-1.784,9.4176,-8.3412
192.274995702,-0.0022,0.0612,0.5236,-1.2519,1.8045,-1.785,9.4176,-8.3492
192.279995702,-0.0022,0.0612,0.5236,-1.2507,1.8045,-1.7861,9.4176,-8.3575
192.284995702,-0.0022,0.0612,0.5236,-1.2495,1.8045,-1.7871,9.4176,-8.3661
192.289995701,-0.0022,0.0612,0.5236,-1.2483,1.8045,-1.7882,9.4176,-8.3749
192.294995701,-0.0022,0.0612,0.5236,-1.2471,1.8045,-1.7893,9.4176,-8.384
192.299995701,-0.0022,0.0612,0.5236,-1.2458,1.8045,-1.7905,9.4176,-8.3934
192.304995701,-0.0022,0.0612,0.5236,-1.2444,1.8045,-1.7917,9.4176,-8.4031
192.309995701,-0.0022,0.0612,0.5236,-1.243,1.8045,-1.7929,9.4176,-8.4131
192.314995701,-0.0022,0.0612,0.5236,-1.2415,1.8045,-1.7941,9.4176,-8.4233
192.319995701,-0.0022,0.0612,0.5236,-1.2401,1.8045,-1.7954,9.4176,-8.4339
192.324995701,-0.0022,0.0612,0.5236,-1.2385,1.8045,-1.7966,9.4176,-8.4447
192.329995701,-0.0022,0.0612,0.5236,-1.2369,1.8045,-1.798,9.4176,-8.4558
192.3349957,-0.0022,0.0612,0.5236,-1.2353,1.8045,-1.7993,9.4176,-8.4673
192.3399957,-0.0022,0.0612,0.5236,-1.2336,1.8045,-1.8007,9.4176,-8.479
192.3449957,-0.0022,0.0612,0.5236,-1.2318,1.8045,-1.8021,9.4176,-8.4909
192.3499957,-0.0022,0.0612,0.5236,-1.23,1.8045,-1.8035,9.4176,-8.5032
192.3549957,-0.0022,0.0612,0.5236,-1.2282,1.8045,-1.8049,9.4176,-8.5158
192.3599957,-0.0022,0.0612,0.5236,-1.2263,1.8045,-1.8064,9.4176,-8.5287
192.3649957,-0.0022,0.0612,0.5236,-1.2243,1.8045,-1.8078,9.4176,-8.5419
192.3699957,-0.0022,0.0612,0.5236,-1.2223,1.8045,-1.8093,9.4176,-8.5553
192.3749957,-0.0022,0.0612,0.5236,-1.2202,1.8045,-1.8109,9.4176,-8.5691
192.379995699,-0.0022,0.0612,0.5236,-1.2181,1.8045,-1.8124,9.4176,-8.5832
192.384995699,-0.0022,0.0612,0.5236,-1.2159,1.8045,-1.814,9.4176,-8.5975
192.389995699,-0.0022,0.0612,0.5236,-1.2137,1.8045,-1.8155,9.4176,-8.6122
192.394995699,-0.0022,0.0612,0.5236,-1.2114,1.8045,-1.8171,9.4176,-8.6272
192.399995699,-0.0022,0.0612,0.5236,-1.209,1.8045,-1.8187,9.4176,-8.6425
192.404995699,-0.0022,0.0612,0.5236,-1.2066,1.8045,-1.8204,9.4176,-8.6581
192.409995699,-0.0022,0.0612,0.5236,-1.2041,1.8045,-1.822,9.4176,-8.674
192.414995699,-0.0022,0.0612,0.5236,-1.2015,1.8045,-1.8237,9.4176,-8.6902
192.419995699,-0.0022,0.0612,0.5236,-1.1989,1.8045,-1.8253,9.4176,-8.7067
192.424995698,-0.0022,0.0612,0.5236,-1.1962,1.8045,-1.827,9.4176,-8.7236
192.429995698,-0.0022,0.0612,0.5236,-1.1934,1.8045,-1.8287,9.4176,-8.7407
192.434995698,-0.0022,0.0612,0.5236,-1.1906,1.8045,-1.8304,9.4176,-8.7582
192.439995698,-0.0022,0.0612,0.5236,-1.1877,1.8045,-1.8321,9.4176,-8.776
192.444995698,-0.0022,0.0612,0.5236,-1.1847,1.8045,-1.8338,9.4176,-8.7941
192.449995698,-0.0022,0.0612,0.5236,-1.1816,1.8045,-1.8355,9.4176,-8.8125
192.454995698,-0.0022,0.0612,0.5236,-1.1785,1.8045,-1.8373,9.4176,-8.8313
192.459995698,-0.0022,0.0612,0.5236,-1.1753,1.8045,-1.839,9.4176,-8.8504
192.464995698,-0.0022,0.0612,0.5236,-1.172,1.8045,-1.8407,9.4176,-8.8698
192.469995697,-0.0022,0.0612,0.5236,-1.1686,1.8045,-1.8425,9.4176,-8.8895
192.474995697,-0.0022,0.0612,0.5236,-1.1652,1.8045,-1.8442,9.4176,-8.9095
192.479995697,-0.0022,0.0612,0.5236,-1.1617,1.8045,-1.846,9.4176,-8.9299
192.484995697,-0.0022,0.0613,0.5236,-1.1581,1.8045,-1.8477,9.4176,-8.9506
192.489995697,-0.0022,0.0613,0.5236,-1.1544,1.8045,-1.8494,9.4176,-8.9717
192.494995697,-0.0022,0.0613,0.5236,-1.1506,1.8045,-1.8512,9.4176,-8.9931
192.499995697,-0.0022,0.0613,0.5236,-1.1467,1.8045,-1.8529,9.4176,-9.0148
192.504995697,-0.0022,0.0613,0.5236,-1.1428,1.8045,-1.8546,9.4176,-9.0368
192.509995697,-0.0022,0.0613,0.5236,-1.1387,1.8045,-1.8563,9.4176,-9.0592
192.514995696,-0.0022,0.0613,0.5236,-1.1346,1.8045,-1.858,9.4176,-9.082
192.519995696,-0.0022,0.0613,0.5236,-1.1304,1.8045,-1.8597,9.4176,-9.105
192.524995696,-0.0022,0.0613,0.5236,-1.126,1.8045,-1.8613,9.4176,-9.1284
192.529995696,-0.0022,0.0613,0.5236,-1.1216,1.8045,-1.863,9.4176,-9.1522
192.534995696,-0.0022,0.0613,0.5236,-1.1171,1.8045,-1.8646,9.4176,-9.1763
192.539995696,-0.0022,0.0613,0.5236,-1.1125,1.8045,-1.8662,9.4176,-9.2007
192.544995696,-0.0022,0.0613,0.5236,-1.1077,1.8045,-1.8678,9.4176,-9.2255
192.549995696,-0.0022,0.0613,0.5236,-1.1029,1.8045,-1.8694,9.4176,-9.2507
192.554995696,-0.0022,0.0613,0.5236,-1.098,1.8045,-1.8709,9.4176,-9.2761
192.559995695,-0.0022,0.0613,0.5236,-1.0929,1.8045,-1.8725,9.4176,-9.302
192.564995695,-0.0022,0.0613,0.5236,-1.0878,1.8045,-1.8739,9.4176,-9.3282
192.569995695,-0.0022,0.0613,0.5236,-1.0825,1.8045,-1.8754,9.4176,-9.3547
192.574995695,-0.0022,0.0613,0.5236,-1.0772,1.8045,-1.8768,9.4176,-9.3816
192.579995695,-0.0022,0.0613,0.5236,-1.0717,1.8045,-1.8782,9.4176,-9.4088
192.584995695,-0.0022,0.0613,0.5236,-1.0661,1.8045,-1.8795,9.4176,-9.4364
192.589995695,-0.0022,0.0613,0.5236,-1.0604,1.8045,-1.8808,9.4176,-9.4644
192.594995695,-0.0022,0.0613,0.5236,-1.0546,1.8045,-1.8821,9.4176,-9.4927
192.599995695,-0.0022,0.0613,0.5236,-1.0486,1.8045,-1.8833,9.4176,-9.5214
192.604995694,-0.0022,0.0613,0.5236,-1.0426,1.8045,-1.8845,9.4176,-9.5504
192.609995694,-0.0022,0.0613,0.5236,-1.0364,1.8045,-1.8856,9.4176,-9.5798
192.614995694,-0.0022,0.0613,0.5236,-1.0301,1.8045,-1.8867,9.4176,-9.6095
192.619995694,-0.0022,0.0613,0.5236,-1.0236,1.8045,-1.8877,9.4176,-9.6396
192.624995694,-0.0022,0.0613,0.5236,-1.0171,1.8045,-1.8886,9.4176,-9.6701
192.629995694,-0.0022,0.0613,0.5236,-1.0104,1.8045,-1.8895,9.4176,-9.7009
192.634995694,-0.0022,0.0613,0.5236,-1.0036,1.8045,-1.8903,9.4176,-9.7321
192.639995694,-0.0022,0.0613,0.5236,-0.9966,1.8045,-1.8911,9.4176,-9.7636
192.644995694,-0.0022,0.0613,0.5236,-0.9895,1.8045,-1.8918,9.4176,-9.7955
192.649995693,-0.0022,0.0613,0.5236,-0.9823,1.8045,-1.8924,9.4176,-9.8278
192.654995693,-0.0022,0.0613,0.5236,-0.975,1.8045,-1.893,9.4176,-9.8604
192.659995693,-0.0022,0.0613,0.5236,-0.9675,1.8045,-1.8934,9.4176,-9.8934
192.664995693,-0.0022,0.0613,0.5236,-0.9599,1.8045,-1.8938,9.4176,-9.9267
192.669995693,-0.0022,0.0613,0.5236,-0.9521,1.8045,-1.8941,9.4176,-9.9604
192.674995693,-0.0022,0.0613,0.5236,-0.9442,1.8045,-1.8943,9.4176,-9.9944
192.679995693,-0.0022,0.0613,0.5236,-0.9362,1.8045,-1.8944,9.4176,-10.0288
192.684995693,-0.0022,0.0613,0.5236,-0.928,1.8045,-1.8944,9.4176,-10.0636
192.689995693,-0.0022,0.0613,0.5236,-0.9197,1.8045,-1.8944,9.4176,-10.0987
192.694995692,-0.0022,0.0613,0.5236,-0.9112,1.8045,-1.8942,9.4176,-10.1342
192.699995692,-0.0022,0.0613,0.5236,-0.9026,1.8045,-1.8939,9.4176,-10.17
192.704995692,-0.0022,0.0613,0.5236,-0.8938,1.8045,-1.8935,9.4176,-10.2062
192.709995692,-0.0022,0.0613,0.5236,-0.8849,1.8045,-1.893,9.4176,-10.2427
192.714995692,-0.0022,0.0613,0.5236,-0.8759,1.8045,-1.8924,9.4176,-10.2796
192.719995692,-0.0022,0.0613,0.5236,-0.8667,1.8045,-1.8917,9.4176,-10.3168
192.724995692,-0.0022,0.0613,0.5236,-0.8573,1.8045,-1.8908,9.4176,-10.3543
192.729995692,-0.0022,0.0613,0.5236,-0.8478,1.8045,-1.8898,9.4176,-10.3922
192.734995692,-0.0022,0.0613,0.5236,-0.8382,1.8045,-1.8887,9.4176,-10.4305
192.739995691,-0.0022,0.0613,0.5236,-0.8284,1.8045,-1.8874,9.4176,-10.469
192.744995691,-0.0022,0.0613,0.5236,-0.8185,1.8045,-1.8861,9.4176,-10.5079
192.749995691,-0.0022,0.0613,0.5236,-0.8084,1.8045,-1.8845,9.4176,-10.5472
192.754995691,-0.0022,0.0613,0.5236,-0.7982,1.8045,-1.8828,9.4176,-10.5867
192.759995691,-0.0022,0.0613,0.5236,-0.7878,1.8045,-1.881,9.4176,-10.6266
192.764995691,-0.0022,0.0613,0.5236,-0.7801,1.8045,-1.8796,9.4176,-10.6536
192.769995691,-0.0022,0.0612,0.5236,-0.7744,1.8045,-1.8785,9.4176,-10.6724
192.774995691,-0.0022,0.0612,0.5236,-0.7702,1.8045,-1.8777,9.4176,-10.6858
192.779995691,-0.0022,0.0612,0.5236,-0.7672,1.8045,-1.8771,9.4176,-10.6956
192.78499569,-0.0022,0.0612,0.5236,-0.7652,1.8045,-1.8767,9.4176,-10.7031
192.78999569,-0.0022,0.0612,0.5236,-0.7638,1.8045,-1.8764,9.4176,-10.7084
192.79499569,-0.0022,0.0612,0.5245,-0.7635,1.8049,-1.8763,9.4166,-10.7108
192.79999569,-0.0022,0.0612,0.526,-0.7641,1.8056,-1.8765,9.4148,-10.7113
192.80499569,-0.0022,0.0613,0.5279,-0.7651,1.8065,-1.8767,9.4125,-10.7104
192.80999569,-0.0022,0.0614,0.5299,-0.7666,1.8074,-1.877,9.4097,-10.7084
192.81499569,-0.0022,0.0614,0.5342,-0.7701,1.8094,-1.8777,9.4064,-10.7052
192.81999569,-0.0022,0.0615,0.5398,-0.7748,1.8119,-1.8786,9.4023,-10.701
192.82499569,-0.0022,0.0616,0.5462,-0.7803,1.8148,-1.8796,9.3976,-10.6957
192.829995689,-0.0022,0.0618,0.5544,-0.7875,1.8184,-1.8809,9.3922,-10.6894
192.834995689,-0.0022,0.0619,0.5636,-0.7956,1.8223,-1.8823,9.386,-10.682
192.839995689,-0.0021,0.0621,0.5733,-0.8042,1.8264,-1.8837,9.3792,-10.6737
192.844995689,-0.0019,0.0623,0.5856,-0.8152,1.8314,-1.8854,9.3715,-10.6642
192.849995689,-0.0018,0.0625,0.5994,-0.8275,1.8369,-1.8871,9.3629,-10.6535
192.854995689,-0.0016,0.0627,0.6138,-0.8404,1.8423,-1.8886,9.3533,-10.6416
192.859995689,-0.0014,0.0629,0.6282,-0.8534,1.8476,-1.89,9.3431,-10.6289
192.864995689,-0.0012,0.0632,0.6439,-0.8674,1.8531,-1.8912,9.3321,-10.6152
192.869995689,-0.001,0.0635,0.66,-0.8818,1.8585,-1.8922,9.3203,-10.6007
192.874995688,-0.0009,0.0638,0.6759,-0.8961,1.8635,-1.893,9.308,-10.5856
192.879995688,-0.0007,0.064,0.6924,-0.9108,1.8685,-1.8934,9.2952,-10.5698
192.884995688,-0.0005,0.0643,0.7088,-0.9254,1.8732,-1.8936,9.2818,-10.5535
192.889995688,-0.0004,0.0647,0.7248,-0.9396,1.8774,-1.8934,9.2682,-10.5369
192.894995688,-0.0002,0.065,0.7415,-0.9543,1.8816,-1.893,9.254,-10.5199
192.899995688,0.0,0.0653,0.7583,-0.969,1.8854,-1.8922,9.2394,-10.5024
192.904995688,0.0001,0.0656,0.7747,-0.9833,1.8889,-1.8911,9.2245,-10.4847
192.909995688,0.0003,0.0659,0.7905,-0.9969,1.8919,-1.8897,9.2095,-10.4669
192.914995688,0.0004,0.0663,0.8061,-1.0104,1.8947,-1.8881,9.1943,-10.4491
192.919995687,0.0005,0.0666,0.8211,-1.0233,1.8971,-1.8862,9.179,-10.4313
192.924995687,0.0006,0.0669,0.8355,-1.0356,1.8991,-1.8841,9.1638,-10.4138
192.929995687,0.0006,0.0673,0.8495,-1.0474,1.9008,-1.8818,9.1487,-10.3964
192.934995687,0.0007,0.0676,0.8628,-1.0586,1.9022,-1.8793,9.1338,-10.3793
192.939995687,0.0007,0.0679,0.8753,-1.0692,1.9034,-1.8768,9.1192,-10.3626
192.944995687,0.0008,0.0682,0.8873,-1.0792,1.9043,-1.8742,9.1048,-10.3464
192.949995687,0.0008,0.0685,0.8987,-1.0886,1.9049,-1.8715,9.0908,-10.3306
192.954995687,0.0008,0.0688,0.9093,-1.0973,1.9054,-1.8688,9.0772,-10.3153
192.959995687,0.0008,0.0691,0.9191,-1.1053,1.9057,-1.8662,9.0641,-10.3007
192.964995686,0.0008,0.0694,0.9281,-1.1127,1.9059,-1.8636,9.0515,-10.2867
192.969995686,0.0008,0.0697,0.9364,-1.1195,1.9059,-1.8611,9.0394,-10.2733
192.974995686,0.0007,0.0699,0.944,-1.1256,1.9059,-1.8588,9.028,-10.2606
192.979995686,0.0007,0.0702,0.9509,-1.1311,1.9057,-1.8566,9.0171,-10.2487
